date,open,high,low,close,volume
2024-04-16,69.06756898607983,69.43164187818657,68.67476234560193,68.78973388671875,1217900
2024-04-17,69.19210617837422,69.35497700580397,68.63642149823491,69.24000549316406,1158800
2024-04-18,69.709474585778,69.89150369697239,69.33582626605606,69.65198516845703,1330400
2024-04-19,70.12144889685149,71.0699402521822,69.68073566801576,70.82083892822266,1726900
2024-04-22,71.09868440732942,72.20047118222669,70.81126653748183,71.55856323242188,1715000
2024-04-23,71.44357969590543,72.06632927357255,71.29029165297835,71.87471008300781,1701200
2024-04-24,71.09868833853393,72.81364210202749,70.59091016182033,72.66992950439453,1824600
2024-04-25,72.8040544013628,73.6759054078653,71.9992756041536,72.39208221435547,1732000
2024-04-26,72.21005486250581,72.86154560887562,71.99927736963235,72.55496215820312,1248000
2024-04-29,72.69866253756004,73.14895854932747,72.5932737982304,73.09147644042969,1386200
2024-04-30,72.88070705663397,73.26393821407764,72.10466926221714,72.87112426757812,3019000
2024-05-01,72.5166347940307,72.59327517083501,70.93581098372127,71.42443084716797,1767000
2024-05-02,71.73101587778037,72.55496025033275,71.29030263587282,71.98969268798828,1479300
2024-05-03,72.15257519612999,72.95736143141615,71.86515728387046,72.28670501708984,1584400
2024-05-06,72.35375902082434,72.76573121153585,71.83640539483866,72.58370208740234,1637400
2024-05-07,73.04357372574884,73.36932274919212,72.5837022108625,72.98609161376953,1510100
2024-05-08,73.1298034213231,73.61841598697475,72.3441828913935,72.39208221435547,1331100
2024-05-09,72.46873776810679,72.60286758219979,71.05079193068754,72.18131256103516,1097800
2024-05-10,72.18129906499341,73.01482616203178,72.09507590470942,72.95734405517578,793100
2024-05-13,73.07231519912666,73.54177681472571,72.49747214747227,72.56453704833984,879900
2024-05-14,72.78489236729915,73.10105858249439,71.19448581294166,71.47232818603516,1037400
2024-05-15,71.64478069347335,71.99927074519279,71.21365026828178,71.50106811523438,1029400
2024-05-16,71.84597335878024,72.27711108137295,71.3477780523572,71.35736083984375,1416500
2024-05-17,71.55857242602947,71.55857242602947,70.79211005557815,70.9070816040039,1279500
2024-05-20,70.8304243642878,71.46274952163891,70.30348064189027,71.15616607666016,2137400
2024-05-21,71.21366536170338,71.52024884914705,70.38013807887516,70.89749908447266,1450600
2024-05-22,70.51426556814872,70.90707953164438,70.17894103194918,70.5525894165039,1804300
2024-05-23,69.92983220672275,70.8304242731061,69.03882292878681,69.12505340576172,1346900
2024-05-24,69.3358286362224,69.6040882278057,68.85679156281635,69.18253326416016,1053800
2024-05-28,68.85679322931023,69.13463561575325,68.02326606998116,68.32026672363281,1561700
2024-05-29,67.9466208754023,68.31069375145842,67.15141753083626,67.2376480102539,1314900
2024-05-30,67.42925587169911,68.15739427048874,67.12267243687069,67.7550048828125,1783200
2024-05-31,67.74542178095399,69.4986992171001,67.68793967141661,69.1921157836914,4091100
2024-06-03,69.23044348936773,69.7957037567597,68.31069313782288,68.88553619384766,1624700
2024-06-04,68.02326992934141,68.2148818504023,65.58976052233169,65.98257446289062,3345700
2024-06-05,65.76221115568258,65.78137673262445,64.58378400716472,65.446044921875,2665600
2024-06-06,65.70472710931422,66.56699530816199,65.40771915166762,66.3178939819336,2188900
2024-06-07,65.95381353147671,66.39453402310353,65.62807186582411,65.70471954345703,1250300
2024-06-10,65.50352635200163,65.53226740438221,64.43048076946772,65.25442504882812,1251700
2024-06-11,65.1298846077665,66.3370527864111,64.94784817833286,66.2987289428711,1451600
2024-06-12,66.97896540932337,67.36218921068455,65.77178996836435,66.16459655761719,2473000
2024-06-13,66.0879666553054,66.0879666553054,64.71792015071887,65.07240295410156,1460000
2024-06-14,64.91909677889585,65.08196760584488,64.21011675066256,64.94783782958984,1374600
2024-06-17,64.68916198775396,66.61489303412387,64.67000372136108,66.5669937133789,1945400
2024-06-18,66.14543841120881,66.75860526592827,65.36940070966321,65.75262451171875,2034500
2024-06-20,65.49395022541489,66.20292305783023,65.27358995221141,65.68556213378906,1805500
2024-06-21,65.9250764815506,66.82566847459321,65.3693990587932,65.80052947998047,2280600
