date,open,high,low,close,volume
2024-04-16,8.107653905954232,8.184069411105515,8.023597433289632,8.130578994750977,546700
2024-04-17,8.21463527300095,8.283409080258993,8.084729354569593,8.11529541015625,592600
2024-04-18,8.153502038751832,8.184068090128275,8.038879528278207,8.084728240966797,574200
2024-04-19,8.0388819466413,8.229920007402711,8.0388819466413,8.199353218078613,580900
2024-04-22,8.24520104633926,8.291050492525859,8.184068937258607,8.22227668762207,436900
2024-04-23,8.19171178673999,8.482089710143809,8.184070089840654,8.4591646194458,736700
2024-04-24,8.390390838766184,8.46680635056372,8.283409996752425,8.44388198852539,552700
2024-04-25,8.405673759979114,8.45916417797825,8.268126137978724,8.35218334197998,463900
2024-04-26,8.321616907536812,8.527937602433227,8.275767459364134,8.451522827148438,430100
2024-04-29,8.497372146066896,8.604353713515964,8.413315668697683,8.589070320129395,586300
2024-04-30,8.512656056214237,8.573788175966927,8.413316179428026,8.48208999633789,770200
2024-05-01,8.520295873437245,8.604353073304445,8.398031650451049,8.466805458068848,776400
2024-05-02,8.566146578279465,8.72661857668176,8.436240640108446,8.711335182189941,633200
2024-05-03,8.864165373106214,8.92529748778262,8.589070128310102,8.703693389892578,651300
2024-05-06,8.757182733196792,8.803032177952717,8.459163164163781,8.512654304504395,947800
2024-05-07,8.48208997691625,8.70369409270043,8.48208997691625,8.665486335754395,1430000
2024-05-08,8.657844560165275,8.955864187141144,8.619636803565445,8.825958251953125,1409400
2024-05-09,7.8936920389529455,7.8936920389529455,6.243123430474249,6.327179908752441,6838100
2024-05-10,6.4035958645662445,6.4035958645662445,5.945104593017904,6.120859622955322,4098500
2024-05-13,6.197273756332736,6.678689704667184,6.18963278858314,6.548783779144287,2726700
2024-05-14,6.686331825731317,6.88501157488218,6.472369411358569,6.525859832763672,2757100
2024-05-15,6.9996343721822525,7.282370612335634,6.885011828168198,6.9155778884887695,2224800
2024-05-16,7.045483506711623,7.3740684580303455,7.045483506711623,7.297653675079346,1685600
2024-05-17,7.297653391581128,7.389351564811446,7.175389160607369,7.183030128479004,1117500
2024-05-20,7.160105362239044,7.473407618570659,7.152463666047478,7.427558898925781,956700
2024-05-21,7.419917103738758,7.442841463255343,7.320577240830555,7.328218936920166,866800
2024-05-22,7.251804222306883,7.3358614309310095,7.190672104445152,7.297653675079346,713400
2024-05-23,7.259445285553339,7.282369645562346,7.114256700493268,7.175388813018799,775000
2024-05-24,7.190672740892783,7.343503049074147,7.183031043295617,7.236522197723389,715700
2024-05-28,7.29001201249771,7.38935188667904,7.190672138316381,7.244162559509277,708700
2024-05-29,7.144822819261349,7.167747179470907,6.984350840289901,7.014916896820068,879300
2024-05-30,7.053124844626628,7.152464723547725,7.022558784093395,7.030200481414795,1145300
2024-05-31,7.068407776244412,7.396993452016516,7.068407776244412,7.290011882781982,1718800
2024-06-03,7.320577240830555,7.427558799828369,7.290011185224357,7.328218936920166,683000
2024-06-04,7.297652689300578,7.328218744102531,7.251803242721533,7.3129353523254395,500900
2024-06-05,7.320578167817304,7.335861561931827,7.205955626967759,7.251804351806641,530000
2024-06-06,7.19831443848995,7.259446561762495,7.144824012814571,7.236522197723389,589800
2024-06-07,7.167747913735911,7.251804395616561,7.11425749151662,7.1448235511779785,969200
2024-06-10,7.098972320556641,7.106614015747479,6.99199077414139,7.098972320556641,664100
2024-06-11,7.098973058180972,7.244161638132021,7.091331362196117,7.228878974914551,919500
2024-06-12,7.389351237418233,7.3969929337035945,7.091331641059552,7.1218976974487305,723700
2024-06-13,7.068408375824821,7.076050073293851,6.755106067118372,6.762747764587402,1089400
2024-06-14,6.7168973296950325,6.724539026050465,6.327179560595281,6.411236763000488,1537900
2024-06-17,6.411236986381271,6.42651965087234,6.319538813177953,6.3730292320251465,900400
2024-06-18,6.357746468855797,6.43416198514108,6.357746468855797,6.403595924377441,886400
2024-06-20,6.38067060852965,6.4570853846558816,6.197273542571714,6.220198631286621,1188400
2024-06-21,6.243123304465705,6.449444011985094,6.23548160784402,6.3730292320251465,2462300
2024-06-24,6.380670706331033,6.472368876339397,6.342462953306146,6.411236763000488,928100
2024-06-25,6.3806709692213435,6.411237027150151,6.136141777038574,6.136141777038574,1426000
2024-06-26,6.120859432500296,6.151425492027355,6.006236527085742,6.105576038360596,1367500
2024-06-27,6.12850105278704,6.296614013703427,6.00623645183447,6.266047954559326,1809700
2024-06-28,6.242579715773909,6.367744474707292,6.211288619295386,6.320807456970215,1623900
2024-07-01,6.281693156258872,6.359921267440792,6.179997283157079,6.21911096572876,874900
2024-07-02,6.234756601292706,6.281693244852258,6.156528862026787,6.187819957733154,715600
2024-07-03,6.203465231036007,6.234756325357506,6.125237495232256,6.133060455322266,435900
2024-07-05,6.109592034508073,6.148706089472955,5.976604695250601,6.10176944732666,957300
2024-07-08,6.148706045866745,6.203465274806104,6.062655349365834,6.117414951324463,733600
2024-07-09,6.101769606259679,6.101769606259679,5.960959303133831,6.0078959465026855,886200
2024-07-10,6.054832054772456,6.093946107299417,5.96878173604394,6.047009468078613,588600
2024-07-11,6.101769717980905,6.179997458361318,6.0078960565051185,6.156528949737549,921600
2024-07-12,6.2347567203289085,6.305162246541371,6.070478651243664,6.164351940155029,878100
2024-07-15,6.219110477192,6.359920767842804,6.133060158482342,6.242578983306885,1142500
2024-07-16,6.281693347686386,6.532022863473904,6.2504022514677695,6.508553981781006,1267800
2024-07-17,6.461617661501595,6.797996756792761,6.461617661501595,6.751060485839844,1261800
2024-07-18,6.665009828397183,6.868401569186961,6.594604679415186,6.680655002593994,1090800
2024-07-19,6.6571871815180845,6.6571871815180845,6.375566572339087,6.399035453796387,998100
2024-07-22,6.453794594222676,6.461617554598261,6.1330606792092945,6.375566482543945,1139000
2024-07-23,6.359921397406129,6.438148764148071,6.305162166082912,6.399035453796387,608500
2024-07-24,6.352098018575591,6.453794260077188,6.328629884702461,6.359920978546143,655800
2024-07-25,6.399034671513126,6.6024263970083545,6.367743579433976,6.532021999359131,892600
2024-07-26,6.6337179578042855,6.688477932340819,6.508553580643984,6.672832012176514,820200
2024-07-29,6.665009888713618,6.735414292294217,6.625895833809811,6.696300983428955,724600
2024-07-30,6.672832372866878,6.7745286213163025,6.657187197895431,6.751060485839844,945500
2024-07-31,6.805819687107696,6.868401878793027,6.672832343266722,6.743237495422363,1126400
2024-08-01,6.743237165561287,6.805819354185266,6.618072788313329,6.7275919914245605,1092800
2024-08-02,6.61807287362134,6.7041231975788795,6.52419958947533,6.696300983428955,958300
2024-08-05,6.414680168788563,6.602426730753844,6.344275021541954,6.547667503356934,1193000
2024-08-06,6.485085684116946,6.884047710466422,6.485085684116946,6.774528503417969,1549900
2024-08-07,6.665009639170622,6.915338387520817,6.320806864150585,6.5946044921875,1652000
2024-08-08,6.641541161301477,6.8449336546606485,6.6258959866023055,6.774528503417969,1036100
2024-08-09,6.72759258550475,6.743237761023025,6.328630538267632,6.445971965789795,1171800
2024-08-12,6.4225034610473815,6.445971595997776,6.2504020639878535,6.273870944976807,1040900
2024-08-13,6.336453034100636,6.532022562979809,6.281693058708255,6.500731468200684,829500
2024-08-14,6.532022562979809,6.578958832129224,6.406857437824759,6.500731468200684,691100
2024-08-15,6.610250443420671,6.625896365052049,6.508554190932524,6.6024274826049805,841500
2024-08-16,6.571136323929885,6.6102503816039455,6.48508599387783,6.492908954620361,616200
2024-08-19,6.555490823102297,6.594604878834937,6.516376767369659,6.571135997772217,628600
2024-08-20,6.532021739844176,6.547666912242931,6.391211458063106,6.430325508117676,712900
2024-08-21,6.492908275960024,6.571135637092963,6.445971262449444,6.547667503356934,689100
2024-08-22,6.5867812696328105,6.5867812696328105,6.414679888985628,6.438148021697998,623000
2024-08-23,6.445971645714163,6.62589600449106,6.406857589802788,6.578958988189697,646900
2024-08-26,6.602427220398925,6.797996756792761,6.59460500593249,6.751060485839844,1437900
2024-08-27,6.711946071249297,6.797996394097635,6.688477937024939,6.7275919914245605,616000
2024-08-28,6.711946153757996,6.774528343151286,6.602426949300465,6.641541004180908,481600
2024-08-29,6.665010032769472,6.688478167803573,6.516376770130192,6.625895977020264,518600
2024-08-30,6.649364112054363,6.680655207446018,6.5320226908453,6.625895977020264,506000
2024-09-03,6.602427083014442,6.610250043356672,6.414680511032282,6.422503471374512,764100
2024-09-04,6.391212586750608,6.555491029160595,6.391212586750608,6.516376972198486,625300
2024-09-05,6.55549018092442,6.8762240636434555,6.5476672213365195,6.829287052154541,819300
2024-09-06,6.813642949067192,6.876225143521652,6.735414832979814,6.805819988250732,750700
2024-09-09,6.790174631234047,6.805819806410346,6.625896188670688,6.719769477844238,826700
2024-09-10,6.766705561318017,6.766705561318017,6.57113602779971,6.578958988189697,479800
