date,close,open,high,low,volume
1992-01-01,8.42409133911133,8.42409133911133,8.592573165893556,8.255609512329103,1000
1992-02-01,7.84299993515015,8.42409133911133,7.999859933853153,7.686139936447147,1000
1992-03-01,8.25045394897461,7.84299993515015,8.415463027954102,8.085444869995117,1000
1992-04-01,9.45571517944336,8.25045394897461,9.644829483032227,9.266600875854492,1000
1992-05-01,9.61333465576172,9.45571517944336,9.805601348876955,9.421067962646486,1000
1992-06-01,10.347728729248,9.61333465576172,10.554683303832961,10.14077415466304,1000
1992-07-01,10.3121757507324,10.347728729248,10.518419265747049,10.105932235717752,1000
1992-08-01,9.86476135253906,10.3121757507324,10.062056579589843,9.667466125488279,1000
1992-09-01,9.31227493286133,9.86476135253906,9.498520431518557,9.126029434204103,1000
1992-10-01,8.7054557800293,9.31227493286133,8.879564895629887,8.531346664428714,1000
1992-11-01,8.55952453613281,8.7054557800293,8.730715026855467,8.388334045410154,1000
1992-12-01,8.14863681793213,8.55952453613281,8.311609554290774,7.985664081573488,1000
1993-01-01,8.23799991607666,8.14863681793213,8.402759914398194,8.073239917755126,1000
1993-02-01,8.55949974060059,8.23799991607666,8.730689735412602,8.388309745788577,1000
1993-03-01,10.6247825622559,8.55949974060059,10.837278213501019,10.412286911010781,1000
1993-04-01,11.1538095474243,10.6247825622559,11.376885738372787,10.930733356475814,1000
1993-05-01,11.8280000686646,11.1538095474243,12.064560070037892,11.591440067291309,1000
1993-06-01,10.3986368179321,11.8280000686646,10.606609554290742,10.190664081573459,1000
1993-07-01,9.67500019073486,10.3986368179321,9.868500194549558,9.481500186920162,1000
1993-08-01,9.34227275848389,9.67500019073486,9.529118213653568,9.155427303314212,1000
1993-09-01,9.53590869903564,9.34227275848389,9.726626873016352,9.345190525054926,1000
1993-10-01,10.2947616577148,9.53590869903564,10.500656890869095,10.088866424560504,1000
1993-11-01,10.0740909576416,10.2947616577148,10.275572776794432,9.872609138488768,1000
1993-12-01,10.522608757019,10.0740909576416,10.73306093215938,10.31215658187862,1000
1994-01-01,10.2990474700928,10.522608757019,10.505028419494657,10.093066520690943,1000
1994-02-01,10.8225002288818,10.2990474700928,11.038950233459436,10.606050224304164,1000
1994-03-01,11.7291307449341,10.8225002288818,11.963713359832783,11.494548130035417,1000
1994-04-01,11.013500213623,11.7291307449341,11.233770217895461,10.79323020935054,1000
1994-05-01,11.5799999237061,11.013500213623,11.811599922180223,11.348399925231979,1000
1994-06-01,12.0481815338135,11.5799999237061,12.28914516448977,11.807217903137229,1000
1994-07-01,11.7742853164673,12.0481815338135,12.009771022796645,11.538799610137954,1000
1994-08-01,12.0947828292847,11.7742853164673,12.336678485870394,11.852887172699006,1000
1994-09-01,12.594090461731,12.0947828292847,12.84597227096562,12.34220865249638,1000
