name,category,final_pnl,pnl_osmium,pnl_pepper,max_drawdown,sharpe,sortino,calmar,trade_count,rt_wins,rt_losses,rt_pushes,trade_win_rate,avg_win,avg_loss,profit_factor
imc_round_2_day_-1,imc,82096.0,3708.0,78388.0,1015910.5,0.00235132719763004,0.002468090478899275,0.08081026822736845,193,158,6,0,0.9634146341463414,23.481012658227847,-8.833333333333334,70.0
imc_round_2_day_0,imc,84117.0,5556.0,78561.0,1840400.0,0.002113927912725204,0.0022483097570508955,0.04570582482069115,221,181,1,1,0.9945054945054945,30.093922651933703,-2.0,2723.5
imc_round_2_day_1,imc,82130.0,3853.0,78277.0,1191903.0,0.00201812573541189,0.0021288956822168234,0.06890661404493487,188,142,11,3,0.9281045751633987,28.619718309859156,-11.090909090909092,33.31147540983606
av_COFFEE_d0,real,6189.0,6189.0,0.0,3427.0,1.6290505185411461,2.9202907257038317,1.8059527283338197,29,13,14,0,0.48148148148148145,563.0769230769231,-80.78571428571429,6.472148541114058
av_COFFEE_d3,real,-3793.0,-3793.0,0.0,3793.0,-5.143952768042833,-1.1276656244338519,-1.0,14,0,13,0,0.0,0.0,-291.7692307692308,0.0
av_COFFEE_d8,real,-207.0,-207.0,0.0,3375.0,0.030586865795452715,0.023444735398460446,-0.06133333333333333,14,0,7,5,0.0,0.0,-29.571428571428573,0.0
av_CORN_d11,real,1759.0,1759.0,0.0,3520.0,0.7281559665779891,0.8824986973319651,0.49971590909090907,27,14,12,0,0.5384615384615384,370.64285714285717,-285.8333333333333,1.5128279883381923
av_CORN_d6,real,-1422.0,-1422.0,0.0,3340.0,-0.5036431524146531,-0.5008010039953057,-0.42574850299401196,14,0,12,0,0.0,0.0,-118.5,0.0
av_COTTON_d1,real,-3375.0,-3375.0,0.0,3483.0,-2.603078877060373,-1.2109748814076804,-0.9689922480620154,11,0,9,0,0.0,0.0,-375.0,0.0
av_COTTON_d4,real,2433.0,2433.0,0.0,3639.0,0.656350812760818,1.1638488400570777,0.6685902720527618,29,14,12,0,0.5384615384615384,427.57142857142856,-296.0833333333333,1.6847734309034619
av_COTTON_d9,real,4663.0,4663.0,0.0,3506.0,2.4505292881940655,2.1579885505041614,1.33000570450656,14,13,0,0,1.0,358.6923076923077,0.0,inf
av_SUGAR_d2,real,730.0,730.0,0.0,3504.0,0.7395828281811906,0.43205900106820455,0.20833333333333334,14,12,1,0,0.9230769230769231,61.0,-2.0,366.0
av_SUGAR_d7,real,1277.0,1277.0,0.0,3374.0,0.7835263679690411,0.8779630918849427,0.3784825133372851,13,12,0,0,1.0,106.41666666666667,0.0,inf
av_WHEAT_d10,real,-708.0,-708.0,0.0,3835.0,-0.24936467071319873,-0.23316054143794865,-0.18461538461538463,24,11,8,0,0.5789473684210527,274.90909090909093,-466.5,0.8102893890675242
av_WHEAT_d5,real,731.0,731.0,0.0,3674.0,0.43235462429811294,0.6009946481610401,0.1989657049537289,30,16,12,0,0.5714285714285714,265.75,-293.4166666666667,1.2076114740130646
yf_ADM_d0,real,5953.0,5953.0,0.0,3352.0,1.548570215189167,2.610048886996469,1.7759546539379476,30,15,13,0,0.5357142857142857,489.93333333333334,-107.38461538461539,5.26432664756447
yf_ADM_d13,real,2433.0,2433.0,0.0,3639.0,0.656350812760818,1.1638488400570777,0.6685902720527618,29,14,12,0,0.5384615384615384,427.57142857142856,-296.0833333333333,1.6847734309034619
yf_ADM_d5,real,1048.0,1048.0,0.0,3711.0,0.3631761362709547,0.5749932589828024,0.28240366478038265,27,14,10,0,0.5833333333333334,332.35714285714283,-360.5,1.2907073509015257
yf_BGS_d0,real,6189.0,6189.0,0.0,3427.0,1.6290505185411461,2.9202907257038317,1.8059527283338197,29,13,14,0,0.48148148148148145,563.0769230769231,-80.78571428571429,6.472148541114058
yf_BGS_d13,real,-300.0,-300.0,0.0,3625.0,-0.05549147391990494,-0.04552085080284133,-0.08275862068965517,24,10,13,0,0.43478260869565216,325.1,-273.15384615384613,0.9155167558434245
yf_BGS_d5,real,6132.0,6132.0,0.0,3248.0,1.5561523291794135,2.7717700210134373,1.8879310344827587,21,10,10,0,0.5,852.1,-238.9,3.5667643365424864
yf_MKC_d0,real,1099.0,1099.0,0.0,3724.0,1.069130199174983,0.6742437307314182,0.2951127819548872,26,12,13,0,0.48,396.0833333333333,-281.0769230769231,1.3007662835249043
yf_MKC_d13,real,-708.0,-708.0,0.0,3835.0,-0.24936467071319873,-0.23316054143794865,-0.18461538461538463,24,11,8,0,0.5789473684210527,274.90909090909093,-466.5,0.8102893890675242
yf_MKC_d5,real,2889.0,2889.0,0.0,3467.0,1.7499937075889689,1.353521073606859,0.833285261032593,18,15,0,0,1.0,192.6,0.0,inf
yf_ZC_F_d0,real,-1472.0,-1472.0,0.0,3344.0,-1.093812740308731,-0.5027062817003173,-0.44019138755980863,14,0,13,0,0.0,0.0,-113.23076923076923,0.0
yf_ZC_F_d13,real,4720.0,4720.0,0.0,3859.0,1.1279221857074808,2.2143152802951462,1.2231147965794247,22,10,10,0,0.5,851.8,-379.8,2.2427593470247498
yf_ZC_F_d5,real,1134.0,1134.0,0.0,3384.0,0.9854128469505745,0.5779746180918208,0.3351063829787234,14,13,0,0,1.0,87.23076923076923,0.0,inf
yf_ZS_F_d0,real,2138.0,2138.0,0.0,3453.0,1.2065080768087741,0.9832581236677239,0.6191717347234289,28,15,11,0,0.5769230769230769,346.93333333333334,-278.72727272727275,1.6973255055446836
yf_ZS_F_d13,real,169.0,169.0,0.0,3787.0,0.21917554594958738,0.11740633565459034,0.04462635331396884,22,10,11,0,0.47619047619047616,388.4,-337.72727272727275,1.0454912516823687
yf_ZS_F_d5,real,2731.0,2731.0,0.0,3718.0,1.0703547925005892,1.2906606698875196,0.7345346960731576,25,12,9,0,0.5714285714285714,527.9166666666666,-400.44444444444446,1.7577691453940067
yf_ZW_F_d0,real,1250.0,1250.0,0.0,3667.0,0.7311126387258851,0.5759117705860883,0.3408781019907281,26,14,11,0,0.56,342.85714285714283,-322.72727272727275,1.352112676056338
yf_ZW_F_d13,real,3385.0,3385.0,0.0,3582.0,0.952518375861337,1.8385288190874274,0.9450027917364601,28,13,13,0,0.5,530.3846153846154,-270.0,1.9643874643874644
yf_ZW_F_d5,real,730.0,730.0,0.0,3504.0,0.7395828281811906,0.43205900106820455,0.20833333333333334,14,12,1,0,0.9230769230769231,61.0,-2.0,366.0
bear_normal_s0,scenario,101457.0,102636.0,-1179.0,2005.0,9.009721112959737,12.673157048738865,50.60199501246883,1828,1479,224,35,0.8684674104521433,73.56457065584854,-33.65625,14.431887518238494
bear_volatile_s0,scenario,32291.0,33470.0,-1179.0,2786.0,3.655410123368101,2.2003249679806856,11.590452261306533,489,391,70,9,0.8481561822125814,96.95652173913044,-80.27142857142857,6.746752091119416
bull_normal_s0,scenario,317826.0,102636.0,215190.0,2287.0,18.67866013860616,31.927764617791066,138.9707039790118,1837,1493,212,35,0.8756598240469208,201.92431346282652,-30.0,47.401415094339626
crash_normal_s0,scenario,225273.0,102636.0,122637.0,2657.0,15.001892371405537,23.03639765173347,84.78471960858111,1828,1491,212,35,0.8755137991779213,155.22401073105297,-30.0,36.38977987421383
crash_volatile_s0,scenario,156107.0,33470.0,122637.0,2875.0,11.658927328312728,11.168335377087454,54.298086956521736,489,403,58,9,0.8741865509761388,398.37965260545906,-76.55172413793103,36.15923423423423
high_vol_volatile_s0,scenario,34825.0,33470.0,1355.0,4534.0,3.8781060566486434,2.330191942890955,7.680855756506396,487,393,66,9,0.8562091503267973,103.7557251908397,-90.16666666666667,6.851957654175769
sawtooth_normal_s0,scenario,418983.0,98465.0,320518.0,3873.0,26.761568271921146,45.10132083160801,108.18048024786987,1824,1496,210,46,0.876905041031653,284.57085561497325,-32.8,61.80574912891987
sawtooth_volatile_s0,scenario,349497.0,28979.0,320518.0,3728.0,24.229663761100944,29.97956652632332,93.74919527896996,546,429,67,20,0.8649193548387096,824.7715617715618,-64.6268656716418,81.71524249422633
sideways_drift_s0,scenario,42042.0,-4189.0,46231.0,3329.0,10.863722808500599,5.679505488081638,12.629017723039953,29,11,16,0,0.4074074074074074,4212.0,-268.125,10.8
sideways_normal_s0,scenario,148888.0,102636.0,46252.0,2639.0,12.574943369077916,18.787097260370512,56.41834028040925,1837,1489,219,35,0.8717798594847775,104.45399597044997,-31.22374429223744,22.745247148288975
spike_crash_volatile_s0,scenario,217363.0,33470.0,183893.0,3758.0,15.470294537738404,13.032152467620719,57.84007450771687,489,401,58,9,0.8736383442265795,553.1246882793017,-76.55172413793103,49.95563063063063
v_recovery_drift_s0,scenario,-4640.0,-4189.0,-451.0,4823.0,-2.484963307060178,-0.4960161126766908,-0.9620568111134149,26,1,23,0,0.041666666666666664,14.0,-202.34782608695653,0.0030081650193382035
v_recovery_normal_s0,scenario,101248.0,102636.0,-1388.0,2157.0,8.986160871484588,12.628374140046345,46.939267501159016,1828,1479,223,35,0.8689776733254995,73.56457065584854,-34.74439461883408,14.042591636551368
