name,category,final_pnl,max_drawdown,sharpe,trade_count,pnl_INTARIAN_PEPPER_ROOT,pnl_ASH_COATED_OSMIUM
imc_r2_round_2_day_-1,round_2,540097.0,836.0,38.873313665669805,42309,145962.0,394135.0
imc_r2_round_2_day_0,round_2,538394.0,904.0,36.334359896995835,42207,150763.0,387631.0
imc_r2_round_2_day_1,round_2,550533.0,956.0,34.320438768592645,42214,158776.0,391757.0
real_av_COFFEE_d0,real_world,344414.0,10000.0,32.300994692009404,19672,262840.0,81574.0
real_av_COFFEE_d3,real_world,206202.0,5245.0,29.829055741622653,21488,81062.0,125140.0
real_av_COFFEE_d8,real_world,54060.0,3389.0,10.929849428164001,8666,-326.0,54386.0
real_av_CORN_d11,real_world,372962.0,13192.0,39.864155386187164,11633,326537.0,46425.0
real_av_CORN_d6,real_world,503424.0,10570.0,49.07189708087707,15742,425387.0,78037.0
real_av_COTTON_d1,real_world,189760.0,16174.0,25.384239626556262,12304,140756.0,49004.0
real_av_COTTON_d4,real_world,407033.0,32393.0,42.27255013765341,11680,363462.0,43571.0
real_av_COTTON_d9,real_world,238315.0,15487.0,34.084479140305305,16095,143606.0,94709.0
real_av_SUGAR_d2,real_world,121923.0,9564.0,21.024116334509017,10248,62161.0,59762.0
real_av_SUGAR_d7,real_world,492005.0,11442.0,37.27794678493061,8418,454419.0,37586.0
real_av_WHEAT_d10,real_world,507288.0,17306.0,51.33669653184238,20426,432797.0,74491.0
real_av_WHEAT_d5,real_world,405571.0,11353.0,42.27525490627675,24168,302021.0,103550.0
real_yf_ADM_d0,real_world,752331.0,12258.0,55.86059707527012,21604,648781.0,103550.0
real_yf_ADM_d13,real_world,276295.0,11214.0,33.25665630607977,9399,232724.0,43571.0
real_yf_ADM_d5,real_world,148914.0,8574.0,25.469552162324074,14696,75201.0,73713.0
real_yf_BGS_d0,real_world,152697.0,11705.0,22.057025175946748,17358,71123.0,81574.0
real_yf_BGS_d13,real_world,741144.0,15656.0,38.28969954647505,19787,663694.0,77450.0
real_yf_BGS_d5,real_world,382002.0,14225.0,38.25431856872919,16182,311522.0,70480.0
real_yf_MKC_d0,real_world,255960.0,21013.0,34.15017927546908,17512,170439.0,85521.0
real_yf_MKC_d13,real_world,565669.0,6558.0,54.241268250027694,18848,491178.0,74491.0
real_yf_MKC_d5,real_world,422682.0,18154.0,40.943762481824635,21564,321452.0,101230.0
real_yf_ZC_F_d0,real_world,356578.0,13451.0,37.92885278935746,16340,290007.0,66571.0
real_yf_ZC_F_d13,real_world,368720.0,11695.0,33.30648176000678,14390,310408.0,58312.0
real_yf_ZC_F_d5,real_world,422393.0,12223.5,44.402518065354975,14388,357258.0,65135.0
real_yf_ZS_F_d0,real_world,646720.0,13277.0,53.266581905283296,19109,570195.0,76525.0
real_yf_ZS_F_d13,real_world,203217.0,8781.0,27.724309241946692,19166,95658.0,107559.0
real_yf_ZS_F_d5,real_world,293326.0,5103.0,31.19640776861375,8129,245762.0,47564.0
real_yf_ZW_F_d0,real_world,409008.0,22501.5,41.56941558512141,18557,333318.0,75690.0
real_yf_ZW_F_d13,real_world,114968.0,6663.0,18.64627632259316,11304,52889.0,62079.0
real_yf_ZW_F_d5,real_world,307037.0,5221.0,32.70852451170447,10588,247275.0,59762.0
scen_bear_normal_s0,scenario,328746.0,1863.0,26.771608801679832,33113,-449.0,329195.0
scen_bear_volatile_s0,scenario,372475.0,5990.0,12.26824879527949,30924,-449.0,372924.0
scen_bull_normal_s0,scenario,663485.0,1743.0,37.44766546829452,42389,334290.0,329195.0
scen_crash_normal_s0,scenario,492934.0,2231.0,31.068470850926303,36339,163739.0,329195.0
scen_crash_volatile_s0,scenario,536663.0,5990.0,16.783308128235827,34150,163739.0,372924.0
scen_high_vol_volatile_s0,scenario,744897.0,12864.0,19.217513814486168,32270,371973.0,372924.0
scen_sawtooth_normal_s0,scenario,727972.0,2802.0,43.610165893195905,39980,402120.0,325852.0
scen_sawtooth_volatile_s0,scenario,762004.0,7648.0,23.686962542970843,37572,402120.0,359884.0
scen_sideways_drift_s0,scenario,340829.0,8406.0,19.218392667362075,15576,233987.0,106842.0
scen_sideways_normal_s0,scenario,563450.0,2496.0,39.26264551718058,35877,234255.0,329195.0
scen_spike_crash_volatile_s0,scenario,583533.0,5990.0,18.10637932922752,33213,210609.0,372924.0
scen_v_recovery_drift_s0,scenario,107378.0,8139.0,6.674457079792306,12851,536.0,106842.0
scen_v_recovery_normal_s0,scenario,328332.0,1863.0,26.714926706024027,33139,-863.0,329195.0
real_av_COFFEE_d0,real_world,344414.0,10000.0,32.300994692009404,19672,262840.0,81574.0
real_av_COFFEE_d3,real_world,206202.0,5245.0,29.829055741622653,21488,81062.0,125140.0
real_av_COFFEE_d8,real_world,54060.0,3389.0,10.929849428164001,8666,-326.0,54386.0
real_av_CORN_d11,real_world,372962.0,13192.0,39.864155386187164,11633,326537.0,46425.0
real_av_CORN_d6,real_world,503424.0,10570.0,49.07189708087707,15742,425387.0,78037.0
real_av_COTTON_d1,real_world,189760.0,16174.0,25.384239626556262,12304,140756.0,49004.0
real_av_COTTON_d4,real_world,407033.0,32393.0,42.27255013765341,11680,363462.0,43571.0
real_av_COTTON_d9,real_world,238315.0,15487.0,34.084479140305305,16095,143606.0,94709.0
real_av_SUGAR_d2,real_world,121923.0,9564.0,21.024116334509017,10248,62161.0,59762.0
real_av_SUGAR_d7,real_world,492005.0,11442.0,37.27794678493061,8418,454419.0,37586.0
real_av_WHEAT_d10,real_world,507288.0,17306.0,51.33669653184238,20426,432797.0,74491.0
real_av_WHEAT_d5,real_world,405571.0,11353.0,42.27525490627675,24168,302021.0,103550.0
real_yf_ADM_d0,real_world,752331.0,12258.0,55.86059707527012,21604,648781.0,103550.0
real_yf_ADM_d13,real_world,276295.0,11214.0,33.25665630607977,9399,232724.0,43571.0
real_yf_ADM_d5,real_world,148914.0,8574.0,25.469552162324074,14696,75201.0,73713.0
real_yf_BGS_d0,real_world,152697.0,11705.0,22.057025175946748,17358,71123.0,81574.0
real_yf_BGS_d13,real_world,741144.0,15656.0,38.28969954647505,19787,663694.0,77450.0
real_yf_BGS_d5,real_world,382002.0,14225.0,38.25431856872919,16182,311522.0,70480.0
real_yf_MKC_d0,real_world,255960.0,21013.0,34.15017927546908,17512,170439.0,85521.0
real_yf_MKC_d13,real_world,565669.0,6558.0,54.241268250027694,18848,491178.0,74491.0
real_yf_MKC_d5,real_world,422682.0,18154.0,40.943762481824635,21564,321452.0,101230.0
real_yf_ZC_F_d0,real_world,356578.0,13451.0,37.92885278935746,16340,290007.0,66571.0
real_yf_ZC_F_d13,real_world,368720.0,11695.0,33.30648176000678,14390,310408.0,58312.0
real_yf_ZC_F_d5,real_world,422393.0,12223.5,44.402518065354975,14388,357258.0,65135.0
real_yf_ZS_F_d0,real_world,646720.0,13277.0,53.266581905283296,19109,570195.0,76525.0
real_yf_ZS_F_d13,real_world,203217.0,8781.0,27.724309241946692,19166,95658.0,107559.0
real_yf_ZS_F_d5,real_world,293326.0,5103.0,31.19640776861375,8129,245762.0,47564.0
real_yf_ZW_F_d0,real_world,409008.0,22501.5,41.56941558512141,18557,333318.0,75690.0
real_yf_ZW_F_d13,real_world,114968.0,6663.0,18.64627632259316,11304,52889.0,62079.0
real_yf_ZW_F_d5,real_world,307037.0,5221.0,32.70852451170447,10588,247275.0,59762.0
scen_bear_normal_s0,scenario,328746.0,1863.0,26.771608801679832,33113,-449.0,329195.0
scen_bear_volatile_s0,scenario,372475.0,5990.0,12.26824879527949,30924,-449.0,372924.0
scen_bull_normal_s0,scenario,663485.0,1743.0,37.44766546829452,42389,334290.0,329195.0
scen_crash_normal_s0,scenario,492934.0,2231.0,31.068470850926303,36339,163739.0,329195.0
scen_crash_volatile_s0,scenario,536663.0,5990.0,16.783308128235827,34150,163739.0,372924.0
