name,category,final_pnl,max_drawdown,sharpe,trade_count,pnl_INTARIAN_PEPPER_ROOT,pnl_ASH_COATED_OSMIUM
imc_r1_round_1_day_-1,round_1,361671.0,1028.0,22.689728352196866,35908,79500.0,282171.0
imc_r1_round_1_day_-2,round_1,321897.5,999.0,21.11587690310032,34643,79774.0,242123.5
imc_r1_round_1_day_0,round_1,327514.0,1280.0,19.088397250229203,33220,80090.0,247424.0
imc_r2_round_2_day_-1,round_2,359368.0,934.0,23.108003663855335,35883,79626.0,279742.0
imc_r2_round_2_day_0,round_2,329347.0,1168.0,19.712229590283325,33362,80108.0,249239.0
imc_r2_round_2_day_1,round_2,345175.0,1197.0,19.459383859556674,35468,80133.0,265042.0
real_av_COFFEE_d0,real_world,252185.0,19960.0,23.93607494172713,3122,234353.0,17832.0
real_av_COFFEE_d3,real_world,286431.0,10560.0,31.9606611606858,5343,252960.0,33471.0
real_av_COFFEE_d8,real_world,7924.0,7143.5,1.730789935974175,818,-434.0,8358.0
real_av_CORN_d11,real_world,316854.0,15438.0,35.20447153642473,813,315066.0,1788.0
real_av_CORN_d6,real_world,504234.0,19640.0,47.04704042647248,1615,489901.0,14333.0
real_av_COTTON_d1,real_world,134514.0,20855.0,16.797814374118566,1598,131156.0,3358.0
real_av_COTTON_d4,real_world,381411.0,9403.0,42.28978979414271,1615,371411.0,10000.0
real_av_COTTON_d9,real_world,243124.0,7486.0,31.49791405122779,3518,215193.0,27931.0
real_av_SUGAR_d2,real_world,397716.0,17964.0,40.926967000952395,3426,380276.0,17440.0
real_av_SUGAR_d7,real_world,543808.0,13087.0,40.705601788539894,570,542716.0,1092.0
real_av_WHEAT_d10,real_world,445696.0,12100.0,46.6777723043526,2254,433743.0,11953.0
real_av_WHEAT_d5,real_world,318698.0,14436.0,34.781328661677954,4430,290554.0,28144.0
real_yf_ADM_d0,real_world,752945.0,10680.0,53.040925822084986,3271,735816.0,17129.0
real_yf_ADM_d13,real_world,316631.0,33341.0,33.02978410208956,1622,306631.0,10000.0
real_yf_ADM_d5,real_world,285956.0,27154.0,32.6046562714306,3124,266129.0,19827.0
real_yf_BGS_d0,real_world,187982.0,26160.0,20.363210277236394,3192,170150.0,17832.0
real_yf_BGS_d13,real_world,671183.0,9299.5,34.63493040103475,2538,659235.0,11948.0
real_yf_BGS_d5,real_world,371990.0,11880.0,35.805937828435326,2542,355482.0,16508.0
real_yf_MKC_d0,real_world,459265.0,24185.0,40.871338716533685,3535,442884.0,16381.0
real_yf_MKC_d13,real_world,593778.0,7160.0,50.93429856335126,2490,581825.0,11953.0
real_yf_MKC_d5,real_world,441690.0,22280.0,39.64234705093132,3289,419754.0,21936.0
real_yf_ZC_F_d0,real_world,375717.0,10886.0,38.81412195566771,2471,365574.0,10143.0
real_yf_ZC_F_d13,real_world,659115.0,13105.0,49.572488663977545,3053,646421.0,12694.0
real_yf_ZC_F_d5,real_world,394041.0,19850.0,41.26001811072439,3461,378721.0,15320.0
real_yf_ZS_F_d0,real_world,603720.0,15445.0,49.549068730694906,1941,592116.0,11604.0
real_yf_ZS_F_d13,real_world,265685.0,12587.0,26.876988850769084,5483,239502.0,26183.0
real_yf_ZS_F_d5,real_world,245418.0,5858.0,27.186815182602665,1637,231973.0,13445.0
real_yf_ZW_F_d0,real_world,367522.0,16552.0,36.74222219963709,2966,353954.0,13568.0
real_yf_ZW_F_d13,real_world,611198.0,10280.0,46.61400355182101,1247,600433.0,10765.0
real_yf_ZW_F_d5,real_world,677435.0,8270.0,48.51482052440176,3566,659995.0,17440.0
scen_bear_normal_s0,scenario,254898.0,3290.0,11.687989946518176,24728,-55919.0,310817.0
scen_bear_volatile_s0,scenario,272203.0,7850.0,7.257971756501674,18719,-55919.0,328122.0
scen_bull_normal_s0,scenario,525785.0,2649.0,21.22431093883165,23670,214968.0,310817.0
scen_crash_normal_s0,scenario,465528.0,3551.0,17.742974249250132,24024,154711.0,310817.0
scen_crash_volatile_s0,scenario,482833.0,7850.0,12.008004631304427,18015,154711.0,328122.0
scen_high_vol_volatile_s0,scenario,3584342.0,14888.0,49.34233308396727,19826,3256220.0,328122.0
scen_sawtooth_normal_s0,scenario,636914.0,3965.0,26.602662961178417,23783,327027.0,309887.0
scen_sawtooth_volatile_s0,scenario,661311.0,10328.0,16.993639224337763,17640,327027.0,334284.0
scen_sideways_drift_s0,scenario,522338.0,11379.0,26.186230446124412,2551,508008.0,14330.0
scen_sideways_normal_s0,scenario,820128.0,5338.0,34.38645253787341,23967,509311.0,310817.0
scen_spike_crash_volatile_s0,scenario,548873.0,7672.0,13.25344573972581,18486,220751.0,328122.0
scen_v_recovery_drift_s0,scenario,227393.0,19824.0,10.861619315427454,2574,213063.0,14330.0
scen_v_recovery_normal_s0,scenario,524394.0,4582.0,21.209218221357144,24061,213577.0,310817.0
