name,category,final_pnl,max_drawdown,sharpe,trade_count,pnl_INTARIAN_PEPPER_ROOT,pnl_ASH_COATED_OSMIUM
imc_r1_round_1_day_-1,round_1,184765.0,980.0,13.247346158898042,23969,144363.0,40402.0
imc_r1_round_1_day_-2,round_1,186039.5,754.5,14.662411429482312,23852,138526.0,47513.5
imc_r1_round_1_day_0,round_1,194579.0,1039.0,13.097274523986638,24025,151975.0,42604.0
imc_r2_round_2_day_-1,round_2,186537.0,865.0,13.560448748791833,24006,145201.0,41336.0
imc_r2_round_2_day_0,round_2,193584.0,962.0,13.17498055351091,23953,150160.0,43424.0
imc_r2_round_2_day_1,round_2,198242.0,1102.0,12.548864624720418,23983,158016.0,40226.0
real_av_COFFEE_d0,real_world,322431.0,16470.0,31.527917535778876,25409,275389.0,47042.0
real_av_COFFEE_d3,real_world,346978.0,8278.0,40.18852226744852,23042,308853.0,38125.0
real_av_COFFEE_d8,real_world,407597.0,7198.0,37.51016107959987,22593,376298.0,31299.0
real_av_CORN_d11,real_world,435714.0,9229.0,52.55177961154847,23763,392574.0,43140.0
real_av_CORN_d6,real_world,539823.0,10093.0,56.015061858806966,24473,491655.0,48168.0
real_av_COTTON_d1,real_world,230946.0,15306.0,33.325262236703004,23589,187590.0,43356.0
real_av_COTTON_d4,real_world,435917.0,7905.0,55.921244370712216,24238,395179.0,40738.0
real_av_COTTON_d9,real_world,443576.0,5423.0,51.3238147061941,23857,407618.0,35958.0
real_av_SUGAR_d2,real_world,410711.0,11353.0,49.90773427288909,24171,370279.0,40432.0
real_av_SUGAR_d7,real_world,547960.0,9399.0,46.021794756611186,23321,511254.0,36706.0
real_av_WHEAT_d10,real_world,492224.0,8645.0,56.4660114852291,24721,456805.0,35419.0
real_av_WHEAT_d5,real_world,354816.0,6434.0,45.065432413810385,25165,312474.0,42342.0
real_yf_ADM_d0,real_world,708796.0,7856.0,57.1675431904843,24004,670790.0,38006.0
real_yf_ADM_d13,real_world,428963.0,25389.0,50.69362996330865,25282,388225.0,40738.0
real_yf_ADM_d5,real_world,303062.0,10608.0,46.1109662710879,24377,262736.0,40326.0
real_yf_BGS_d0,real_world,234206.0,16130.0,30.98962439202804,25256,187164.0,47042.0
real_yf_BGS_d13,real_world,659884.0,12433.0,35.299913324724585,24024,622128.0,37756.0
real_yf_BGS_d5,real_world,380284.0,9751.0,43.51231863887494,24074,339984.0,40300.0
real_yf_MKC_d0,real_world,433202.0,14717.0,47.156559427791365,23852,390746.0,42456.0
real_yf_MKC_d13,real_world,594213.0,4029.5,57.03567591491368,24110,558794.0,35419.0
real_yf_MKC_d5,real_world,451296.0,12036.0,46.874035737166956,24282,400420.0,50876.0
real_yf_ZC_F_d0,real_world,354741.0,6460.0,45.566521435906395,22322,343282.0,11459.0
real_yf_ZC_F_d13,real_world,605044.0,8050.0,55.53515951980083,24391,566856.0,38188.0
real_yf_ZC_F_d5,real_world,411703.0,13725.0,51.86879970907782,25279,371197.0,40506.0
real_yf_ZS_F_d0,real_world,569323.0,10925.0,51.852676222398344,23891,527893.0,41430.0
real_yf_ZS_F_d13,real_world,342711.0,8224.0,40.991633019805896,24198,290131.0,52580.0
real_yf_ZS_F_d5,real_world,447893.0,8780.0,45.66601428895685,24090,404549.0,43344.0
real_yf_ZW_F_d0,real_world,368231.0,10045.0,43.128655075187794,22088,362600.0,5631.0
real_yf_ZW_F_d13,real_world,560941.0,8187.0,52.10437877148874,24055,524885.0,36056.0
real_yf_ZW_F_d5,real_world,602090.0,6388.0,52.02082192924018,23845,561658.0,40432.0
scen_bear_normal_s0,scenario,116201.0,5734.0,6.0335684837503205,19994,-52859.0,169060.0
scen_bear_volatile_s0,scenario,168688.0,9353.0,4.803065826425124,18474,-52859.0,221547.0
scen_bull_normal_s0,scenario,484637.0,2431.0,21.932729088922866,25582,315577.0,169060.0
scen_crash_normal_s0,scenario,398999.0,3687.0,16.982281378050487,24582,229939.0,169060.0
scen_crash_volatile_s0,scenario,451486.0,7112.0,12.022157008417034,23062,229939.0,221547.0
scen_high_vol_volatile_s0,scenario,3173470.0,11707.0,46.71606371943978,21164,2951923.0,221547.0
scen_sawtooth_normal_s0,scenario,555954.0,3472.0,26.00065310329602,23126,392823.0,163131.0
scen_sawtooth_volatile_s0,scenario,590474.0,7580.0,16.37375542092672,21560,392823.0,197651.0
scen_sideways_drift_s0,scenario,560101.0,9324.0,32.720964929848954,20815,550863.0,9238.0
scen_sideways_normal_s0,scenario,721580.0,4888.0,34.39112577649763,21986,552520.0,169060.0
scen_spike_crash_volatile_s0,scenario,493976.0,8488.0,12.840215563209966,22688,272429.0,221547.0
scen_v_recovery_drift_s0,scenario,298940.0,9176.0,16.634035464932253,20219,289702.0,9238.0
scen_v_recovery_normal_s0,scenario,458837.0,3142.0,21.220207001500285,21476,289777.0,169060.0
