name,category,final_pnl,pnl_osmium,pnl_pepper,max_drawdown,sharpe,sortino,calmar,trade_count,rt_wins,rt_losses,rt_pushes,trade_win_rate,avg_win,avg_loss,profit_factor
imc_round_1_day_-1,imc,83005.0,3823.0,79182.0,1641958.0,0.0022299267225005044,0.002375410668351644,0.05055245018447488,164,127,4,4,0.9694656488549618,29.015748031496063,-5.75,160.2173913043478
imc_round_1_day_-2,imc,83024.0,3574.0,79450.0,1317109.0,0.0023730832488093575,0.002516358544662227,0.06303502595457172,152,111,7,4,0.940677966101695,31.153153153153152,-7.285714285714286,67.80392156862744
imc_round_1_day_0,imc,84561.0,5216.0,79345.0,1840020.0,0.002172690232159883,0.002283276067237239,0.045956565689503376,186,145,1,1,0.9931506849315068,34.744827586206895,-10.0,503.8
imc_round_2_day_-1,imc,82756.0,3490.0,79266.0,1032004.0,0.0023685335901458934,0.002464731260479897,0.08018961166817183,155,123,0,3,1.0,27.43089430894309,0.0,inf
imc_round_2_day_0,imc,84516.0,5214.0,79302.0,1810376.0,0.0021412988208928184,0.0022798582829790673,0.04668422471354017,168,126,2,3,0.984375,39.65873015873016,-9.0,277.6111111111111
imc_round_2_day_1,imc,83618.0,4341.0,79277.0,1746331.5,0.002051103530027761,0.002116191727697301,0.04788208882448722,164,130,3,0,0.9774436090225563,31.96923076923077,-13.333333333333334,103.9
av_COFFEE_d0,real,244199.0,1455.0,242744.0,13560.0,22.949713244458874,67.53947588627376,18.00877581120944,108,82,12,0,0.8723404255319149,3099.012195121951,-214.08333333333334,98.9174776177501
av_COFFEE_d3,real,93316.0,7125.0,86191.0,8280.0,12.27269200346911,32.865014653617614,11.270048309178744,113,99,4,0,0.9611650485436893,985.5454545454545,-140.5,173.6103202846975
av_COFFEE_d8,real,5027.0,6023.0,-996.0,7555.0,1.0454239737760431,2.1066125108384113,0.6653871608206485,49,37,5,0,0.8809523809523809,271.35135135135135,-199.2,10.080321285140561
av_CORN_d11,real,329546.0,428.0,329118.0,9618.0,36.94377554491891,100.8728350216825,34.26346433770014,110,89,5,0,0.9468085106382979,3773.078651685393,-205.4,326.97565725413824
av_CORN_d6,real,420943.0,6541.0,414402.0,5525.0,41.80291301677269,120.95494504869103,76.18877828054299,139,111,3,2,0.9736842105263158,3794.153153153153,-7.0,20054.809523809523
av_COTTON_d1,real,136072.0,-2872.0,138944.0,15515.0,18.45757077487247,43.146395483498274,8.77035127296165,96,65,19,0,0.7738095238095238,2218.4153846153845,-55.73684210526316,136.16336166194523
av_COTTON_d4,real,377405.0,3703.0,373702.0,9920.0,41.51763565021337,96.33855022970383,38.044858870967744,133,97,9,3,0.9150943396226415,3814.783505154639,-77.44444444444444,530.8952654232424
av_COTTON_d9,real,168594.0,10651.0,157943.0,7521.0,24.288373897712194,52.532516239634674,22.416433984842442,102,87,4,0,0.9560439560439561,1962.8275862068965,-562.25,75.929746554024
av_SUGAR_d2,real,59810.0,1679.0,58131.0,7500.0,10.658597423612937,20.36276912269643,7.974666666666667,49,37,4,0,0.9024390243902439,1777.3783783783783,-153.75,106.93170731707318
av_SUGAR_d7,real,458648.0,441.0,458207.0,12541.0,34.827305729207076,112.83913579859428,36.57188421975919,125,88,14,1,0.8627450980392157,5263.318181818182,-77.92857142857143,424.5389550870761
av_WHEAT_d10,real,441099.0,5291.0,435808.0,12280.0,46.8440506401338,102.69394504130575,35.92011400651466,180,158,0,0,1.0,2138.4430379746836,0.0,inf
av_WHEAT_d5,real,304738.0,7207.0,297531.0,14400.0,33.2610582881574,77.3376220508546,21.16236111111111,128,105,5,0,0.9545454545454546,2705.733333333333,-103.8,547.402697495183
yf_ADM_d0,real,661963.0,1527.0,660436.0,10680.0,48.323518254060154,113.28029500632881,61.981554307116106,212,181,0,0,1.0,3122.988950276243,0.0,inf
yf_ADM_d13,real,228712.0,3703.0,225009.0,14381.0,28.663802496521136,58.21600896459883,15.903761908073152,120,92,4,0,0.9583333333333334,2488.228260869565,-551.25,103.81723356009068
yf_ADM_d5,real,70181.0,4978.0,65203.0,9282.0,12.01717875612049,22.21424783007248,7.5609782374488255,65,40,10,2,0.8,1829.925,-118.7,61.66554338668913
