day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
av_COFFEE_d3;0;ASH_COATED_OSMIUM;9941;15;9937;18;;;9950;16;9952;15;;;9945.5;0.0
av_COFFEE_d3;0;INTARIAN_PEPPER_ROOT;11803;13;11800;30;;;11809;15;11812;24;;;11806.0;0.0
av_COFFEE_d3;100;ASH_COATED_OSMIUM;9940;24;9938;25;;;9949;13;9952;20;;;9944.5;0.0
av_COFFEE_d3;100;INTARIAN_PEPPER_ROOT;11798;19;11794;18;;;11813;21;11816;19;;;11805.5;0.0
av_COFFEE_d3;200;ASH_COATED_OSMIUM;9941;19;9939;11;;;9947;7;9950;18;;;9944.0;0.0
av_COFFEE_d3;200;INTARIAN_PEPPER_ROOT;11796;15;11792;18;;;11811;24;11815;18;;;11803.5;0.0
av_COFFEE_d3;300;ASH_COATED_OSMIUM;9942;19;9938;15;;;9948;18;9952;26;;;9945.0;0.0
av_COFFEE_d3;300;INTARIAN_PEPPER_ROOT;11800;18;11797;9;;;11806;17;11808;21;;;11803.0;0.0
av_COFFEE_d3;400;ASH_COATED_OSMIUM;9941;16;9939;17;;;9947;13;9949;9;;;9944.0;0.0
av_COFFEE_d3;400;INTARIAN_PEPPER_ROOT;11799;15;11797;20;;;11805;7;11809;14;;;11802.0;0.0
av_COFFEE_d3;500;ASH_COATED_OSMIUM;9939;11;9935;17;;;9947;17;9951;23;;;9943.0;0.0
av_COFFEE_d3;500;INTARIAN_PEPPER_ROOT;11798;15;11796;19;;;11804;18;11808;22;;;11801.0;0.0
av_COFFEE_d3;600;ASH_COATED_OSMIUM;9940;17;9937;14;;;9946;16;9950;24;;;9943.0;0.0
av_COFFEE_d3;600;INTARIAN_PEPPER_ROOT;11793;16;11791;19;;;11806;6;11808;13;;;11799.5;0.0
av_COFFEE_d3;700;ASH_COATED_OSMIUM;9941;5;9937;23;;;9947;7;9949;21;;;9944.0;0.0
