day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
av_COTTON_d2;0;ASH_COATED_OSMIUM;10065;9;10062;20;;;10075;5;10077;12;;;10070.0;0.0
av_COTTON_d2;0;INTARIAN_PEPPER_ROOT;12898;16;12895;17;;;12904;8;12906;23;;;12901.0;0.0
av_COTTON_d2;100;ASH_COATED_OSMIUM;10067;7;10065;25;;;10073;11;10075;20;;;10070.0;0.0
av_COTTON_d2;100;INTARIAN_PEPPER_ROOT;12898;16;12896;16;;;12904;18;12907;14;;;12901.0;0.0
av_COTTON_d2;200;ASH_COATED_OSMIUM;10063;18;10061;23;;;10076;21;10079;20;;;10069.5;0.0
av_COTTON_d2;200;INTARIAN_PEPPER_ROOT;12899;5;12897;23;;;12905;14;12907;29;;;12902.0;0.0
av_COTTON_d2;300;ASH_COATED_OSMIUM;10067;19;10065;16;;;10073;13;10076;15;;;10070.0;0.0
av_COTTON_d2;300;INTARIAN_PEPPER_ROOT;12899;18;12896;23;;;12905;18;12908;22;;;12902.0;0.0
av_COTTON_d2;400;ASH_COATED_OSMIUM;10066;7;10062;30;;;10072;14;10075;22;;;10069.0;0.0
av_COTTON_d2;400;INTARIAN_PEPPER_ROOT;12899;7;12896;18;;;12905;13;12908;22;;;12902.0;0.0
av_COTTON_d2;500;ASH_COATED_OSMIUM;10067;6;10064;13;;;10073;17;10076;29;;;10070.0;0.0
av_COTTON_d2;500;INTARIAN_PEPPER_ROOT;12899;22;12897;21;;;12905;10;12909;21;;;12902.0;0.0
av_COTTON_d2;600;ASH_COATED_OSMIUM;10066;13;10063;20;;;10072;12;10076;12;;;10069.0;0.0
av_COTTON_d2;600;INTARIAN_PEPPER_ROOT;12900;6;12898;27;;;12906;16;12909;12;;;12903.0;0.0
av_COTTON_d2;700;ASH_COATED_OSMIUM;10055;6;10051;11;;;10085;19;10087;13;;;10070.0;0.0
av_COTTON_d2;700;INTARIAN_PEPPER_ROOT;12900;16;12898;22;;;12906;17;12908;18;;;12903.0;0.0
av_COTTON_d2;800;ASH_COATED_OSMIUM;10063;20;10060;17;;;10076;17;10079;26;;;10069.5;0.0
av_COTTON_d2;800;INTARIAN_PEPPER_ROOT;12898;16;12896;18;;;12908;20;12911;18;;;12903.0;0.0
av_COTTON_d2;900;ASH_COATED_OSMIUM;10067;15;10064;15;;;10073;7;10075;26;;;10070.0;0.0
av_COTTON_d2;900;INTARIAN_PEPPER_ROOT;12901;16;12897;15;;;12907;12;12910;19;;;12904.0;0.0
av_COTTON_d2;1000;ASH_COATED_OSMIUM;10066;12;10062;26;;;10072;16;10075;22;;;10069.0;0.0
av_COTTON_d2;1000;INTARIAN_PEPPER_ROOT;12901;22;12898;17;;;12907;8;12911;26;;;12904.0;0.0
av_COTTON_d2;1100;ASH_COATED_OSMIUM;10067;15;10065;16;;;10073;14;10075;17;;;10070.0;0.0
av_COTTON_d2;1100;INTARIAN_PEPPER_ROOT;12901;5;12898;17;;;12907;18;12910;19;;;12904.0;0.0
av_COTTON_d2;1200;ASH_COATED_OSMIUM;10065;15;10063;25;;;10074;13;10078;24;;;10069.5;0.0
av_COTTON_d2;1200;INTARIAN_PEPPER_ROOT;12898;10;12895;25;;;12911;17;12913;15;;;12904.5;0.0
av_COTTON_d2;1300;ASH_COATED_OSMIUM;10067;7;10063;10;;;10073;14;10075;22;;;10070.0;0.0
av_COTTON_d2;1300;INTARIAN_PEPPER_ROOT;12899;18;12896;15;;;12911;7;12914;24;;;12905.0;0.0
av_COTTON_d2;1400;ASH_COATED_OSMIUM;10067;22;10063;24;;;10073;15;10077;23;;;10070.0;0.0
av_COTTON_d2;1400;INTARIAN_PEPPER_ROOT;12895;13;12892;16;;;12914;9;12916;23;;;12904.5;0.0
av_COTTON_d2;1500;ASH_COATED_OSMIUM;10052;12;10049;14;;;10085;13;10089;19;;;10068.5;0.0
av_COTTON_d2;1500;INTARIAN_PEPPER_ROOT;12902;11;12899;22;;;12908;12;12910;14;;;12905.0;0.0
av_COTTON_d2;1600;ASH_COATED_OSMIUM;10065;9;10061;16;;;10073;12;10075;10;;;10069.0;0.0
av_COTTON_d2;1600;INTARIAN_PEPPER_ROOT;12903;17;12901;24;;;12909;19;12912;22;;;12906.0;0.0
av_COTTON_d2;1700;ASH_COATED_OSMIUM;10064;21;10061;9;;;10075;10;10077;20;;;10069.5;0.0
av_COTTON_d2;1700;INTARIAN_PEPPER_ROOT;12901;7;12898;18;;;12910;9;12912;23;;;12905.5;0.0
av_COTTON_d2;1800;ASH_COATED_OSMIUM;10066;19;10063;19;;;10072;13;10076;14;;;10069.0;0.0
av_COTTON_d2;1800;INTARIAN_PEPPER_ROOT;12903;8;12899;17;;;12909;20;12912;14;;;12906.0;0.0
av_COTTON_d2;1900;ASH_COATED_OSMIUM;10066;21;10062;27;;;10072;16;10076;13;;;10069.0;0.0
av_COTTON_d2;1900;INTARIAN_PEPPER_ROOT;12902;16;12898;21;;;12910;7;12913;32;;;12906.0;0.0
av_COTTON_d2;2000;ASH_COATED_OSMIUM;10067;19;10064;23;;;10073;11;10076;12;;;10070.0;0.0
av_COTTON_d2;2000;INTARIAN_PEPPER_ROOT;12904;14;12901;11;;;12910;26;12912;24;;;12907.0;0.0
av_COTTON_d2;2100;ASH_COATED_OSMIUM;10059;20;10057;26;;;10080;9;10083;15;;;10069.5;0.0
av_COTTON_d2;2100;INTARIAN_PEPPER_ROOT;12903;14;12899;26;;;12909;18;12913;19;;;12906.0;0.0
av_COTTON_d2;2200;ASH_COATED_OSMIUM;10067;18;10065;16;;;10073;17;10075;21;;;10070.0;0.0
av_COTTON_d2;2200;INTARIAN_PEPPER_ROOT;12904;8;12901;22;;;12910;9;12914;20;;;12907.0;0.0
av_COTTON_d2;2300;ASH_COATED_OSMIUM;10066;12;10063;19;;;10072;20;10075;16;;;10069.0;0.0
av_COTTON_d2;2300;INTARIAN_PEPPER_ROOT;12904;13;12902;21;;;12910;9;12914;11;;;12907.0;0.0
av_COTTON_d2;2400;ASH_COATED_OSMIUM;10064;17;10060;16;;;10073;20;10075;28;;;10068.5;0.0
av_COTTON_d2;2400;INTARIAN_PEPPER_ROOT;12898;16;12896;19;;;12918;9;12921;22;;;12908.0;0.0
av_COTTON_d2;2500;ASH_COATED_OSMIUM;10066;8;10062;25;;;10072;20;10075;11;;;10069.0;0.0
av_COTTON_d2;2500;INTARIAN_PEPPER_ROOT;12895;15;12893;15;;;12920;27;12922;22;;;12907.5;0.0
av_COTTON_d2;2600;ASH_COATED_OSMIUM;10066;11;10064;20;;;10072;13;10076;12;;;10069.0;0.0
av_COTTON_d2;2600;INTARIAN_PEPPER_ROOT;12906;23;12902;21;;;12912;16;12916;11;;;12909.0;0.0
av_COTTON_d2;2700;ASH_COATED_OSMIUM;10066;18;10064;20;;;10072;6;10075;19;;;10069.0;0.0
av_COTTON_d2;2700;INTARIAN_PEPPER_ROOT;12906;21;12904;18;;;12912;11;12914;24;;;12909.0;0.0
av_COTTON_d2;2800;ASH_COATED_OSMIUM;10066;15;10063;8;;;10072;7;10074;26;;;10069.0;0.0
av_COTTON_d2;2800;INTARIAN_PEPPER_ROOT;12906;27;12903;19;;;12912;13;12915;21;;;12909.0;0.0
av_COTTON_d2;2900;ASH_COATED_OSMIUM;10066;9;10064;21;;;10072;19;10074;16;;;10069.0;0.0
av_COTTON_d2;2900;INTARIAN_PEPPER_ROOT;12904;20;12900;25;;;12912;14;12916;15;;;12908.0;0.0
av_COTTON_d2;3000;ASH_COATED_OSMIUM;10066;23;10062;29;;;10072;15;10076;20;;;10069.0;0.0
