day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZS=F_d11;0;ASH_COATED_OSMIUM;9931;16;9929;16;;;9937;9;9939;22;;;9934.0;0.0
yf_ZS=F_d11;0;INTARIAN_PEPPER_ROOT;9997;10;9994;27;;;10003;14;10005;23;;;10000.0;0.0
yf_ZS=F_d11;100;ASH_COATED_OSMIUM;9928;6;9924;26;;;9939;17;9942;21;;;9933.5;0.0
yf_ZS=F_d11;100;INTARIAN_PEPPER_ROOT;10000;5;9998;18;;;10006;8;10008;13;;;10003.0;0.0
yf_ZS=F_d11;200;ASH_COATED_OSMIUM;9930;14;9928;21;;;9936;26;9938;18;;;9933.0;0.0
yf_ZS=F_d11;200;INTARIAN_PEPPER_ROOT;10000;11;9996;20;;;10012;12;10014;26;;;10006.0;0.0
yf_ZS=F_d11;300;ASH_COATED_OSMIUM;9917;11;9914;17;;;9949;17;9952;21;;;9933.0;0.0
yf_ZS=F_d11;300;INTARIAN_PEPPER_ROOT;10005;11;10001;23;;;10011;17;10014;35;;;10008.0;0.0
yf_ZS=F_d11;400;ASH_COATED_OSMIUM;9931;14;9929;26;;;9937;15;9941;24;;;9934.0;0.0
yf_ZS=F_d11;400;INTARIAN_PEPPER_ROOT;10006;15;10004;21;;;10016;15;10020;20;;;10011.0;0.0
yf_ZS=F_d11;500;ASH_COATED_OSMIUM;9930;13;9926;9;;;9936;14;9939;28;;;9933.0;0.0
yf_ZS=F_d11;500;INTARIAN_PEPPER_ROOT;10012;6;10009;16;;;10018;10;10020;15;;;10015.0;0.0
yf_ZS=F_d11;600;ASH_COATED_OSMIUM;9930;11;9926;20;;;9937;18;9940;17;;;9933.5;0.0
yf_ZS=F_d11;600;INTARIAN_PEPPER_ROOT;10014;17;10012;27;;;10020;19;10024;15;;;10017.0;0.0
yf_ZS=F_d11;700;ASH_COATED_OSMIUM;9927;20;9923;16;;;9940;20;9943;23;;;9933.5;0.0
yf_ZS=F_d11;700;INTARIAN_PEPPER_ROOT;10018;19;10014;25;;;10024;17;10028;16;;;10021.0;0.0
yf_ZS=F_d11;800;ASH_COATED_OSMIUM;9930;20;9927;18;;;9936;6;9940;19;;;9933.0;0.0
yf_ZS=F_d11;800;INTARIAN_PEPPER_ROOT;10010;13;10008;20;;;10039;15;10042;19;;;10024.5;0.0
yf_ZS=F_d11;900;ASH_COATED_OSMIUM;9928;27;9924;24;;;9940;20;9942;21;;;9934.0;0.0
yf_ZS=F_d11;900;INTARIAN_PEPPER_ROOT;10024;11;10021;14;;;10030;17;10032;14;;;10027.0;0.0
yf_ZS=F_d11;1000;ASH_COATED_OSMIUM;9930;15;9928;17;;;9936;17;9938;30;;;9933.0;0.0
yf_ZS=F_d11;1000;INTARIAN_PEPPER_ROOT;10027;15;10025;17;;;10033;11;10036;15;;;10030.0;0.0
yf_ZS=F_d11;1100;ASH_COATED_OSMIUM;9930;20;9927;22;;;9936;14;9938;19;;;9933.0;0.0
yf_ZS=F_d11;1100;INTARIAN_PEPPER_ROOT;10029;15;10026;20;;;10035;20;10037;28;;;10032.0;0.0
yf_ZS=F_d11;1200;ASH_COATED_OSMIUM;9930;26;9927;25;;;9936;19;9939;26;;;9933.0;0.0
yf_ZS=F_d11;1200;INTARIAN_PEPPER_ROOT;10028;17;10025;29;;;10044;10;10048;15;;;10036.0;0.0
yf_ZS=F_d11;1300;ASH_COATED_OSMIUM;9930;16;9927;23;;;9936;19;9939;22;;;9933.0;0.0
yf_ZS=F_d11;1300;INTARIAN_PEPPER_ROOT;10036;13;10033;22;;;10042;21;10044;21;;;10039.0;0.0
yf_ZS=F_d11;1400;ASH_COATED_OSMIUM;9930;8;9927;20;;;9936;12;9939;25;;;9933.0;0.0
yf_ZS=F_d11;1400;INTARIAN_PEPPER_ROOT;10039;22;10037;22;;;10045;7;10047;21;;;10042.0;0.0
yf_ZS=F_d11;1500;ASH_COATED_OSMIUM;9927;12;9924;24;;;9940;8;9944;17;;;9933.5;0.0
yf_ZS=F_d11;1500;INTARIAN_PEPPER_ROOT;10036;24;10034;14;;;10055;14;10058;24;;;10045.5;0.0
yf_ZS=F_d11;1600;ASH_COATED_OSMIUM;9930;8;9926;16;;;9936;16;9939;16;;;9933.0;0.0
yf_ZS=F_d11;1600;INTARIAN_PEPPER_ROOT;10045;12;10041;23;;;10051;7;10054;17;;;10048.0;0.0
yf_ZS=F_d11;1700;ASH_COATED_OSMIUM;9926;20;9923;16;;;9941;22;9943;21;;;9933.5;0.0
yf_ZS=F_d11;1700;INTARIAN_PEPPER_ROOT;10048;18;10046;32;;;10054;6;10057;24;;;10051.0;0.0
yf_ZS=F_d11;1800;ASH_COATED_OSMIUM;9929;10;9925;20;;;9935;26;9937;15;;;9932.0;0.0
yf_ZS=F_d11;1800;INTARIAN_PEPPER_ROOT;10051;5;10048;20;;;10057;19;10060;20;;;10054.0;0.0
yf_ZS=F_d11;1900;ASH_COATED_OSMIUM;9930;19;9928;21;;;9936;14;9940;16;;;9933.0;0.0
yf_ZS=F_d11;1900;INTARIAN_PEPPER_ROOT;10046;15;10044;21;;;10067;21;10070;22;;;10056.5;0.0
yf_ZS=F_d11;2000;ASH_COATED_OSMIUM;9930;20;9927;23;;;9936;19;9938;21;;;9933.0;0.0
yf_ZS=F_d11;2000;INTARIAN_PEPPER_ROOT;10057;14;10054;18;;;10063;20;10066;17;;;10060.0;0.0
yf_ZS=F_d11;2100;ASH_COATED_OSMIUM;9930;11;9927;21;;;9936;17;9940;15;;;9933.0;0.0
yf_ZS=F_d11;2100;INTARIAN_PEPPER_ROOT;10059;18;10057;18;;;10067;13;10070;19;;;10063.0;0.0
yf_ZS=F_d11;2200;ASH_COATED_OSMIUM;9927;23;9923;14;;;9937;21;9940;14;;;9932.0;0.0
yf_ZS=F_d11;2200;INTARIAN_PEPPER_ROOT;10049;17;10046;17;;;10083;15;10085;24;;;10066.0;0.0
yf_ZS=F_d11;2300;ASH_COATED_OSMIUM;9921;18;9918;21;;;9943;17;9945;19;;;9932.0;0.0
yf_ZS=F_d11;2300;INTARIAN_PEPPER_ROOT;10066;8;10063;22;;;10072;14;10074;25;;;10069.0;0.0
yf_ZS=F_d11;2400;ASH_COATED_OSMIUM;9930;17;9927;26;;;9936;15;9938;16;;;9933.0;0.0
yf_ZS=F_d11;2400;INTARIAN_PEPPER_ROOT;10070;15;10067;14;;;10076;6;10078;10;;;10073.0;0.0
yf_ZS=F_d11;2500;ASH_COATED_OSMIUM;9925;13;9921;25;;;9940;12;9942;12;;;9932.5;0.0
yf_ZS=F_d11;2500;INTARIAN_PEPPER_ROOT;10072;19;10069;17;;;10078;16;10081;15;;;10075.0;0.0
yf_ZS=F_d11;2600;ASH_COATED_OSMIUM;9923;13;9920;28;;;9940;18;9943;16;;;9931.5;0.0
yf_ZS=F_d11;2600;INTARIAN_PEPPER_ROOT;10075;22;10072;25;;;10081;24;10083;32;;;10078.0;0.0
yf_ZS=F_d11;2700;ASH_COATED_OSMIUM;9929;21;9927;14;;;9935;14;9938;14;;;9932.0;0.0
yf_ZS=F_d11;2700;INTARIAN_PEPPER_ROOT;10078;15;10074;29;;;10084;17;10087;20;;;10081.0;0.0
yf_ZS=F_d11;2800;ASH_COATED_OSMIUM;9929;17;9925;25;;;9935;13;9938;25;;;9932.0;0.0
yf_ZS=F_d11;2800;INTARIAN_PEPPER_ROOT;10081;15;10079;16;;;10087;11;10089;22;;;10084.0;0.0
yf_ZS=F_d11;2900;ASH_COATED_OSMIUM;9929;12;9926;24;;;9935;16;9937;22;;;9932.0;0.0
yf_ZS=F_d11;2900;INTARIAN_PEPPER_ROOT;10078;5;10074;13;;;10097;15;10100;27;;;10087.5;0.0
yf_ZS=F_d11;3000;ASH_COATED_OSMIUM;9929;17;9925;24;;;9935;14;9939;13;;;9932.0;0.0
yf_ZS=F_d11;3000;INTARIAN_PEPPER_ROOT;10087;24;10083;18;;;10094;6;10096;17;;;10090.5;0.0
yf_ZS=F_d11;3100;ASH_COATED_OSMIUM;9928;19;9924;14;;;9936;8;9940;18;;;9932.0;0.0
yf_ZS=F_d11;3100;INTARIAN_PEPPER_ROOT;10089;12;10087;29;;;10098;19;10100;19;;;10093.5;0.0
yf_ZS=F_d11;3200;ASH_COATED_OSMIUM;9929;21;9926;23;;;9935;18;9937;27;;;9932.0;0.0
yf_ZS=F_d11;3200;INTARIAN_PEPPER_ROOT;10093;5;10090;18;;;10100;23;10103;18;;;10096.5;0.0
yf_ZS=F_d11;3300;ASH_COATED_OSMIUM;9929;20;9925;14;;;9935;13;9938;20;;;9932.0;0.0
yf_ZS=F_d11;3300;INTARIAN_PEPPER_ROOT;10096;15;10093;18;;;10102;25;10105;21;;;10099.0;0.0
yf_ZS=F_d11;3400;ASH_COATED_OSMIUM;9925;16;9923;24;;;9938;7;9941;17;;;9931.5;0.0
yf_ZS=F_d11;3400;INTARIAN_PEPPER_ROOT;10100;15;10096;16;;;10106;16;10108;17;;;10103.0;0.0
yf_ZS=F_d11;3500;ASH_COATED_OSMIUM;9927;16;9924;17;;;9936;14;9940;24;;;9931.5;0.0
yf_ZS=F_d11;3500;INTARIAN_PEPPER_ROOT;10098;22;10094;19;;;10113;17;10117;24;;;10105.5;0.0
yf_ZS=F_d11;3600;ASH_COATED_OSMIUM;9927;23;9925;28;;;9938;7;9942;10;;;9932.5;0.0
yf_ZS=F_d11;3600;INTARIAN_PEPPER_ROOT;10105;9;10102;22;;;10113;15;10117;20;;;10109.0;0.0
yf_ZS=F_d11;3700;ASH_COATED_OSMIUM;9929;16;9926;11;;;9935;12;9938;11;;;9932.0;0.0
yf_ZS=F_d11;3700;INTARIAN_PEPPER_ROOT;10108;8;10105;16;;;10114;9;10117;12;;;10111.0;0.0
yf_ZS=F_d11;3800;ASH_COATED_OSMIUM;9926;24;9923;16;;;9938;18;9941;16;;;9932.0;0.0
yf_ZS=F_d11;3800;INTARIAN_PEPPER_ROOT;10111;16;10107;13;;;10117;16;10119;13;;;10114.0;0.0
yf_ZS=F_d11;3900;ASH_COATED_OSMIUM;9928;22;9925;12;;;9934;12;9937;25;;;9931.0;0.0
yf_ZS=F_d11;3900;INTARIAN_PEPPER_ROOT;10115;22;10111;16;;;10121;22;10123;23;;;10118.0;0.0
yf_ZS=F_d11;4000;ASH_COATED_OSMIUM;9929;7;9926;13;;;9935;10;9939;23;;;9932.0;0.0
yf_ZS=F_d11;4000;INTARIAN_PEPPER_ROOT;10118;8;10115;16;;;10124;11;10128;22;;;10121.0;0.0
yf_ZS=F_d11;4100;ASH_COATED_OSMIUM;9928;22;9924;20;;;9934;28;9936;18;;;9931.0;0.0
yf_ZS=F_d11;4100;INTARIAN_PEPPER_ROOT;10121;24;10117;13;;;10127;16;10129;26;;;10124.0;0.0
yf_ZS=F_d11;4200;ASH_COATED_OSMIUM;9928;10;9926;29;;;9934;11;9936;24;;;9931.0;0.0
yf_ZS=F_d11;4200;INTARIAN_PEPPER_ROOT;10121;21;10117;13;;;10132;19;10136;15;;;10126.5;0.0
yf_ZS=F_d11;4300;ASH_COATED_OSMIUM;9927;13;9923;24;;;9936;12;9940;20;;;9931.5;0.0
yf_ZS=F_d11;4300;INTARIAN_PEPPER_ROOT;10127;20;10125;11;;;10133;15;10137;21;;;10130.0;0.0
yf_ZS=F_d11;4400;ASH_COATED_OSMIUM;9927;15;9923;19;;;9937;12;9941;23;;;9932.0;0.0
yf_ZS=F_d11;4400;INTARIAN_PEPPER_ROOT;10130;14;10128;14;;;10137;15;10141;21;;;10133.5;0.0
