day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZC=F_d13;0;ASH_COATED_OSMIUM;9896;22;9893;20;;;9912;23;9916;21;;;9904.0;0.0
yf_ZC=F_d13;0;INTARIAN_PEPPER_ROOT;11388;17;11386;27;;;11394;17;11397;20;;;11391.0;0.0
yf_ZC=F_d13;100;ASH_COATED_OSMIUM;9901;17;9897;24;;;9907;12;9909;18;;;9904.0;0.0
yf_ZC=F_d13;100;INTARIAN_PEPPER_ROOT;11387;13;11384;24;;;11393;11;11395;13;;;11390.0;0.0
yf_ZC=F_d13;200;ASH_COATED_OSMIUM;9900;19;9898;23;;;9908;19;9910;19;;;9904.0;0.0
yf_ZC=F_d13;200;INTARIAN_PEPPER_ROOT;11385;18;11381;23;;;11392;13;11394;10;;;11388.5;0.0
yf_ZC=F_d13;300;ASH_COATED_OSMIUM;9893;14;9890;14;;;9916;11;9918;20;;;9904.5;0.0
yf_ZC=F_d13;300;INTARIAN_PEPPER_ROOT;11384;16;11381;14;;;11390;10;11393;16;;;11387.0;0.0
yf_ZC=F_d13;400;ASH_COATED_OSMIUM;9903;14;9901;24;;;9909;21;9913;17;;;9906.0;0.0
yf_ZC=F_d13;400;INTARIAN_PEPPER_ROOT;11376;13;11372;23;;;11394;20;11396;25;;;11385.0;0.0
yf_ZC=F_d13;500;ASH_COATED_OSMIUM;9902;18;9898;19;;;9908;18;9912;16;;;9905.0;0.0
yf_ZC=F_d13;500;INTARIAN_PEPPER_ROOT;11381;11;11379;18;;;11387;10;11391;24;;;11384.0;0.0
yf_ZC=F_d13;600;ASH_COATED_OSMIUM;9902;15;9900;24;;;9908;19;9912;20;;;9905.0;0.0
yf_ZC=F_d13;600;INTARIAN_PEPPER_ROOT;11379;17;11376;21;;;11385;23;11387;13;;;11382.0;0.0
yf_ZC=F_d13;700;ASH_COATED_OSMIUM;9901;20;9899;16;;;9908;29;9912;11;;;9904.5;0.0
yf_ZC=F_d13;700;INTARIAN_PEPPER_ROOT;11378;8;11375;35;;;11384;9;11388;13;;;11381.0;0.0
yf_ZC=F_d13;800;ASH_COATED_OSMIUM;9902;22;9900;22;;;9908;22;9911;15;;;9905.0;0.0
yf_ZC=F_d13;800;INTARIAN_PEPPER_ROOT;11376;7;11374;22;;;11382;17;11384;24;;;11379.0;0.0
yf_ZC=F_d13;900;ASH_COATED_OSMIUM;9899;12;9896;14;;;9911;5;9915;22;;;9905.0;0.0
yf_ZC=F_d13;900;INTARIAN_PEPPER_ROOT;11375;16;11373;29;;;11381;13;11384;25;;;11378.0;0.0
yf_ZC=F_d13;1000;ASH_COATED_OSMIUM;9902;21;9900;27;;;9908;14;9912;18;;;9905.0;0.0
yf_ZC=F_d13;1000;INTARIAN_PEPPER_ROOT;11366;20;11363;18;;;11385;16;11389;18;;;11375.5;0.0
yf_ZC=F_d13;1100;ASH_COATED_OSMIUM;9900;6;9898;28;;;9908;14;9912;16;;;9904.0;0.0
yf_ZC=F_d13;1100;INTARIAN_PEPPER_ROOT;11372;17;11368;8;;;11378;14;11381;14;;;11375.0;0.0
yf_ZC=F_d13;1200;ASH_COATED_OSMIUM;9902;10;9899;18;;;9908;19;9911;23;;;9905.0;0.0
yf_ZC=F_d13;1200;INTARIAN_PEPPER_ROOT;11370;18;11367;16;;;11376;9;11379;16;;;11373.0;0.0
yf_ZC=F_d13;1300;ASH_COATED_OSMIUM;9901;16;9898;14;;;9907;15;9911;22;;;9904.0;0.0
yf_ZC=F_d13;1300;INTARIAN_PEPPER_ROOT;11363;10;11361;15;;;11379;21;11382;26;;;11371.0;0.0
yf_ZC=F_d13;1400;ASH_COATED_OSMIUM;9902;14;9899;18;;;9908;5;9910;23;;;9905.0;0.0
yf_ZC=F_d13;1400;INTARIAN_PEPPER_ROOT;11367;12;11363;28;;;11373;10;11375;21;;;11370.0;0.0
yf_ZC=F_d13;1500;ASH_COATED_OSMIUM;9897;25;9893;9;;;9913;11;9916;21;;;9905.0;0.0
