day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_MKC_d14;0;ASH_COATED_OSMIUM;9907;18;9904;17;;;9913;10;9915;18;;;9910.0;0.0
yf_MKC_d14;0;INTARIAN_PEPPER_ROOT;12269;13;12267;17;;;12275;14;12279;20;;;12272.0;0.0
yf_MKC_d14;100;ASH_COATED_OSMIUM;9907;12;9904;16;;;9913;11;9917;20;;;9910.0;0.0
yf_MKC_d14;100;INTARIAN_PEPPER_ROOT;12265;12;12262;17;;;12277;11;12280;25;;;12271.0;0.0
yf_MKC_d14;200;ASH_COATED_OSMIUM;9908;20;9904;17;;;9914;8;9917;20;;;9911.0;0.0
yf_MKC_d14;200;INTARIAN_PEPPER_ROOT;12267;23;12263;16;;;12273;19;12276;13;;;12270.0;0.0
yf_MKC_d14;300;ASH_COATED_OSMIUM;9905;16;9901;14;;;9916;20;9919;23;;;9910.5;0.0
yf_MKC_d14;300;INTARIAN_PEPPER_ROOT;12267;21;12264;25;;;12273;16;12275;27;;;12270.0;0.0
yf_MKC_d14;400;ASH_COATED_OSMIUM;9908;18;9906;19;;;9914;11;9916;22;;;9911.0;0.0
yf_MKC_d14;400;INTARIAN_PEPPER_ROOT;12268;9;12266;17;;;12274;12;12278;22;;;12271.0;0.0
yf_MKC_d14;500;ASH_COATED_OSMIUM;9903;12;9901;10;;;9918;18;9921;20;;;9910.5;0.0
yf_MKC_d14;500;INTARIAN_PEPPER_ROOT;12267;9;12263;25;;;12273;15;12277;16;;;12270.0;0.0
yf_MKC_d14;600;ASH_COATED_OSMIUM;9908;9;9905;30;;;9914;13;9916;18;;;9911.0;0.0
yf_MKC_d14;600;INTARIAN_PEPPER_ROOT;12267;10;12263;18;;;12273;21;12277;23;;;12270.0;0.0
yf_MKC_d14;700;ASH_COATED_OSMIUM;9907;17;9905;19;;;9914;14;9917;19;;;9910.5;0.0
yf_MKC_d14;700;INTARIAN_PEPPER_ROOT;12266;12;12264;17;;;12272;13;12276;17;;;12269.0;0.0
yf_MKC_d14;800;ASH_COATED_OSMIUM;9907;17;9903;21;;;9914;14;9917;13;;;9910.5;0.0
yf_MKC_d14;800;INTARIAN_PEPPER_ROOT;12267;23;12263;21;;;12273;13;12277;18;;;12270.0;0.0
yf_MKC_d14;900;ASH_COATED_OSMIUM;9908;9;9905;17;;;9914;19;9917;20;;;9911.0;0.0
yf_MKC_d14;900;INTARIAN_PEPPER_ROOT;12266;13;12263;28;;;12272;11;12275;26;;;12269.0;0.0
yf_MKC_d14;1000;ASH_COATED_OSMIUM;9904;9;9900;26;;;9918;24;9920;25;;;9911.0;0.0
yf_MKC_d14;1000;INTARIAN_PEPPER_ROOT;12255;16;12252;10;;;12284;13;12287;26;;;12269.5;0.0
yf_MKC_d14;1100;ASH_COATED_OSMIUM;9898;14;9894;20;;;9923;13;9925;19;;;9910.5;0.0
yf_MKC_d14;1100;INTARIAN_PEPPER_ROOT;12262;9;12259;12;;;12276;17;12279;23;;;12269.0;0.0
yf_MKC_d14;1200;ASH_COATED_OSMIUM;9907;14;9904;12;;;9914;13;9916;19;;;9910.5;0.0
yf_MKC_d14;1200;INTARIAN_PEPPER_ROOT;12264;14;12260;21;;;12273;15;12276;27;;;12268.5;0.0
yf_MKC_d14;1300;ASH_COATED_OSMIUM;9908;8;9906;20;;;9914;12;9916;23;;;9911.0;0.0
yf_MKC_d14;1300;INTARIAN_PEPPER_ROOT;12258;15;12254;24;;;12278;8;12282;28;;;12268.0;0.0
yf_MKC_d14;1400;ASH_COATED_OSMIUM;9906;19;9902;14;;;9917;22;9920;22;;;9911.5;0.0
yf_MKC_d14;1400;INTARIAN_PEPPER_ROOT;12265;12;12263;19;;;12273;13;12275;13;;;12269.0;0.0
yf_MKC_d14;1500;ASH_COATED_OSMIUM;9908;21;9905;18;;;9914;5;9918;25;;;9911.0;0.0
yf_MKC_d14;1500;INTARIAN_PEPPER_ROOT;12265;12;12262;20;;;12271;11;12275;14;;;12268.0;0.0
yf_MKC_d14;1600;ASH_COATED_OSMIUM;9897;16;9894;26;;;9925;19;9928;18;;;9911.0;0.0
yf_MKC_d14;1600;INTARIAN_PEPPER_ROOT;12265;14;12262;28;;;12271;10;12275;8;;;12268.0;0.0
yf_MKC_d14;1700;ASH_COATED_OSMIUM;9909;13;9905;21;;;9915;19;9918;8;;;9912.0;0.0
yf_MKC_d14;1700;INTARIAN_PEPPER_ROOT;12256;21;12254;14;;;12278;16;12281;19;;;12267.0;0.0
yf_MKC_d14;1800;ASH_COATED_OSMIUM;9904;12;9902;19;;;9919;9;9923;18;;;9911.5;0.0
yf_MKC_d14;1800;INTARIAN_PEPPER_ROOT;12265;17;12261;27;;;12271;30;12274;18;;;12268.0;0.0
yf_MKC_d14;1900;ASH_COATED_OSMIUM;9906;13;9903;29;;;9917;15;9919;14;;;9911.5;0.0
yf_MKC_d14;1900;INTARIAN_PEPPER_ROOT;12264;12;12260;22;;;12270;9;12273;17;;;12267.0;0.0
yf_MKC_d14;2000;ASH_COATED_OSMIUM;9909;12;9905;16;;;9915;15;9917;31;;;9912.0;0.0
yf_MKC_d14;2000;INTARIAN_PEPPER_ROOT;12264;17;12262;18;;;12270;15;12274;20;;;12267.0;0.0
yf_MKC_d14;2100;ASH_COATED_OSMIUM;9908;17;9906;25;;;9914;5;9917;28;;;9911.0;0.0
yf_MKC_d14;2100;INTARIAN_PEPPER_ROOT;12257;11;12254;13;;;12275;15;12277;16;;;12266.0;0.0
yf_MKC_d14;2200;ASH_COATED_OSMIUM;9909;20;9906;20;;;9915;5;9919;34;;;9912.0;0.0
yf_MKC_d14;2200;INTARIAN_PEPPER_ROOT;12263;18;12260;18;;;12269;23;12273;28;;;12266.0;0.0
yf_MKC_d14;2300;ASH_COATED_OSMIUM;9909;20;9905;30;;;9915;12;9917;19;;;9912.0;0.0
yf_MKC_d14;2300;INTARIAN_PEPPER_ROOT;12263;21;12259;26;;;12269;21;12273;23;;;12266.0;0.0
yf_MKC_d14;2400;ASH_COATED_OSMIUM;9899;14;9897;29;;;9926;16;9928;25;;;9912.5;0.0
yf_MKC_d14;2400;INTARIAN_PEPPER_ROOT;12263;13;12260;25;;;12269;12;12271;25;;;12266.0;0.0
yf_MKC_d14;2500;ASH_COATED_OSMIUM;9909;23;9905;10;;;9915;10;9918;12;;;9912.0;0.0
yf_MKC_d14;2500;INTARIAN_PEPPER_ROOT;12263;10;12260;19;;;12269;11;12273;12;;;12266.0;0.0
