day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZS=F_d9;0;ASH_COATED_OSMIUM;10096;17;10092;13;;;10104;8;10108;20;;;10100.0;0.0
yf_ZS=F_d9;0;INTARIAN_PEPPER_ROOT;12798;11;12796;23;;;12804;10;12806;14;;;12801.0;0.0
yf_ZS=F_d9;100;ASH_COATED_OSMIUM;10097;15;10095;14;;;10103;18;10107;9;;;10100.0;0.0
yf_ZS=F_d9;100;INTARIAN_PEPPER_ROOT;12798;6;12795;17;;;12804;17;12808;23;;;12801.0;0.0
yf_ZS=F_d9;200;ASH_COATED_OSMIUM;10096;20;10093;21;;;10102;14;10106;15;;;10099.0;0.0
yf_ZS=F_d9;200;INTARIAN_PEPPER_ROOT;12798;19;12796;17;;;12804;5;12808;32;;;12801.0;0.0
yf_ZS=F_d9;300;ASH_COATED_OSMIUM;10096;23;10092;16;;;10102;17;10104;20;;;10099.0;0.0
yf_ZS=F_d9;300;INTARIAN_PEPPER_ROOT;12798;10;12794;17;;;12804;9;12807;19;;;12801.0;0.0
yf_ZS=F_d9;400;ASH_COATED_OSMIUM;10096;24;10093;20;;;10102;7;10105;20;;;10099.0;0.0
yf_ZS=F_d9;400;INTARIAN_PEPPER_ROOT;12793;14;12791;21;;;12809;13;12813;25;;;12801.0;0.0
yf_ZS=F_d9;500;ASH_COATED_OSMIUM;10091;7;10087;13;;;10107;21;10110;22;;;10099.0;0.0
yf_ZS=F_d9;500;INTARIAN_PEPPER_ROOT;12798;9;12795;20;;;12804;21;12808;19;;;12801.0;0.0
yf_ZS=F_d9;600;ASH_COATED_OSMIUM;10096;6;10093;20;;;10102;19;10104;8;;;10099.0;0.0
yf_ZS=F_d9;600;INTARIAN_PEPPER_ROOT;12796;19;12792;18;;;12806;13;12808;19;;;12801.0;0.0
yf_ZS=F_d9;700;ASH_COATED_OSMIUM;10094;12;10090;20;;;10104;12;10106;15;;;10099.0;0.0
yf_ZS=F_d9;700;INTARIAN_PEPPER_ROOT;12797;14;12795;19;;;12803;19;12807;13;;;12800.0;0.0
yf_ZS=F_d9;800;ASH_COATED_OSMIUM;10095;23;10093;22;;;10101;5;10104;28;;;10098.0;0.0
yf_ZS=F_d9;800;INTARIAN_PEPPER_ROOT;12798;14;12796;18;;;12804;19;12807;18;;;12801.0;0.0
yf_ZS=F_d9;900;ASH_COATED_OSMIUM;10096;18;10093;18;;;10103;17;10107;23;;;10099.5;0.0
yf_ZS=F_d9;900;INTARIAN_PEPPER_ROOT;12797;17;12795;15;;;12803;26;12805;18;;;12800.0;0.0
yf_ZS=F_d9;1000;ASH_COATED_OSMIUM;10096;20;10092;15;;;10102;23;10105;19;;;10099.0;0.0
yf_ZS=F_d9;1000;INTARIAN_PEPPER_ROOT;12795;13;12792;27;;;12805;6;12807;23;;;12800.0;0.0
yf_ZS=F_d9;1100;ASH_COATED_OSMIUM;10096;9;10094;26;;;10102;16;10104;21;;;10099.0;0.0
yf_ZS=F_d9;1100;INTARIAN_PEPPER_ROOT;12791;15;12788;25;;;12809;22;12812;20;;;12800.0;0.0
yf_ZS=F_d9;1200;ASH_COATED_OSMIUM;10087;5;10085;17;;;10110;19;10113;12;;;10098.5;0.0
yf_ZS=F_d9;1200;INTARIAN_PEPPER_ROOT;12798;15;12794;13;;;12804;8;12808;20;;;12801.0;0.0
yf_ZS=F_d9;1300;ASH_COATED_OSMIUM;10094;30;10090;19;;;10104;19;10107;26;;;10099.0;0.0
yf_ZS=F_d9;1300;INTARIAN_PEPPER_ROOT;12797;26;12794;13;;;12803;13;12807;12;;;12800.0;0.0
yf_ZS=F_d9;1400;ASH_COATED_OSMIUM;10096;16;10093;22;;;10102;18;10104;18;;;10099.0;0.0
yf_ZS=F_d9;1400;INTARIAN_PEPPER_ROOT;12796;24;12793;14;;;12806;8;12808;24;;;12801.0;0.0
yf_ZS=F_d9;1500;ASH_COATED_OSMIUM;10096;16;10094;23;;;10102;7;10105;15;;;10099.0;0.0
yf_ZS=F_d9;1500;INTARIAN_PEPPER_ROOT;12786;5;12783;29;;;12814;19;12817;20;;;12800.0;0.0
yf_ZS=F_d9;1600;ASH_COATED_OSMIUM;10096;18;10093;22;;;10102;20;10104;23;;;10099.0;0.0
yf_ZS=F_d9;1600;INTARIAN_PEPPER_ROOT;12797;27;12793;17;;;12803;7;12806;17;;;12800.0;0.0
yf_ZS=F_d9;1700;ASH_COATED_OSMIUM;10096;15;10093;9;;;10102;11;10104;21;;;10099.0;0.0
yf_ZS=F_d9;1700;INTARIAN_PEPPER_ROOT;12798;5;12796;22;;;12804;10;12808;14;;;12801.0;0.0
yf_ZS=F_d9;1800;ASH_COATED_OSMIUM;10095;18;10092;25;;;10101;10;10103;19;;;10098.0;0.0
yf_ZS=F_d9;1800;INTARIAN_PEPPER_ROOT;12797;8;12794;20;;;12803;12;12805;18;;;12800.0;0.0
yf_ZS=F_d9;1900;ASH_COATED_OSMIUM;10093;10;10091;23;;;10104;5;10106;24;;;10098.5;0.0
yf_ZS=F_d9;1900;INTARIAN_PEPPER_ROOT;12791;22;12787;14;;;12810;13;12814;15;;;12800.5;0.0
yf_ZS=F_d9;2000;ASH_COATED_OSMIUM;10095;19;10092;14;;;10101;8;10103;17;;;10098.0;0.0
yf_ZS=F_d9;2000;INTARIAN_PEPPER_ROOT;12797;12;12795;31;;;12803;12;12806;23;;;12800.0;0.0
yf_ZS=F_d9;2100;ASH_COATED_OSMIUM;10096;17;10092;16;;;10102;14;10106;20;;;10099.0;0.0
yf_ZS=F_d9;2100;INTARIAN_PEPPER_ROOT;12797;13;12793;17;;;12803;15;12806;19;;;12800.0;0.0
yf_ZS=F_d9;2200;ASH_COATED_OSMIUM;10095;18;10093;16;;;10101;14;10103;22;;;10098.0;0.0
yf_ZS=F_d9;2200;INTARIAN_PEPPER_ROOT;12797;8;12793;19;;;12803;17;12807;12;;;12800.0;0.0
yf_ZS=F_d9;2300;ASH_COATED_OSMIUM;10094;21;10091;14;;;10103;16;10106;13;;;10098.5;0.0
yf_ZS=F_d9;2300;INTARIAN_PEPPER_ROOT;12795;19;12791;23;;;12804;18;12807;23;;;12799.5;0.0
yf_ZS=F_d9;2400;ASH_COATED_OSMIUM;10095;24;10092;8;;;10101;13;10105;23;;;10098.0;0.0
yf_ZS=F_d9;2400;INTARIAN_PEPPER_ROOT;12793;10;12789;19;;;12808;13;12812;26;;;12800.5;0.0
yf_ZS=F_d9;2500;ASH_COATED_OSMIUM;10086;19;10083;16;;;10110;10;10113;14;;;10098.0;0.0
yf_ZS=F_d9;2500;INTARIAN_PEPPER_ROOT;12793;20;12791;18;;;12808;17;12812;20;;;12800.5;0.0
yf_ZS=F_d9;2600;ASH_COATED_OSMIUM;10093;12;10091;20;;;10104;25;10108;24;;;10098.5;0.0
yf_ZS=F_d9;2600;INTARIAN_PEPPER_ROOT;12793;11;12791;17;;;12808;18;12812;8;;;12800.5;0.0
yf_ZS=F_d9;2700;ASH_COATED_OSMIUM;10094;12;10091;12;;;10103;10;10106;22;;;10098.5;0.0
yf_ZS=F_d9;2700;INTARIAN_PEPPER_ROOT;12793;19;12789;18;;;12806;18;12809;18;;;12799.5;0.0
yf_ZS=F_d9;2800;ASH_COATED_OSMIUM;10095;14;10093;18;;;10101;10;10105;21;;;10098.0;0.0
yf_ZS=F_d9;2800;INTARIAN_PEPPER_ROOT;12795;11;12792;18;;;12805;14;12808;29;;;12800.0;0.0
yf_ZS=F_d9;2900;ASH_COATED_OSMIUM;10095;15;10093;18;;;10101;10;10103;16;;;10098.0;0.0
yf_ZS=F_d9;2900;INTARIAN_PEPPER_ROOT;12797;15;12795;13;;;12803;18;12806;15;;;12800.0;0.0
yf_ZS=F_d9;3000;ASH_COATED_OSMIUM;10095;17;10091;19;;;10101;12;10105;19;;;10098.0;0.0
yf_ZS=F_d9;3000;INTARIAN_PEPPER_ROOT;12797;8;12793;9;;;12803;21;12807;23;;;12800.0;0.0
yf_ZS=F_d9;3100;ASH_COATED_OSMIUM;10094;16;10092;25;;;10102;12;10105;22;;;10098.0;0.0
yf_ZS=F_d9;3100;INTARIAN_PEPPER_ROOT;12796;23;12794;23;;;12802;5;12806;19;;;12799.0;0.0
yf_ZS=F_d9;3200;ASH_COATED_OSMIUM;10095;15;10093;24;;;10101;16;10105;23;;;10098.0;0.0
yf_ZS=F_d9;3200;INTARIAN_PEPPER_ROOT;12797;13;12794;17;;;12803;8;12807;17;;;12800.0;0.0
yf_ZS=F_d9;3300;ASH_COATED_OSMIUM;10095;5;10093;22;;;10101;8;10103;15;;;10098.0;0.0
yf_ZS=F_d9;3300;INTARIAN_PEPPER_ROOT;12794;20;12791;27;;;12804;6;12807;22;;;12799.0;0.0
yf_ZS=F_d9;3400;ASH_COATED_OSMIUM;10095;18;10093;23;;;10101;10;10105;19;;;10098.0;0.0
yf_ZS=F_d9;3400;INTARIAN_PEPPER_ROOT;12796;12;12794;21;;;12802;20;12805;23;;;12799.0;0.0
yf_ZS=F_d9;3500;ASH_COATED_OSMIUM;10092;18;10089;20;;;10105;22;10108;21;;;10098.5;0.0
yf_ZS=F_d9;3500;INTARIAN_PEPPER_ROOT;12797;20;12795;12;;;12803;17;12805;24;;;12800.0;0.0
yf_ZS=F_d9;3600;ASH_COATED_OSMIUM;10095;20;10093;14;;;10101;18;10104;26;;;10098.0;0.0
yf_ZS=F_d9;3600;INTARIAN_PEPPER_ROOT;12797;5;12793;18;;;12803;5;12807;23;;;12800.0;0.0
yf_ZS=F_d9;3700;ASH_COATED_OSMIUM;10090;9;10086;20;;;10107;12;10110;23;;;10098.5;0.0
yf_ZS=F_d9;3700;INTARIAN_PEPPER_ROOT;12797;17;12793;18;;;12803;15;12807;21;;;12800.0;0.0
yf_ZS=F_d9;3800;ASH_COATED_OSMIUM;10095;13;10091;21;;;10101;14;10105;30;;;10098.0;0.0
yf_ZS=F_d9;3800;INTARIAN_PEPPER_ROOT;12796;12;12794;18;;;12802;13;12804;22;;;12799.0;0.0
yf_ZS=F_d9;3900;ASH_COATED_OSMIUM;10093;19;10090;27;;;10103;15;10106;25;;;10098.0;0.0
yf_ZS=F_d9;3900;INTARIAN_PEPPER_ROOT;12796;9;12793;22;;;12802;10;12804;20;;;12799.0;0.0
yf_ZS=F_d9;4000;ASH_COATED_OSMIUM;10094;15;10091;12;;;10100;10;10104;15;;;10097.0;0.0
yf_ZS=F_d9;4000;INTARIAN_PEPPER_ROOT;12796;18;12792;24;;;12802;9;12805;23;;;12799.0;0.0
yf_ZS=F_d9;4100;ASH_COATED_OSMIUM;10094;19;10092;18;;;10100;13;10103;28;;;10097.0;0.0
yf_ZS=F_d9;4100;INTARIAN_PEPPER_ROOT;12796;16;12794;19;;;12802;8;12804;18;;;12799.0;0.0
yf_ZS=F_d9;4200;ASH_COATED_OSMIUM;10094;20;10091;23;;;10100;18;10103;8;;;10097.0;0.0
yf_ZS=F_d9;4200;INTARIAN_PEPPER_ROOT;12794;11;12791;20;;;12803;19;12805;16;;;12798.5;0.0
yf_ZS=F_d9;4300;ASH_COATED_OSMIUM;10089;10;10086;25;;;10105;12;10108;21;;;10097.0;0.0
yf_ZS=F_d9;4300;INTARIAN_PEPPER_ROOT;12797;25;12795;19;;;12803;22;12806;15;;;12800.0;0.0
yf_ZS=F_d9;4400;ASH_COATED_OSMIUM;10091;22;10087;10;;;10103;18;10106;23;;;10097.0;0.0
yf_ZS=F_d9;4400;INTARIAN_PEPPER_ROOT;12796;23;12794;14;;;12802;8;12805;19;;;12799.0;0.0
yf_ZS=F_d9;4500;ASH_COATED_OSMIUM;10092;20;10089;29;;;10104;18;10107;17;;;10098.0;0.0
yf_ZS=F_d9;4500;INTARIAN_PEPPER_ROOT;12796;5;12793;19;;;12803;13;12805;10;;;12799.5;0.0
yf_ZS=F_d9;4600;ASH_COATED_OSMIUM;10093;19;10090;14;;;10101;21;10105;24;;;10097.0;0.0
yf_ZS=F_d9;4600;INTARIAN_PEPPER_ROOT;12796;8;12794;15;;;12802;13;12806;23;;;12799.0;0.0
yf_ZS=F_d9;4700;ASH_COATED_OSMIUM;10094;8;10092;18;;;10101;8;10103;21;;;10097.5;0.0
yf_ZS=F_d9;4700;INTARIAN_PEPPER_ROOT;12796;22;12793;19;;;12802;20;12804;20;;;12799.0;0.0
yf_ZS=F_d9;4800;ASH_COATED_OSMIUM;10092;18;10090;19;;;10102;23;10106;10;;;10097.0;0.0
yf_ZS=F_d9;4800;INTARIAN_PEPPER_ROOT;12794;17;12791;11;;;12803;17;12806;11;;;12798.5;0.0
yf_ZS=F_d9;4900;ASH_COATED_OSMIUM;10094;16;10090;19;;;10100;18;10102;22;;;10097.0;0.0
yf_ZS=F_d9;4900;INTARIAN_PEPPER_ROOT;12796;21;12794;13;;;12802;20;12806;22;;;12799.0;0.0
yf_ZS=F_d9;5000;ASH_COATED_OSMIUM;10082;14;10078;18;;;10113;13;10115;26;;;10097.5;0.0
yf_ZS=F_d9;5000;INTARIAN_PEPPER_ROOT;12796;18;12792;14;;;12802;20;12805;23;;;12799.0;0.0
yf_ZS=F_d9;5100;ASH_COATED_OSMIUM;10080;17;10078;23;;;10114;16;10118;32;;;10097.0;0.0
yf_ZS=F_d9;5100;INTARIAN_PEPPER_ROOT;12796;16;12792;23;;;12802;11;12806;16;;;12799.0;0.0
yf_ZS=F_d9;5200;ASH_COATED_OSMIUM;10094;18;10092;14;;;10100;9;10103;27;;;10097.0;0.0
yf_ZS=F_d9;5200;INTARIAN_PEPPER_ROOT;12794;11;12791;18;;;12804;20;12807;22;;;12799.0;0.0
yf_ZS=F_d9;5300;ASH_COATED_OSMIUM;10085;11;10081;16;;;10109;11;10111;18;;;10097.0;0.0
yf_ZS=F_d9;5300;INTARIAN_PEPPER_ROOT;12796;15;12793;19;;;12802;7;12806;23;;;12799.0;0.0
yf_ZS=F_d9;5400;ASH_COATED_OSMIUM;10094;12;10092;16;;;10100;20;10102;23;;;10097.0;0.0
yf_ZS=F_d9;5400;INTARIAN_PEPPER_ROOT;12796;14;12793;21;;;12802;10;12806;26;;;12799.0;0.0
yf_ZS=F_d9;5500;ASH_COATED_OSMIUM;10094;8;10091;21;;;10100;25;10104;23;;;10097.0;0.0
yf_ZS=F_d9;5500;INTARIAN_PEPPER_ROOT;12783;13;12781;17;;;12814;6;12816;17;;;12798.5;0.0
yf_ZS=F_d9;5600;ASH_COATED_OSMIUM;10094;25;10092;19;;;10100;15;10103;16;;;10097.0;0.0
yf_ZS=F_d9;5600;INTARIAN_PEPPER_ROOT;12796;15;12792;23;;;12802;7;12804;31;;;12799.0;0.0
yf_ZS=F_d9;5700;ASH_COATED_OSMIUM;10093;17;10091;22;;;10099;10;10103;23;;;10096.0;0.0
yf_ZS=F_d9;5700;INTARIAN_PEPPER_ROOT;12796;9;12792;10;;;12802;17;12805;12;;;12799.0;0.0
yf_ZS=F_d9;5800;ASH_COATED_OSMIUM;10093;13;10089;18;;;10099;12;10103;26;;;10096.0;0.0
yf_ZS=F_d9;5800;INTARIAN_PEPPER_ROOT;12796;9;12792;16;;;12802;16;12805;16;;;12799.0;0.0
yf_ZS=F_d9;5900;ASH_COATED_OSMIUM;10088;16;10086;12;;;10105;10;10108;19;;;10096.5;0.0
yf_ZS=F_d9;5900;INTARIAN_PEPPER_ROOT;12796;14;12794;13;;;12802;8;12806;15;;;12799.0;0.0
yf_ZS=F_d9;6000;ASH_COATED_OSMIUM;10094;5;10090;16;;;10100;17;10104;17;;;10097.0;0.0
yf_ZS=F_d9;6000;INTARIAN_PEPPER_ROOT;12785;11;12781;16;;;12812;18;12814;18;;;12798.5;0.0
yf_ZS=F_d9;6100;ASH_COATED_OSMIUM;10094;19;10092;25;;;10100;11;10102;16;;;10097.0;0.0
yf_ZS=F_d9;6100;INTARIAN_PEPPER_ROOT;12781;6;12778;16;;;12817;12;12820;22;;;12799.0;0.0
yf_ZS=F_d9;6200;ASH_COATED_OSMIUM;10092;21;10088;20;;;10100;11;10103;17;;;10096.0;0.0
yf_ZS=F_d9;6200;INTARIAN_PEPPER_ROOT;12789;5;12786;22;;;12808;13;12811;25;;;12798.5;0.0
yf_ZS=F_d9;6300;ASH_COATED_OSMIUM;10088;16;10084;18;;;10104;12;10106;13;;;10096.0;0.0
yf_ZS=F_d9;6300;INTARIAN_PEPPER_ROOT;12793;13;12791;20;;;12805;12;12808;17;;;12799.0;0.0
yf_ZS=F_d9;6400;ASH_COATED_OSMIUM;10093;19;10090;12;;;10099;23;10102;21;;;10096.0;0.0
yf_ZS=F_d9;6400;INTARIAN_PEPPER_ROOT;12795;15;12791;18;;;12801;20;12804;13;;;12798.0;0.0
yf_ZS=F_d9;6500;ASH_COATED_OSMIUM;10091;17;10087;11;;;10101;16;10105;19;;;10096.0;0.0
yf_ZS=F_d9;6500;INTARIAN_PEPPER_ROOT;12796;10;12793;19;;;12802;11;12805;17;;;12799.0;0.0
yf_ZS=F_d9;6600;ASH_COATED_OSMIUM;10093;22;10089;23;;;10099;17;10101;15;;;10096.0;0.0
yf_ZS=F_d9;6600;INTARIAN_PEPPER_ROOT;12795;27;12792;26;;;12801;9;12805;22;;;12798.0;0.0
