day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
sideways_drift_s1;0;INTARIAN_PEPPER_ROOT;11498;14;11494;17;;;11504;16;11506;26;;;11501.0;0.0
sideways_drift_s1;0;ASH_COATED_OSMIUM;9997;12;9993;16;;;10001;14;10003;25;;;9999.0;0.0
sideways_drift_s1;100;INTARIAN_PEPPER_ROOT;11503;20;11501;19;;;11505;19;11509;20;;;11504.0;0.0
sideways_drift_s1;100;ASH_COATED_OSMIUM;9995;17;9991;16;;;10005;12;10008;25;;;10000.0;0.0
sideways_drift_s1;200;INTARIAN_PEPPER_ROOT;11501;9;11498;24;;;11515;14;11519;22;;;11508.0;0.0
sideways_drift_s1;200;ASH_COATED_OSMIUM;9998;19;9996;20;;;10000;15;10002;33;;;9999.0;0.0
sideways_drift_s1;300;INTARIAN_PEPPER_ROOT;11509;16;11507;28;;;11511;13;11513;17;;;11510.0;0.0
sideways_drift_s1;300;ASH_COATED_OSMIUM;9982;17;9978;8;;;10014;14;10017;27;;;9998.0;0.0
sideways_drift_s1;400;INTARIAN_PEPPER_ROOT;11503;10;11500;20;;;11525;7;11527;16;;;11514.0;0.0
sideways_drift_s1;400;ASH_COATED_OSMIUM;9991;12;9988;29;;;10003;10;10006;14;;;9997.0;0.0
sideways_drift_s1;500;INTARIAN_PEPPER_ROOT;11514;9;11511;15;;;11516;15;11519;23;;;11515.0;0.0
sideways_drift_s1;500;ASH_COATED_OSMIUM;9986;19;9982;27;;;10008;11;10012;20;;;9997.0;0.0
sideways_drift_s1;600;INTARIAN_PEPPER_ROOT;11515;16;11512;11;;;11525;28;11528;24;;;11520.0;0.0
sideways_drift_s1;600;ASH_COATED_OSMIUM;9992;5;9990;25;;;10006;8;10009;21;;;9999.0;0.0
sideways_drift_s1;700;INTARIAN_PEPPER_ROOT;11521;17;11519;21;;;11525;18;11529;24;;;11523.0;0.0
