day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
high_vol_volatile_s2;0;INTARIAN_PEPPER_ROOT;11797;10;11794;16;;;11799;14;11803;22;;;11798.0;0.0
high_vol_volatile_s2;0;ASH_COATED_OSMIUM;9986;8;9984;13;;;10014;23;10017;23;;;10000.0;0.0
high_vol_volatile_s2;100;INTARIAN_PEPPER_ROOT;11811;13;11807;17;;;11815;5;11819;14;;;11813.0;0.0
high_vol_volatile_s2;100;ASH_COATED_OSMIUM;9993;20;9991;22;;;10001;8;10004;23;;;9997.0;0.0
high_vol_volatile_s2;200;INTARIAN_PEPPER_ROOT;11792;13;11788;19;;;11848;15;11851;27;;;11820.0;0.0
high_vol_volatile_s2;200;ASH_COATED_OSMIUM;9983;14;9981;16;;;10009;13;10012;23;;;9996.0;0.0
high_vol_volatile_s2;300;INTARIAN_PEPPER_ROOT;11837;5;11834;18;;;11839;16;11841;15;;;11838.0;0.0
high_vol_volatile_s2;300;ASH_COATED_OSMIUM;9987;5;9985;14;;;10003;7;10005;19;;;9995.0;0.0
high_vol_volatile_s2;400;INTARIAN_PEPPER_ROOT;11842;14;11839;18;;;11848;13;11850;18;;;11845.0;0.0
high_vol_volatile_s2;400;ASH_COATED_OSMIUM;9987;17;9983;18;;;10001;17;10005;19;;;9994.0;0.0
high_vol_volatile_s2;500;INTARIAN_PEPPER_ROOT;11839;12;11837;21;;;11871;13;11875;29;;;11855.0;0.0
high_vol_volatile_s2;500;ASH_COATED_OSMIUM;9976;14;9974;19;;;10000;24;10004;24;;;9988.0;0.0
high_vol_volatile_s2;600;INTARIAN_PEPPER_ROOT;11866;9;11864;22;;;11868;23;11871;22;;;11867.0;0.0
high_vol_volatile_s2;600;ASH_COATED_OSMIUM;9977;5;9973;21;;;10003;14;10005;23;;;9990.0;0.0
high_vol_volatile_s2;700;INTARIAN_PEPPER_ROOT;11868;6;11866;13;;;11880;6;11884;21;;;11874.0;0.0
high_vol_volatile_s2;700;ASH_COATED_OSMIUM;9966;17;9962;15;;;10010;17;10013;18;;;9988.0;0.0
high_vol_volatile_s2;800;INTARIAN_PEPPER_ROOT;11854;13;11852;20;;;11908;14;11911;23;;;11881.0;0.0
high_vol_volatile_s2;800;ASH_COATED_OSMIUM;9987;17;9985;17;;;9991;7;9994;14;;;9989.0;0.0
high_vol_volatile_s2;900;INTARIAN_PEPPER_ROOT;11879;16;11875;26;;;11897;15;11900;21;;;11888.0;0.0
high_vol_volatile_s2;900;ASH_COATED_OSMIUM;9973;17;9970;16;;;9997;21;10000;17;;;9985.0;0.0
high_vol_volatile_s2;1000;INTARIAN_PEPPER_ROOT;11891;16;11887;18;;;11905;20;11908;27;;;11898.0;0.0
high_vol_volatile_s2;1000;ASH_COATED_OSMIUM;9968;20;9965;15;;;9994;14;9996;13;;;9981.0;0.0
high_vol_volatile_s2;1100;INTARIAN_PEPPER_ROOT;11911;9;11908;18;;;11917;18;11920;26;;;11914.0;0.0
high_vol_volatile_s2;1100;ASH_COATED_OSMIUM;9962;22;9959;21;;;10002;15;10005;11;;;9982.0;0.0
high_vol_volatile_s2;1200;INTARIAN_PEPPER_ROOT;11917;12;11914;28;;;11927;13;11929;20;;;11922.0;0.0
high_vol_volatile_s2;1200;ASH_COATED_OSMIUM;9978;21;9976;23;;;9986;17;9988;17;;;9982.0;0.0
high_vol_volatile_s2;1300;INTARIAN_PEPPER_ROOT;11924;9;11920;23;;;11926;10;11929;20;;;11925.0;0.0
high_vol_volatile_s2;1300;ASH_COATED_OSMIUM;9982;22;9979;25;;;9984;13;9988;22;;;9983.0;0.0
high_vol_volatile_s2;1400;INTARIAN_PEPPER_ROOT;11927;14;11923;17;;;11939;12;11943;28;;;11933.0;0.0
high_vol_volatile_s2;1400;ASH_COATED_OSMIUM;9983;9;9981;8;;;9987;13;9989;13;;;9985.0;0.0
high_vol_volatile_s2;1500;INTARIAN_PEPPER_ROOT;11936;17;11932;25;;;11938;17;11941;18;;;11937.0;0.0
high_vol_volatile_s2;1500;ASH_COATED_OSMIUM;9980;17;9978;21;;;9982;11;9985;26;;;9981.0;0.0
high_vol_volatile_s2;1600;INTARIAN_PEPPER_ROOT;11931;17;11928;20;;;11953;8;11955;24;;;11942.0;0.0
high_vol_volatile_s2;1600;ASH_COATED_OSMIUM;9981;8;9978;22;;;9983;14;9985;25;;;9982.0;0.0
high_vol_volatile_s2;1700;INTARIAN_PEPPER_ROOT;11921;20;11917;14;;;11979;21;11981;15;;;11950.0;0.0
high_vol_volatile_s2;1700;ASH_COATED_OSMIUM;9978;9;9974;15;;;9988;12;9992;20;;;9983.0;0.0
