name,category,final_pnl,pnl_osmium,pnl_pepper,max_drawdown,sharpe,sortino,calmar,trade_count
imc_day_-2,imc,0.0,0.0,0.0,0.0,0,0,0,0
imc_day_-1,imc,0.0,0.0,0.0,0.0,0,0,0,0
imc_day_0,imc,0.0,0.0,0.0,0.0,0,0,0,0
av_COFFEE_d0,real,0.0,0.0,0.0,0.0,0,0,0,0
av_COFFEE_d3,real,0.0,0.0,0.0,0.0,0,0,0,0
av_COFFEE_d8,real,0.0,0.0,0.0,0.0,0,0,0,0
av_CORN_d11,real,0.0,0.0,0.0,0.0,0,0,0,0
av_CORN_d6,real,0.0,0.0,0.0,0.0,0,0,0,0
av_COTTON_d1,real,0.0,0.0,0.0,0.0,0,0,0,0
av_COTTON_d4,real,0.0,0.0,0.0,0.0,0,0,0,0
av_COTTON_d9,real,0.0,0.0,0.0,0.0,0,0,0,0
av_SUGAR_d2,real,0.0,0.0,0.0,0.0,0,0,0,0
av_SUGAR_d7,real,0.0,0.0,0.0,0.0,0,0,0,0
av_WHEAT_d10,real,0.0,0.0,0.0,0.0,0,0,0,0
av_WHEAT_d5,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ADM_d0,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ADM_d13,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ADM_d5,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_BGS_d0,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_BGS_d13,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_BGS_d5,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_MKC_d0,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_MKC_d13,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_MKC_d5,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ZC_F_d0,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ZC_F_d13,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ZC_F_d5,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ZS_F_d0,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ZS_F_d13,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ZS_F_d5,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ZW_F_d0,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ZW_F_d13,real,0.0,0.0,0.0,0.0,0,0,0,0
yf_ZW_F_d5,real,0.0,0.0,0.0,0.0,0,0,0,0
bear_normal_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
bear_volatile_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
bull_normal_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
crash_normal_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
crash_volatile_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
high_vol_volatile_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
sawtooth_normal_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
sawtooth_volatile_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
sideways_drift_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
sideways_normal_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
spike_crash_volatile_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
v_recovery_drift_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
v_recovery_normal_s0,scenario,0.0,0.0,0.0,0.0,0,0,0,0
