name,category,final_pnl,pnl_osmium,pnl_pepper,max_drawdown,sharpe,sortino,calmar,trade_count
imc_day_-2,imc,311.0,311.0,0.0,2040.0,0.02592399021447263,0.031076816209650745,0.15245098039215688,46
imc_day_-1,imc,886.0,886.0,0.0,2160.0,0.07140039893448216,0.07952293720911277,0.4101851851851852,36
imc_day_0,imc,1116.0,1116.0,0.0,2576.0,0.08480894494671239,0.10701347798854222,0.4332298136645963,49
av_COFFEE_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_COFFEE_d3,real,-23813.0,-23813.0,0.0,24013.0,-5.347605739381844,-8.867776316274359,-0.9916711781118561,81
av_COFFEE_d8,real,-12445.0,-12445.0,0.0,21523.0,-2.8852480808444287,-5.129890756832521,-0.5782186498164754,54
av_CORN_d11,real,-12541.0,-12541.0,0.0,15749.0,-3.38704525527423,-4.994355728705904,-0.7963045272715727,32
av_CORN_d6,real,3854.0,3854.0,0.0,4906.0,1.2257019237030358,1.6593330613030632,0.7855686913982878,6
av_COTTON_d1,real,-12939.0,-12939.0,0.0,13339.0,-3.272654948098278,-5.568386170836714,-0.970012744583552,7
av_COTTON_d4,real,-3008.0,-3008.0,0.0,6368.0,-1.6178147669622578,-1.268607004018895,-0.4723618090452261,6
av_COTTON_d9,real,-26787.0,-26787.0,0.0,26787.0,-5.871056622714692,-11.164632077603452,-1.0,27
av_SUGAR_d2,real,9313.0,9313.0,0.0,6080.0,2.039510991215271,4.064390793967051,1.5317434210526315,6
av_SUGAR_d7,real,-2054.0,-2054.0,0.0,2054.0,-3.511177461133587,-3.4678756140672315,-1.0,2
av_WHEAT_d10,real,-28764.0,-28764.0,0.0,31248.0,-7.166572053960115,-10.003423389742068,-0.9205069124423964,32
av_WHEAT_d5,real,-5610.0,-5610.0,0.0,8490.0,-1.779859510955674,-2.060227578826365,-0.6607773851590106,9
yf_ADM_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ADM_d13,real,-3008.0,-3008.0,0.0,6368.0,-1.6178147669622578,-1.268607004018895,-0.4723618090452261,6
yf_ADM_d5,real,-4768.0,-4768.0,0.0,5808.0,-2.4162137510763584,-2.1005800318403467,-0.8209366391184573,5
yf_BGS_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_BGS_d13,real,-25543.0,-25543.0,0.0,27823.0,-6.340564283817046,-10.870646141308391,-0.9180534090500665,51
yf_BGS_d5,real,-4147.0,-4147.0,0.0,4707.0,-2.3824277535983813,-1.7384498912153,-0.88102825578925,6
yf_MKC_d0,real,-11614.0,-11614.0,0.0,23823.0,-2.5363106856949904,-4.31157080698919,-0.4875120681694161,59
yf_MKC_d13,real,-28764.0,-28764.0,0.0,31248.0,-7.166572053960115,-10.003423389742068,-0.9205069124423964,32
yf_MKC_d5,real,-13250.0,-13250.0,0.0,18850.0,-2.8421029970508163,-5.614842436399143,-0.7029177718832891,29
yf_ZC_F_d0,real,-51034.0,-51034.0,0.0,51034.0,-11.120547571843039,-19.435266419289118,-1.0,159
yf_ZC_F_d13,real,2259.0,2259.0,0.0,171.0,3.4137593568636424,3.97206119637045,13.210526315789474,3
yf_ZC_F_d5,real,8920.0,8920.0,0.0,6840.0,2.052004670343269,3.7533647032922537,1.304093567251462,8
yf_ZS_F_d0,real,-18345.0,-18345.0,0.0,19416.0,-5.3513445052510935,-7.560538677274698,-0.9448393077873919,26
yf_ZS_F_d13,real,1312.0,1312.0,0.0,6240.0,0.5354024053428277,0.860970963407738,0.21025641025641026,10
yf_ZS_F_d5,real,-11733.0,-11733.0,0.0,17013.0,-3.029744776218275,-4.992020027023244,-0.6896490918709223,20
yf_ZW_F_d0,real,-51983.0,-51983.0,0.0,51983.0,-11.48130347276958,-18.328500673473982,-1.0,132
yf_ZW_F_d13,real,-5633.0,-5633.0,0.0,5633.0,-8.045077558745188,-2.2020824499314795,-1.0,5
yf_ZW_F_d5,real,9313.0,9313.0,0.0,6080.0,2.039510991215271,4.064390793967051,1.5317434210526315,6
bear_normal_s0,scenario,112427.0,112427.0,0.0,3160.0,6.321381647264441,9.617308831183008,35.57816455696202,1979
bear_volatile_s0,scenario,137369.0,137369.0,0.0,10368.0,4.211968721047548,5.816749291724977,13.249324845679013,2196
bull_normal_s0,scenario,112427.0,112427.0,0.0,3160.0,6.321381647264441,9.617308831183008,35.57816455696202,1979
crash_normal_s0,scenario,112427.0,112427.0,0.0,3160.0,6.321381647264441,9.617308831183008,35.57816455696202,1979
crash_volatile_s0,scenario,137369.0,137369.0,0.0,10368.0,4.211968721047548,5.816749291724977,13.249324845679013,2196
high_vol_volatile_s0,scenario,137369.0,137369.0,0.0,10368.0,4.211968721047548,5.816749291724977,13.249324845679013,2196
sawtooth_normal_s0,scenario,104072.0,104072.0,0.0,3025.0,5.766524761968488,8.771140323881266,34.40396694214876,1932
sawtooth_volatile_s0,scenario,120102.0,120102.0,0.0,13632.0,3.6769697941544175,4.978667807855834,8.810299295774648,2176
sideways_drift_s0,scenario,-33908.0,-33908.0,0.0,38870.0,-2.3690223169699265,-3.6776682582302658,-0.8723437098019038,1114
sideways_normal_s0,scenario,112427.0,112427.0,0.0,3160.0,6.321381647264441,9.617308831183008,35.57816455696202,1979
spike_crash_volatile_s0,scenario,137369.0,137369.0,0.0,10368.0,4.211968721047548,5.816749291724977,13.249324845679013,2196
v_recovery_drift_s0,scenario,-33908.0,-33908.0,0.0,38870.0,-2.3690223169699265,-3.6776682582302658,-0.8723437098019038,1114
v_recovery_normal_s0,scenario,112427.0,112427.0,0.0,3160.0,6.321381647264441,9.617308831183008,35.57816455696202,1979
