name,category,final_pnl,pnl_osmium,pnl_pepper,max_drawdown,sharpe,sortino,calmar,trade_count
imc_day_-2,imc,-191.0,-191.0,0.0,480504.0,-2.1161902034686514e-05,-1.8697296741980334e-05,-0.00039749929240963654,11
imc_day_-1,imc,47.0,47.0,0.0,530657.5,3.290618414938805e-06,3.0047698073587543e-06,8.856936913169041e-05,10
imc_day_0,imc,361.0,361.0,0.0,410667.5,4.095990364242927e-05,3.481714554250043e-05,0.0008790566577584055,7
av_COFFEE_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_COFFEE_d3,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_COFFEE_d8,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_CORN_d11,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_CORN_d6,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_COTTON_d1,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_COTTON_d4,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_COTTON_d9,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_SUGAR_d2,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_SUGAR_d7,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_WHEAT_d10,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
av_WHEAT_d5,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ADM_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ADM_d13,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ADM_d5,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_BGS_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_BGS_d13,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_BGS_d5,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_MKC_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_MKC_d13,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_MKC_d5,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ZC_F_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ZC_F_d13,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ZC_F_d5,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ZS_F_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ZS_F_d13,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ZS_F_d5,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ZW_F_d0,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ZW_F_d13,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yf_ZW_F_d5,real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bear_normal_s0,scenario,7430.0,7430.0,0.0,3700.0,0.6707149772254277,0.9492100574709378,2.0081081081081082,182
bear_volatile_s0,scenario,40323.0,40323.0,0.0,6802.0,2.429897343560295,3.0731408497959523,5.928109379594237,285
bull_normal_s0,scenario,7430.0,7430.0,0.0,3700.0,0.6707149772254277,0.9492100574709378,2.0081081081081082,182
crash_normal_s0,scenario,7430.0,7430.0,0.0,3700.0,0.6707149772254277,0.9492100574709378,2.0081081081081082,182
crash_volatile_s0,scenario,40323.0,40323.0,0.0,6802.0,2.429897343560295,3.0731408497959523,5.928109379594237,285
high_vol_volatile_s0,scenario,40323.0,40323.0,0.0,6802.0,2.429897343560295,3.0731408497959523,5.928109379594237,285
sawtooth_normal_s0,scenario,7109.0,7109.0,0.0,2664.0,0.6576482145203961,0.9394551808051822,2.6685435435435436,209
sawtooth_volatile_s0,scenario,23113.0,23113.0,0.0,6620.0,1.2441871291020523,1.5670049274863989,3.4913897280966766,293
sideways_drift_s0,scenario,-3156.0,-3156.0,0.0,10162.0,-0.47998066561552544,-0.6188238056886572,-0.31056878567211177,82
sideways_normal_s0,scenario,7430.0,7430.0,0.0,3700.0,0.6707149772254277,0.9492100574709378,2.0081081081081082,182
spike_crash_volatile_s0,scenario,40323.0,40323.0,0.0,6802.0,2.429897343560295,3.0731408497959523,5.928109379594237,285
v_recovery_drift_s0,scenario,-3156.0,-3156.0,0.0,10162.0,-0.47998066561552544,-0.6188238056886572,-0.31056878567211177,82
v_recovery_normal_s0,scenario,7430.0,7430.0,0.0,3700.0,0.6707149772254277,0.9492100574709378,2.0081081081081082,182
