day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZS=F_d1;0;ASH_COATED_OSMIUM;10022;23;10020;21;;;10029;9;10033;19;;;10025.5;0.0
yf_ZS=F_d1;0;INTARIAN_PEPPER_ROOT;12996;15;12993;31;;;13002;14;13005;27;;;12999.0;0.0
yf_ZS=F_d1;100;ASH_COATED_OSMIUM;10022;15;10020;27;;;10028;18;10030;18;;;10025.0;0.0
yf_ZS=F_d1;100;INTARIAN_PEPPER_ROOT;12994;6;12990;16;;;13005;15;13009;20;;;12999.5;0.0
yf_ZS=F_d1;200;ASH_COATED_OSMIUM;10022;11;10018;20;;;10028;15;10030;14;;;10025.0;0.0
yf_ZS=F_d1;200;INTARIAN_PEPPER_ROOT;12989;15;12986;28;;;13009;5;13012;16;;;12999.0;0.0
yf_ZS=F_d1;300;ASH_COATED_OSMIUM;10022;12;10020;21;;;10028;16;10030;21;;;10025.0;0.0
yf_ZS=F_d1;300;INTARIAN_PEPPER_ROOT;12996;20;12992;15;;;13002;23;13006;29;;;12999.0;0.0
yf_ZS=F_d1;400;ASH_COATED_OSMIUM;10022;16;10019;16;;;10028;21;10031;12;;;10025.0;0.0
yf_ZS=F_d1;400;INTARIAN_PEPPER_ROOT;12992;21;12988;24;;;13003;8;13007;17;;;12997.5;0.0
yf_ZS=F_d1;500;ASH_COATED_OSMIUM;10023;15;10020;19;;;10029;19;10033;22;;;10026.0;0.0
yf_ZS=F_d1;500;INTARIAN_PEPPER_ROOT;12995;15;12993;18;;;13001;7;13004;18;;;12998.0;0.0
yf_ZS=F_d1;600;ASH_COATED_OSMIUM;10022;8;10020;20;;;10028;23;10032;22;;;10025.0;0.0
yf_ZS=F_d1;600;INTARIAN_PEPPER_ROOT;12994;10;12990;21;;;13000;6;13004;17;;;12997.0;0.0
yf_ZS=F_d1;700;ASH_COATED_OSMIUM;10022;14;10018;25;;;10028;17;10031;19;;;10025.0;0.0
yf_ZS=F_d1;700;INTARIAN_PEPPER_ROOT;12981;13;12977;31;;;13013;20;13016;22;;;12997.0;0.0
yf_ZS=F_d1;800;ASH_COATED_OSMIUM;10022;16;10018;10;;;10028;20;10032;17;;;10025.0;0.0
yf_ZS=F_d1;800;INTARIAN_PEPPER_ROOT;12992;20;12989;27;;;13002;13;13005;8;;;12997.0;0.0
yf_ZS=F_d1;900;ASH_COATED_OSMIUM;10022;14;10020;27;;;10028;16;10031;19;;;10025.0;0.0
yf_ZS=F_d1;900;INTARIAN_PEPPER_ROOT;12994;17;12992;25;;;13000;11;13002;18;;;12997.0;0.0
yf_ZS=F_d1;1000;ASH_COATED_OSMIUM;10021;13;10017;25;;;10027;11;10031;18;;;10024.0;0.0
yf_ZS=F_d1;1000;INTARIAN_PEPPER_ROOT;12994;22;12991;22;;;13000;17;13002;20;;;12997.0;0.0
yf_ZS=F_d1;1100;ASH_COATED_OSMIUM;10021;5;10017;12;;;10029;6;10031;12;;;10025.0;0.0
yf_ZS=F_d1;1100;INTARIAN_PEPPER_ROOT;12986;8;12983;19;;;13006;19;13009;25;;;12996.0;0.0
yf_ZS=F_d1;1200;ASH_COATED_OSMIUM;10022;16;10019;19;;;10028;18;10030;18;;;10025.0;0.0
yf_ZS=F_d1;1200;INTARIAN_PEPPER_ROOT;12993;14;12991;20;;;12999;19;13001;16;;;12996.0;0.0
yf_ZS=F_d1;1300;ASH_COATED_OSMIUM;10022;17;10020;16;;;10028;20;10031;25;;;10025.0;0.0
yf_ZS=F_d1;1300;INTARIAN_PEPPER_ROOT;12994;12;12990;20;;;13000;16;13002;19;;;12997.0;0.0
yf_ZS=F_d1;1400;ASH_COATED_OSMIUM;10016;9;10012;16;;;10033;24;10036;13;;;10024.5;0.0
yf_ZS=F_d1;1400;INTARIAN_PEPPER_ROOT;12992;12;12989;19;;;12998;19;13000;17;;;12995.0;0.0
yf_ZS=F_d1;1500;ASH_COATED_OSMIUM;10019;17;10016;20;;;10031;5;10034;23;;;10025.0;0.0
yf_ZS=F_d1;1500;INTARIAN_PEPPER_ROOT;12992;24;12989;16;;;12998;16;13001;20;;;12995.0;0.0
yf_ZS=F_d1;1600;ASH_COATED_OSMIUM;10018;7;10014;12;;;10033;27;10036;20;;;10025.5;0.0
yf_ZS=F_d1;1600;INTARIAN_PEPPER_ROOT;12989;15;12987;17;;;13000;10;13003;15;;;12994.5;0.0
yf_ZS=F_d1;1700;ASH_COATED_OSMIUM;10022;17;10019;22;;;10028;9;10031;21;;;10025.0;0.0
yf_ZS=F_d1;1700;INTARIAN_PEPPER_ROOT;12992;20;12988;26;;;12998;19;13001;21;;;12995.0;0.0
yf_ZS=F_d1;1800;ASH_COATED_OSMIUM;10022;10;10020;22;;;10028;18;10032;31;;;10025.0;0.0
