day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ADM_d3;0;ASH_COATED_OSMIUM;9896;16;9892;22;;;9902;21;9905;16;;;9899.0;0.0
yf_ADM_d3;0;INTARIAN_PEPPER_ROOT;12463;14;12460;30;;;12476;17;12479;21;;;12469.5;0.0
yf_ADM_d3;100;ASH_COATED_OSMIUM;9897;18;9894;23;;;9903;23;9905;23;;;9900.0;0.0
yf_ADM_d3;100;INTARIAN_PEPPER_ROOT;12461;21;12457;29;;;12479;14;12482;22;;;12470.0;0.0
yf_ADM_d3;200;ASH_COATED_OSMIUM;9894;27;9892;19;;;9906;11;9910;18;;;9900.0;0.0
yf_ADM_d3;200;INTARIAN_PEPPER_ROOT;12467;18;12464;12;;;12473;18;12477;16;;;12470.0;0.0
yf_ADM_d3;300;ASH_COATED_OSMIUM;9897;13;9894;24;;;9903;5;9907;22;;;9900.0;0.0
yf_ADM_d3;300;INTARIAN_PEPPER_ROOT;12467;14;12464;26;;;12473;20;12476;19;;;12470.0;0.0
yf_ADM_d3;400;ASH_COATED_OSMIUM;9892;10;9890;19;;;9908;18;9910;13;;;9900.0;0.0
yf_ADM_d3;400;INTARIAN_PEPPER_ROOT;12464;12;12462;18;;;12477;19;12480;24;;;12470.5;0.0
yf_ADM_d3;500;ASH_COATED_OSMIUM;9898;13;9894;8;;;9904;17;9907;29;;;9901.0;0.0
yf_ADM_d3;500;INTARIAN_PEPPER_ROOT;12466;15;12462;22;;;12477;5;12480;18;;;12471.5;0.0
yf_ADM_d3;600;ASH_COATED_OSMIUM;9883;7;9879;20;;;9919;12;9923;9;;;9901.0;0.0
yf_ADM_d3;600;INTARIAN_PEPPER_ROOT;12468;18;12464;20;;;12474;16;12478;11;;;12471.0;0.0
yf_ADM_d3;700;ASH_COATED_OSMIUM;9897;11;9893;25;;;9906;13;9908;29;;;9901.5;0.0
yf_ADM_d3;700;INTARIAN_PEPPER_ROOT;12467;19;12464;8;;;12477;8;12479;20;;;12472.0;0.0
yf_ADM_d3;800;ASH_COATED_OSMIUM;9898;14;9895;26;;;9905;10;9908;20;;;9901.5;0.0
yf_ADM_d3;800;INTARIAN_PEPPER_ROOT;12469;8;12467;21;;;12475;16;12478;20;;;12472.0;0.0
yf_ADM_d3;900;ASH_COATED_OSMIUM;9896;5;9892;13;;;9908;14;9911;24;;;9902.0;0.0
yf_ADM_d3;900;INTARIAN_PEPPER_ROOT;12470;14;12467;24;;;12476;19;12479;13;;;12473.0;0.0
yf_ADM_d3;1000;ASH_COATED_OSMIUM;9899;7;9896;17;;;9905;19;9907;22;;;9902.0;0.0
yf_ADM_d3;1000;INTARIAN_PEPPER_ROOT;12470;8;12467;19;;;12476;11;12480;26;;;12473.0;0.0
