day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ADM_d12;0;ASH_COATED_OSMIUM;9895;21;9891;14;;;9904;13;9908;20;;;9899.5;0.0
yf_ADM_d12;0;INTARIAN_PEPPER_ROOT;11907;19;11903;18;;;11913;19;11915;14;;;11910.0;0.0
yf_ADM_d12;100;ASH_COATED_OSMIUM;9897;14;9894;14;;;9903;18;9907;20;;;9900.0;0.0
yf_ADM_d12;100;INTARIAN_PEPPER_ROOT;11909;19;11907;29;;;11915;5;11917;16;;;11912.0;0.0
yf_ADM_d12;200;ASH_COATED_OSMIUM;9897;5;9894;21;;;9903;12;9906;16;;;9900.0;0.0
yf_ADM_d12;200;INTARIAN_PEPPER_ROOT;11910;21;11907;12;;;11918;20;11921;12;;;11914.0;0.0
yf_ADM_d12;300;ASH_COATED_OSMIUM;9895;17;9893;19;;;9905;12;9909;14;;;9900.0;0.0
yf_ADM_d12;300;INTARIAN_PEPPER_ROOT;11913;10;11911;24;;;11919;12;11921;18;;;11916.0;0.0
yf_ADM_d12;400;ASH_COATED_OSMIUM;9897;15;9893;21;;;9903;10;9906;14;;;9900.0;0.0
yf_ADM_d12;400;INTARIAN_PEPPER_ROOT;11915;24;11913;16;;;11921;15;11924;18;;;11918.0;0.0
yf_ADM_d12;500;ASH_COATED_OSMIUM;9897;20;9894;16;;;9903;17;9905;22;;;9900.0;0.0
yf_ADM_d12;500;INTARIAN_PEPPER_ROOT;11913;12;11911;20;;;11925;9;11929;15;;;11919.0;0.0
yf_ADM_d12;600;ASH_COATED_OSMIUM;9897;23;9893;25;;;9903;5;9905;23;;;9900.0;0.0
yf_ADM_d12;600;INTARIAN_PEPPER_ROOT;11918;13;11914;16;;;11924;11;11926;20;;;11921.0;0.0
yf_ADM_d12;700;ASH_COATED_OSMIUM;9897;12;9893;30;;;9905;24;9909;17;;;9901.0;0.0
