day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZS=F_d5;0;ASH_COATED_OSMIUM;9896;15;9892;20;;;9904;14;9907;23;;;9900.0;0.0
yf_ZS=F_d5;0;INTARIAN_PEPPER_ROOT;11408;17;11405;14;;;11414;11;11416;28;;;11411.0;0.0
yf_ZS=F_d5;100;ASH_COATED_OSMIUM;9896;6;9892;15;;;9902;12;9904;15;;;9899.0;0.0
yf_ZS=F_d5;100;INTARIAN_PEPPER_ROOT;11406;12;11404;14;;;11414;13;11417;21;;;11410.0;0.0
yf_ZS=F_d5;200;ASH_COATED_OSMIUM;9896;16;9893;22;;;9902;15;9904;25;;;9899.0;0.0
yf_ZS=F_d5;200;INTARIAN_PEPPER_ROOT;11405;19;11401;21;;;11411;9;11414;25;;;11408.0;0.0
yf_ZS=F_d5;300;ASH_COATED_OSMIUM;9887;13;9883;25;;;9910;15;9912;20;;;9898.5;0.0
yf_ZS=F_d5;300;INTARIAN_PEPPER_ROOT;11404;5;11402;16;;;11410;14;11414;23;;;11407.0;0.0
yf_ZS=F_d5;400;ASH_COATED_OSMIUM;9896;17;9892;13;;;9902;14;9904;20;;;9899.0;0.0
yf_ZS=F_d5;400;INTARIAN_PEPPER_ROOT;11399;21;11395;8;;;11410;13;11413;20;;;11404.5;0.0
yf_ZS=F_d5;500;ASH_COATED_OSMIUM;9897;15;9895;12;;;9903;16;9906;18;;;9900.0;0.0
yf_ZS=F_d5;500;INTARIAN_PEPPER_ROOT;11396;14;11393;21;;;11413;14;11417;16;;;11404.5;0.0
yf_ZS=F_d5;600;ASH_COATED_OSMIUM;9892;23;9890;18;;;9908;17;9910;16;;;9900.0;0.0
yf_ZS=F_d5;600;INTARIAN_PEPPER_ROOT;11398;21;11394;25;;;11407;8;11411;8;;;11402.5;0.0
yf_ZS=F_d5;700;ASH_COATED_OSMIUM;9897;19;9894;21;;;9903;23;9907;15;;;9900.0;0.0
yf_ZS=F_d5;700;INTARIAN_PEPPER_ROOT;11397;16;11395;13;;;11403;24;11405;16;;;11400.0;0.0
yf_ZS=F_d5;800;ASH_COATED_OSMIUM;9894;14;9892;25;;;9905;23;9907;15;;;9899.5;0.0
yf_ZS=F_d5;800;INTARIAN_PEPPER_ROOT;11388;14;11385;16;;;11409;10;11411;16;;;11398.5;0.0
yf_ZS=F_d5;900;ASH_COATED_OSMIUM;9897;18;9894;20;;;9903;14;9906;27;;;9900.0;0.0
yf_ZS=F_d5;900;INTARIAN_PEPPER_ROOT;11394;15;11390;18;;;11400;9;11403;23;;;11397.0;0.0
yf_ZS=F_d5;1000;ASH_COATED_OSMIUM;9894;13;9890;17;;;9903;17;9907;21;;;9898.5;0.0
yf_ZS=F_d5;1000;INTARIAN_PEPPER_ROOT;11383;5;11381;19;;;11409;10;11413;25;;;11396.0;0.0
yf_ZS=F_d5;1100;ASH_COATED_OSMIUM;9896;11;9893;17;;;9902;18;9904;8;;;9899.0;0.0
yf_ZS=F_d5;1100;INTARIAN_PEPPER_ROOT;11386;17;11384;12;;;11402;14;11405;17;;;11394.0;0.0
yf_ZS=F_d5;1200;ASH_COATED_OSMIUM;9897;15;9894;21;;;9903;8;9907;23;;;9900.0;0.0
yf_ZS=F_d5;1200;INTARIAN_PEPPER_ROOT;11384;19;11382;32;;;11401;11;11403;29;;;11392.5;0.0
yf_ZS=F_d5;1300;ASH_COATED_OSMIUM;9893;7;9890;27;;;9906;19;9908;26;;;9899.5;0.0
yf_ZS=F_d5;1300;INTARIAN_PEPPER_ROOT;11387;18;11384;23;;;11393;12;11395;19;;;11390.0;0.0
yf_ZS=F_d5;1400;ASH_COATED_OSMIUM;9884;20;9881;22;;;9916;9;9919;22;;;9900.0;0.0
yf_ZS=F_d5;1400;INTARIAN_PEPPER_ROOT;11386;17;11382;16;;;11392;16;11396;14;;;11389.0;0.0
yf_ZS=F_d5;1500;ASH_COATED_OSMIUM;9894;10;9892;18;;;9904;16;9908;25;;;9899.0;0.0
yf_ZS=F_d5;1500;INTARIAN_PEPPER_ROOT;11381;20;11379;9;;;11393;15;11396;26;;;11387.0;0.0
yf_ZS=F_d5;1600;ASH_COATED_OSMIUM;9897;15;9894;23;;;9903;12;9905;21;;;9900.0;0.0
yf_ZS=F_d5;1600;INTARIAN_PEPPER_ROOT;11383;11;11381;15;;;11389;17;11393;14;;;11386.0;0.0
yf_ZS=F_d5;1700;ASH_COATED_OSMIUM;9894;16;9892;21;;;9905;7;9909;26;;;9899.5;0.0
yf_ZS=F_d5;1700;INTARIAN_PEPPER_ROOT;11382;8;11379;11;;;11388;11;11392;18;;;11385.0;0.0
yf_ZS=F_d5;1800;ASH_COATED_OSMIUM;9896;16;9894;25;;;9902;12;9904;20;;;9899.0;0.0
yf_ZS=F_d5;1800;INTARIAN_PEPPER_ROOT;11379;18;11376;10;;;11385;7;11389;23;;;11382.0;0.0
yf_ZS=F_d5;1900;ASH_COATED_OSMIUM;9897;16;9895;20;;;9903;11;9905;21;;;9900.0;0.0
yf_ZS=F_d5;1900;INTARIAN_PEPPER_ROOT;11377;16;11373;14;;;11384;18;11386;21;;;11380.5;0.0
yf_ZS=F_d5;2000;ASH_COATED_OSMIUM;9897;20;9895;20;;;9903;18;9907;23;;;9900.0;0.0
yf_ZS=F_d5;2000;INTARIAN_PEPPER_ROOT;11377;23;11373;16;;;11383;18;11385;22;;;11380.0;0.0
yf_ZS=F_d5;2100;ASH_COATED_OSMIUM;9896;20;9894;16;;;9902;9;9906;19;;;9899.0;0.0
yf_ZS=F_d5;2100;INTARIAN_PEPPER_ROOT;11375;16;11373;18;;;11382;16;11384;19;;;11378.5;0.0
yf_ZS=F_d5;2200;ASH_COATED_OSMIUM;9897;12;9894;20;;;9903;8;9907;15;;;9900.0;0.0
yf_ZS=F_d5;2200;INTARIAN_PEPPER_ROOT;11366;13;11364;14;;;11385;9;11389;28;;;11375.5;0.0
yf_ZS=F_d5;2300;ASH_COATED_OSMIUM;9897;20;9895;21;;;9903;27;9905;19;;;9900.0;0.0
yf_ZS=F_d5;2300;INTARIAN_PEPPER_ROOT;11371;19;11367;23;;;11377;12;11379;23;;;11374.0;0.0
yf_ZS=F_d5;2400;ASH_COATED_OSMIUM;9896;18;9892;15;;;9903;21;9906;18;;;9899.5;0.0
yf_ZS=F_d5;2400;INTARIAN_PEPPER_ROOT;11359;14;11355;22;;;11386;17;11390;13;;;11372.5;0.0
yf_ZS=F_d5;2500;ASH_COATED_OSMIUM;9896;10;9894;32;;;9903;19;9905;17;;;9899.5;0.0
yf_ZS=F_d5;2500;INTARIAN_PEPPER_ROOT;11365;14;11363;20;;;11377;12;11380;23;;;11371.0;0.0
yf_ZS=F_d5;2600;ASH_COATED_OSMIUM;9897;17;9894;22;;;9903;13;9905;12;;;9900.0;0.0
