day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ADM_d5;0;ASH_COATED_OSMIUM;9902;15;9900;15;;;9908;10;9911;25;;;9905.0;0.0
yf_ADM_d5;0;INTARIAN_PEPPER_ROOT;12232;20;12228;18;;;12243;12;12245;14;;;12237.5;0.0
yf_ADM_d5;100;ASH_COATED_OSMIUM;9896;6;9894;24;;;9917;6;9919;20;;;9906.5;0.0
yf_ADM_d5;100;INTARIAN_PEPPER_ROOT;12235;15;12233;18;;;12241;7;12243;21;;;12238.0;0.0
yf_ADM_d5;200;ASH_COATED_OSMIUM;9896;18;9892;23;;;9918;13;9922;24;;;9907.0;0.0
yf_ADM_d5;200;INTARIAN_PEPPER_ROOT;12235;11;12231;24;;;12242;10;12244;24;;;12238.5;0.0
yf_ADM_d5;300;ASH_COATED_OSMIUM;9903;11;9899;20;;;9909;13;9913;18;;;9906.0;0.0
yf_ADM_d5;300;INTARIAN_PEPPER_ROOT;12230;18;12227;20;;;12248;5;12250;25;;;12239.0;0.0
yf_ADM_d5;400;ASH_COATED_OSMIUM;9903;10;9900;28;;;9909;18;9912;19;;;9906.0;0.0
yf_ADM_d5;400;INTARIAN_PEPPER_ROOT;12236;12;12232;24;;;12242;10;12244;13;;;12239.0;0.0
yf_ADM_d5;500;ASH_COATED_OSMIUM;9901;12;9899;17;;;9910;24;9914;18;;;9905.5;0.0
yf_ADM_d5;500;INTARIAN_PEPPER_ROOT;12235;12;12233;15;;;12245;23;12249;22;;;12240.0;0.0
yf_ADM_d5;600;ASH_COATED_OSMIUM;9903;19;9901;19;;;9909;23;9911;27;;;9906.0;0.0
yf_ADM_d5;600;INTARIAN_PEPPER_ROOT;12238;13;12234;13;;;12244;19;12247;18;;;12241.0;0.0
yf_ADM_d5;700;ASH_COATED_OSMIUM;9903;6;9899;19;;;9909;15;9911;21;;;9906.0;0.0
yf_ADM_d5;700;INTARIAN_PEPPER_ROOT;12237;14;12235;17;;;12245;8;12247;14;;;12241.0;0.0
yf_ADM_d5;800;ASH_COATED_OSMIUM;9903;22;9900;14;;;9910;16;9914;17;;;9906.5;0.0
yf_ADM_d5;800;INTARIAN_PEPPER_ROOT;12237;9;12235;21;;;12245;18;12247;13;;;12241.0;0.0
yf_ADM_d5;900;ASH_COATED_OSMIUM;9895;16;9892;12;;;9918;11;9921;14;;;9906.5;0.0
yf_ADM_d5;900;INTARIAN_PEPPER_ROOT;12240;12;12238;12;;;12246;17;12250;10;;;12243.0;0.0
yf_ADM_d5;1000;ASH_COATED_OSMIUM;9903;17;9901;16;;;9909;10;9911;26;;;9906.0;0.0
yf_ADM_d5;1000;INTARIAN_PEPPER_ROOT;12236;13;12234;22;;;12249;7;12253;16;;;12242.5;0.0
yf_ADM_d5;1100;ASH_COATED_OSMIUM;9902;18;9900;8;;;9910;6;9913;25;;;9906.0;0.0
yf_ADM_d5;1100;INTARIAN_PEPPER_ROOT;12238;5;12234;29;;;12248;13;12250;17;;;12243.0;0.0
yf_ADM_d5;1200;ASH_COATED_OSMIUM;9903;9;9901;23;;;9909;7;9913;17;;;9906.0;0.0
yf_ADM_d5;1200;INTARIAN_PEPPER_ROOT;12241;13;12239;19;;;12247;16;12251;25;;;12244.0;0.0
yf_ADM_d5;1300;ASH_COATED_OSMIUM;9893;14;9890;29;;;9918;25;9921;22;;;9905.5;0.0
yf_ADM_d5;1300;INTARIAN_PEPPER_ROOT;12242;20;12239;12;;;12248;22;12251;21;;;12245.0;0.0
yf_ADM_d5;1400;ASH_COATED_OSMIUM;9902;12;9899;17;;;9910;14;9914;19;;;9906.0;0.0
yf_ADM_d5;1400;INTARIAN_PEPPER_ROOT;12242;19;12240;18;;;12248;10;12251;15;;;12245.0;0.0
yf_ADM_d5;1500;ASH_COATED_OSMIUM;9894;5;9891;19;;;9917;20;9919;18;;;9905.5;0.0
yf_ADM_d5;1500;INTARIAN_PEPPER_ROOT;12242;19;12240;11;;;12248;18;12252;18;;;12245.0;0.0
yf_ADM_d5;1600;ASH_COATED_OSMIUM;9903;18;9899;18;;;9909;15;9911;12;;;9906.0;0.0
yf_ADM_d5;1600;INTARIAN_PEPPER_ROOT;12243;11;12241;18;;;12249;25;12252;23;;;12246.0;0.0
yf_ADM_d5;1700;ASH_COATED_OSMIUM;9903;19;9900;28;;;9909;12;9911;16;;;9906.0;0.0
yf_ADM_d5;1700;INTARIAN_PEPPER_ROOT;12243;13;12239;24;;;12250;16;12253;14;;;12246.5;0.0
yf_ADM_d5;1800;ASH_COATED_OSMIUM;9903;15;9900;28;;;9909;20;9911;20;;;9906.0;0.0
yf_ADM_d5;1800;INTARIAN_PEPPER_ROOT;12239;19;12236;19;;;12254;18;12258;19;;;12246.5;0.0
yf_ADM_d5;1900;ASH_COATED_OSMIUM;9899;17;9897;25;;;9914;15;9916;19;;;9906.5;0.0
yf_ADM_d5;1900;INTARIAN_PEPPER_ROOT;12241;13;12239;17;;;12253;18;12255;19;;;12247.0;0.0
yf_ADM_d5;2000;ASH_COATED_OSMIUM;9903;12;9900;30;;;9909;17;9913;19;;;9906.0;0.0
yf_ADM_d5;2000;INTARIAN_PEPPER_ROOT;12243;13;12239;26;;;12252;12;12255;21;;;12247.5;0.0
yf_ADM_d5;2100;ASH_COATED_OSMIUM;9903;18;9899;27;;;9909;18;9913;18;;;9906.0;0.0
yf_ADM_d5;2100;INTARIAN_PEPPER_ROOT;12245;17;12242;26;;;12252;19;12255;15;;;12248.5;0.0
yf_ADM_d5;2200;ASH_COATED_OSMIUM;9903;11;9901;27;;;9909;27;9913;15;;;9906.0;0.0
