day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZS=F_d9;0;ASH_COATED_OSMIUM;9896;16;9894;17;;;9902;14;9904;15;;;9899.0;0.0
yf_ZS=F_d9;0;INTARIAN_PEPPER_ROOT;12798;18;12795;17;;;12804;5;12807;26;;;12801.0;0.0
yf_ZS=F_d9;100;ASH_COATED_OSMIUM;9897;16;9894;21;;;9903;14;9905;22;;;9900.0;0.0
yf_ZS=F_d9;100;INTARIAN_PEPPER_ROOT;12796;11;12794;20;;;12806;17;12809;17;;;12801.0;0.0
yf_ZS=F_d9;200;ASH_COATED_OSMIUM;9891;28;9888;17;;;9908;8;9910;16;;;9899.5;0.0
yf_ZS=F_d9;200;INTARIAN_PEPPER_ROOT;12798;10;12795;18;;;12804;14;12806;17;;;12801.0;0.0
yf_ZS=F_d9;300;ASH_COATED_OSMIUM;9891;28;9887;24;;;9909;10;9911;20;;;9900.0;0.0
yf_ZS=F_d9;300;INTARIAN_PEPPER_ROOT;12798;14;12796;23;;;12804;10;12806;18;;;12801.0;0.0
yf_ZS=F_d9;400;ASH_COATED_OSMIUM;9896;12;9893;16;;;9905;14;9909;20;;;9900.5;0.0
yf_ZS=F_d9;400;INTARIAN_PEPPER_ROOT;12798;12;12796;23;;;12804;13;12806;22;;;12801.0;0.0
yf_ZS=F_d9;500;ASH_COATED_OSMIUM;9898;13;9895;8;;;9904;18;9907;15;;;9901.0;0.0
yf_ZS=F_d9;500;INTARIAN_PEPPER_ROOT;12797;16;12793;23;;;12803;30;12806;12;;;12800.0;0.0
yf_ZS=F_d9;600;ASH_COATED_OSMIUM;9898;5;9896;20;;;9904;8;9908;23;;;9901.0;0.0
yf_ZS=F_d9;600;INTARIAN_PEPPER_ROOT;12798;15;12794;14;;;12804;5;12807;16;;;12801.0;0.0
yf_ZS=F_d9;700;ASH_COATED_OSMIUM;9893;24;9890;13;;;9909;5;9911;24;;;9901.0;0.0
yf_ZS=F_d9;700;INTARIAN_PEPPER_ROOT;12797;16;12795;20;;;12803;10;12806;22;;;12800.0;0.0
yf_ZS=F_d9;800;ASH_COATED_OSMIUM;9889;15;9885;16;;;9913;20;9915;24;;;9901.0;0.0
yf_ZS=F_d9;800;INTARIAN_PEPPER_ROOT;12797;14;12793;29;;;12805;15;12809;23;;;12801.0;0.0
yf_ZS=F_d9;900;ASH_COATED_OSMIUM;9894;5;9892;23;;;9908;25;9911;19;;;9901.0;0.0
yf_ZS=F_d9;900;INTARIAN_PEPPER_ROOT;12798;7;12794;30;;;12804;15;12807;25;;;12801.0;0.0
yf_ZS=F_d9;1000;ASH_COATED_OSMIUM;9895;9;9892;23;;;9908;19;9910;18;;;9901.5;0.0
yf_ZS=F_d9;1000;INTARIAN_PEPPER_ROOT;12787;16;12783;22;;;12813;5;12817;22;;;12800.0;0.0
yf_ZS=F_d9;1100;ASH_COATED_OSMIUM;9899;8;9896;12;;;9906;13;9910;13;;;9902.5;0.0
yf_ZS=F_d9;1100;INTARIAN_PEPPER_ROOT;12794;25;12791;27;;;12807;12;12811;24;;;12800.5;0.0
yf_ZS=F_d9;1200;ASH_COATED_OSMIUM;9897;8;9893;20;;;9908;11;9910;24;;;9902.5;0.0
yf_ZS=F_d9;1200;INTARIAN_PEPPER_ROOT;12798;16;12794;21;;;12804;20;12808;18;;;12801.0;0.0
yf_ZS=F_d9;1300;ASH_COATED_OSMIUM;9899;15;9897;15;;;9908;5;9910;24;;;9903.5;0.0
yf_ZS=F_d9;1300;INTARIAN_PEPPER_ROOT;12793;19;12790;18;;;12807;18;12809;23;;;12800.0;0.0
yf_ZS=F_d9;1400;ASH_COATED_OSMIUM;9899;15;9896;14;;;9906;10;9908;24;;;9902.5;0.0
yf_ZS=F_d9;1400;INTARIAN_PEPPER_ROOT;12797;19;12793;21;;;12803;17;12807;19;;;12800.0;0.0
yf_ZS=F_d9;1500;ASH_COATED_OSMIUM;9898;8;9894;8;;;9909;17;9913;19;;;9903.5;0.0
yf_ZS=F_d9;1500;INTARIAN_PEPPER_ROOT;12798;15;12796;18;;;12804;19;12808;15;;;12801.0;0.0
yf_ZS=F_d9;1600;ASH_COATED_OSMIUM;9900;18;9897;25;;;9906;17;9908;24;;;9903.0;0.0
yf_ZS=F_d9;1600;INTARIAN_PEPPER_ROOT;12792;12;12789;17;;;12808;15;12810;17;;;12800.0;0.0
yf_ZS=F_d9;1700;ASH_COATED_OSMIUM;9900;14;9896;23;;;9906;14;9909;26;;;9903.0;0.0
yf_ZS=F_d9;1700;INTARIAN_PEPPER_ROOT;12797;23;12795;21;;;12805;16;12809;23;;;12801.0;0.0
yf_ZS=F_d9;1800;ASH_COATED_OSMIUM;9900;12;9896;27;;;9907;13;9911;16;;;9903.5;0.0
yf_ZS=F_d9;1800;INTARIAN_PEPPER_ROOT;12793;11;12789;20;;;12807;23;12810;18;;;12800.0;0.0
yf_ZS=F_d9;1900;ASH_COATED_OSMIUM;9902;15;9900;16;;;9908;10;9910;17;;;9905.0;0.0
yf_ZS=F_d9;1900;INTARIAN_PEPPER_ROOT;12797;16;12793;17;;;12803;10;12807;18;;;12800.0;0.0
yf_ZS=F_d9;2000;ASH_COATED_OSMIUM;9894;12;9890;14;;;9915;23;9917;15;;;9904.5;0.0
yf_ZS=F_d9;2000;INTARIAN_PEPPER_ROOT;12797;11;12793;18;;;12803;13;12806;22;;;12800.0;0.0
yf_ZS=F_d9;2100;ASH_COATED_OSMIUM;9888;30;9884;17;;;9922;18;9925;12;;;9905.0;0.0
yf_ZS=F_d9;2100;INTARIAN_PEPPER_ROOT;12797;12;12793;22;;;12803;18;12806;18;;;12800.0;0.0
yf_ZS=F_d9;2200;ASH_COATED_OSMIUM;9902;8;9898;23;;;9908;18;9911;22;;;9905.0;0.0
yf_ZS=F_d9;2200;INTARIAN_PEPPER_ROOT;12797;11;12795;21;;;12803;12;12805;17;;;12800.0;0.0
yf_ZS=F_d9;2300;ASH_COATED_OSMIUM;9902;12;9898;24;;;9908;11;9911;16;;;9905.0;0.0
yf_ZS=F_d9;2300;INTARIAN_PEPPER_ROOT;12797;18;12794;23;;;12803;8;12805;11;;;12800.0;0.0
yf_ZS=F_d9;2400;ASH_COATED_OSMIUM;9902;6;9898;15;;;9908;16;9912;33;;;9905.0;0.0
yf_ZS=F_d9;2400;INTARIAN_PEPPER_ROOT;12797;13;12793;18;;;12803;5;12807;11;;;12800.0;0.0
yf_ZS=F_d9;2500;ASH_COATED_OSMIUM;9896;12;9894;25;;;9915;16;9918;16;;;9905.5;0.0
yf_ZS=F_d9;2500;INTARIAN_PEPPER_ROOT;12790;17;12787;15;;;12810;7;12814;21;;;12800.0;0.0
yf_ZS=F_d9;2600;ASH_COATED_OSMIUM;9903;11;9900;25;;;9909;9;9913;16;;;9906.0;0.0
yf_ZS=F_d9;2600;INTARIAN_PEPPER_ROOT;12796;21;12793;18;;;12803;8;12806;22;;;12799.5;0.0
yf_ZS=F_d9;2700;ASH_COATED_OSMIUM;9899;24;9895;21;;;9912;16;9916;26;;;9905.5;0.0
yf_ZS=F_d9;2700;INTARIAN_PEPPER_ROOT;12797;14;12794;14;;;12803;13;12806;27;;;12800.0;0.0
yf_ZS=F_d9;2800;ASH_COATED_OSMIUM;9902;13;9900;20;;;9909;14;9912;20;;;9905.5;0.0
yf_ZS=F_d9;2800;INTARIAN_PEPPER_ROOT;12797;25;12793;21;;;12803;19;12806;23;;;12800.0;0.0
yf_ZS=F_d9;2900;ASH_COATED_OSMIUM;9903;17;9900;19;;;9910;26;9912;22;;;9906.5;0.0
yf_ZS=F_d9;2900;INTARIAN_PEPPER_ROOT;12797;11;12795;20;;;12803;15;12806;15;;;12800.0;0.0
yf_ZS=F_d9;3000;ASH_COATED_OSMIUM;9904;18;9902;21;;;9910;8;9913;22;;;9907.0;0.0
yf_ZS=F_d9;3000;INTARIAN_PEPPER_ROOT;12791;13;12788;23;;;12808;24;12811;16;;;12799.5;0.0
yf_ZS=F_d9;3100;ASH_COATED_OSMIUM;9904;12;9900;18;;;9910;12;9912;21;;;9907.0;0.0
yf_ZS=F_d9;3100;INTARIAN_PEPPER_ROOT;12796;19;12792;18;;;12802;19;12806;27;;;12799.0;0.0
yf_ZS=F_d9;3200;ASH_COATED_OSMIUM;9904;13;9901;18;;;9910;14;9914;23;;;9907.0;0.0
yf_ZS=F_d9;3200;INTARIAN_PEPPER_ROOT;12797;7;12795;20;;;12803;10;12807;12;;;12800.0;0.0
yf_ZS=F_d9;3300;ASH_COATED_OSMIUM;9892;15;9889;23;;;9921;20;9923;17;;;9906.5;0.0
yf_ZS=F_d9;3300;INTARIAN_PEPPER_ROOT;12793;20;12789;20;;;12806;16;12809;17;;;12799.5;0.0
yf_ZS=F_d9;3400;ASH_COATED_OSMIUM;9900;9;9897;21;;;9917;16;9921;27;;;9908.5;0.0
yf_ZS=F_d9;3400;INTARIAN_PEPPER_ROOT;12795;10;12791;34;;;12806;8;12809;16;;;12800.5;0.0
yf_ZS=F_d9;3500;ASH_COATED_OSMIUM;9904;9;9901;21;;;9911;12;9914;23;;;9907.5;0.0
yf_ZS=F_d9;3500;INTARIAN_PEPPER_ROOT;12792;16;12788;22;;;12807;19;12810;20;;;12799.5;0.0
yf_ZS=F_d9;3600;ASH_COATED_OSMIUM;9905;5;9902;21;;;9911;12;9915;23;;;9908.0;0.0
yf_ZS=F_d9;3600;INTARIAN_PEPPER_ROOT;12797;14;12794;18;;;12803;9;12806;23;;;12800.0;0.0
yf_ZS=F_d9;3700;ASH_COATED_OSMIUM;9902;17;9900;20;;;9915;18;9918;17;;;9908.5;0.0
yf_ZS=F_d9;3700;INTARIAN_PEPPER_ROOT;12794;15;12790;16;;;12805;19;12808;30;;;12799.5;0.0
yf_ZS=F_d9;3800;ASH_COATED_OSMIUM;9906;13;9903;20;;;9912;10;9914;15;;;9909.0;0.0
yf_ZS=F_d9;3800;INTARIAN_PEPPER_ROOT;12797;14;12794;22;;;12803;16;12805;17;;;12800.0;0.0
yf_ZS=F_d9;3900;ASH_COATED_OSMIUM;9906;19;9902;16;;;9912;21;9916;10;;;9909.0;0.0
yf_ZS=F_d9;3900;INTARIAN_PEPPER_ROOT;12796;13;12792;24;;;12802;14;12806;12;;;12799.0;0.0
yf_ZS=F_d9;4000;ASH_COATED_OSMIUM;9901;8;9899;22;;;9917;17;9919;15;;;9909.0;0.0
yf_ZS=F_d9;4000;INTARIAN_PEPPER_ROOT;12796;25;12793;27;;;12802;16;12804;20;;;12799.0;0.0
yf_ZS=F_d9;4100;ASH_COATED_OSMIUM;9901;14;9899;18;;;9918;16;9922;15;;;9909.5;0.0
yf_ZS=F_d9;4100;INTARIAN_PEPPER_ROOT;12794;18;12790;21;;;12804;18;12807;24;;;12799.0;0.0
yf_ZS=F_d9;4200;ASH_COATED_OSMIUM;9906;9;9903;11;;;9915;14;9918;14;;;9910.5;0.0
yf_ZS=F_d9;4200;INTARIAN_PEPPER_ROOT;12796;9;12792;14;;;12802;11;12805;14;;;12799.0;0.0
yf_ZS=F_d9;4300;ASH_COATED_OSMIUM;9906;5;9902;18;;;9914;10;9917;17;;;9910.0;0.0
yf_ZS=F_d9;4300;INTARIAN_PEPPER_ROOT;12786;8;12783;17;;;12812;12;12816;27;;;12799.0;0.0
