day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ADM_d7;0;ASH_COATED_OSMIUM;9884;16;9880;16;;;9914;14;9917;13;;;9899.0;0.0
yf_ADM_d7;0;INTARIAN_PEPPER_ROOT;11384;16;11380;17;;;11390;9;11394;24;;;11387.0;0.0
yf_ADM_d7;100;ASH_COATED_OSMIUM;9897;11;9893;16;;;9903;6;9905;16;;;9900.0;0.0
yf_ADM_d7;100;INTARIAN_PEPPER_ROOT;11385;20;11381;11;;;11391;19;11393;12;;;11388.0;0.0
yf_ADM_d7;200;ASH_COATED_OSMIUM;9896;12;9894;29;;;9902;24;9904;21;;;9899.0;0.0
yf_ADM_d7;200;INTARIAN_PEPPER_ROOT;11382;13;11380;18;;;11393;11;11396;28;;;11387.5;0.0
yf_ADM_d7;300;ASH_COATED_OSMIUM;9889;13;9886;29;;;9911;16;9913;23;;;9900.0;0.0
yf_ADM_d7;300;INTARIAN_PEPPER_ROOT;11383;13;11379;20;;;11393;12;11397;26;;;11388.0;0.0
yf_ADM_d7;400;ASH_COATED_OSMIUM;9897;9;9894;29;;;9903;17;9905;11;;;9900.0;0.0
yf_ADM_d7;400;INTARIAN_PEPPER_ROOT;11385;11;11382;11;;;11391;21;11393;12;;;11388.0;0.0
yf_ADM_d7;500;ASH_COATED_OSMIUM;9897;13;9893;29;;;9903;8;9907;13;;;9900.0;0.0
yf_ADM_d7;500;INTARIAN_PEPPER_ROOT;11386;8;11383;20;;;11392;13;11394;20;;;11389.0;0.0
yf_ADM_d7;600;ASH_COATED_OSMIUM;9895;15;9892;16;;;9905;16;9909;13;;;9900.0;0.0
yf_ADM_d7;600;INTARIAN_PEPPER_ROOT;11386;18;11383;24;;;11392;20;11396;21;;;11389.0;0.0
yf_ADM_d7;700;ASH_COATED_OSMIUM;9897;9;9894;22;;;9903;17;9907;25;;;9900.0;0.0
yf_ADM_d7;700;INTARIAN_PEPPER_ROOT;11386;20;11382;22;;;11392;11;11395;21;;;11389.0;0.0
yf_ADM_d7;800;ASH_COATED_OSMIUM;9893;16;9890;17;;;9906;18;9910;31;;;9899.5;0.0
yf_ADM_d7;800;INTARIAN_PEPPER_ROOT;11374;14;11372;27;;;11405;8;11407;12;;;11389.5;0.0
yf_ADM_d7;900;ASH_COATED_OSMIUM;9897;19;9895;14;;;9903;15;9907;16;;;9900.0;0.0
yf_ADM_d7;900;INTARIAN_PEPPER_ROOT;11373;13;11370;13;;;11407;24;11410;14;;;11390.0;0.0
yf_ADM_d7;1000;ASH_COATED_OSMIUM;9894;15;9891;12;;;9905;14;9909;19;;;9899.5;0.0
yf_ADM_d7;1000;INTARIAN_PEPPER_ROOT;11387;5;11385;20;;;11393;13;11397;24;;;11390.0;0.0
yf_ADM_d7;1100;ASH_COATED_OSMIUM;9897;14;9895;8;;;9903;11;9906;17;;;9900.0;0.0
yf_ADM_d7;1100;INTARIAN_PEPPER_ROOT;11387;13;11383;16;;;11393;11;11397;8;;;11390.0;0.0
yf_ADM_d7;1200;ASH_COATED_OSMIUM;9896;20;9893;25;;;9904;20;9906;14;;;9900.0;0.0
