day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZW=F_d9;0;ASH_COATED_OSMIUM;9896;16;9892;22;;;9902;21;9905;16;;;9899.0;0.0
yf_ZW=F_d9;0;INTARIAN_PEPPER_ROOT;9990;18;9986;16;;;10009;8;10013;16;;;9999.5;0.0
yf_ZW=F_d9;100;ASH_COATED_OSMIUM;9897;18;9894;23;;;9903;23;9905;23;;;9900.0;0.0
yf_ZW=F_d9;100;INTARIAN_PEPPER_ROOT;9994;7;9991;13;;;10010;21;10014;15;;;10002.0;0.0
yf_ZW=F_d9;200;ASH_COATED_OSMIUM;9894;27;9892;19;;;9906;11;9910;18;;;9900.0;0.0
yf_ZW=F_d9;200;INTARIAN_PEPPER_ROOT;9995;6;9991;18;;;10010;10;10012;18;;;10002.5;0.0
yf_ZW=F_d9;300;ASH_COATED_OSMIUM;9897;13;9894;24;;;9903;5;9907;22;;;9900.0;0.0
yf_ZW=F_d9;300;INTARIAN_PEPPER_ROOT;10002;16;9998;13;;;10008;22;10010;19;;;10005.0;0.0
yf_ZW=F_d9;400;ASH_COATED_OSMIUM;9892;10;9890;19;;;9908;18;9910;13;;;9900.0;0.0
yf_ZW=F_d9;400;INTARIAN_PEPPER_ROOT;10003;14;10000;17;;;10009;12;10012;17;;;10006.0;0.0
yf_ZW=F_d9;500;ASH_COATED_OSMIUM;9898;13;9894;8;;;9904;17;9907;29;;;9901.0;0.0
yf_ZW=F_d9;500;INTARIAN_PEPPER_ROOT;10003;15;10000;27;;;10013;18;10015;25;;;10008.0;0.0
yf_ZW=F_d9;600;ASH_COATED_OSMIUM;9883;7;9879;20;;;9919;12;9923;9;;;9901.0;0.0
yf_ZW=F_d9;600;INTARIAN_PEPPER_ROOT;10007;18;10003;23;;;10013;16;10017;22;;;10010.0;0.0
yf_ZW=F_d9;700;ASH_COATED_OSMIUM;9897;11;9893;25;;;9906;13;9908;29;;;9901.5;0.0
yf_ZW=F_d9;700;INTARIAN_PEPPER_ROOT;10009;22;10005;20;;;10015;16;10018;23;;;10012.0;0.0
yf_ZW=F_d9;800;ASH_COATED_OSMIUM;9898;14;9895;26;;;9905;10;9908;20;;;9901.5;0.0
yf_ZW=F_d9;800;INTARIAN_PEPPER_ROOT;10010;11;10006;12;;;10016;22;10020;19;;;10013.0;0.0
yf_ZW=F_d9;900;ASH_COATED_OSMIUM;9896;5;9892;13;;;9908;14;9911;24;;;9902.0;0.0
yf_ZW=F_d9;900;INTARIAN_PEPPER_ROOT;10013;14;10009;23;;;10019;13;10022;17;;;10016.0;0.0
yf_ZW=F_d9;1000;ASH_COATED_OSMIUM;9899;7;9896;17;;;9905;19;9907;22;;;9902.0;0.0
yf_ZW=F_d9;1000;INTARIAN_PEPPER_ROOT;10014;14;10010;18;;;10020;16;10022;28;;;10017.0;0.0
yf_ZW=F_d9;1100;ASH_COATED_OSMIUM;9898;13;9896;23;;;9906;16;9910;20;;;9902.0;0.0
yf_ZW=F_d9;1100;INTARIAN_PEPPER_ROOT;10002;12;10000;20;;;10035;12;10038;21;;;10018.5;0.0
yf_ZW=F_d9;1200;ASH_COATED_OSMIUM;9899;10;9897;9;;;9905;15;9907;20;;;9902.0;0.0
yf_ZW=F_d9;1200;INTARIAN_PEPPER_ROOT;10018;5;10016;13;;;10024;16;10026;18;;;10021.0;0.0
yf_ZW=F_d9;1300;ASH_COATED_OSMIUM;9899;12;9895;11;;;9906;14;9908;13;;;9902.5;0.0
yf_ZW=F_d9;1300;INTARIAN_PEPPER_ROOT;10019;5;10016;18;;;10025;14;10029;14;;;10022.0;0.0
yf_ZW=F_d9;1400;ASH_COATED_OSMIUM;9900;16;9898;28;;;9906;6;9908;24;;;9903.0;0.0
yf_ZW=F_d9;1400;INTARIAN_PEPPER_ROOT;10021;14;10017;13;;;10027;15;10029;16;;;10024.0;0.0
yf_ZW=F_d9;1500;ASH_COATED_OSMIUM;9900;15;9898;23;;;9906;12;9909;20;;;9903.0;0.0
yf_ZW=F_d9;1500;INTARIAN_PEPPER_ROOT;10023;10;10021;14;;;10029;8;10031;26;;;10026.0;0.0
yf_ZW=F_d9;1600;ASH_COATED_OSMIUM;9900;17;9897;31;;;9906;10;9908;26;;;9903.0;0.0
yf_ZW=F_d9;1600;INTARIAN_PEPPER_ROOT;10022;14;10019;18;;;10035;11;10038;21;;;10028.5;0.0
yf_ZW=F_d9;1700;ASH_COATED_OSMIUM;9901;15;9898;19;;;9907;7;9910;20;;;9904.0;0.0
yf_ZW=F_d9;1700;INTARIAN_PEPPER_ROOT;10026;13;10022;25;;;10032;14;10034;18;;;10029.0;0.0
yf_ZW=F_d9;1800;ASH_COATED_OSMIUM;9898;18;9895;22;;;9910;10;9914;22;;;9904.0;0.0
yf_ZW=F_d9;1800;INTARIAN_PEPPER_ROOT;10028;15;10024;22;;;10034;13;10038;17;;;10031.0;0.0
yf_ZW=F_d9;1900;ASH_COATED_OSMIUM;9900;25;9898;18;;;9908;29;9912;25;;;9904.0;0.0
yf_ZW=F_d9;1900;INTARIAN_PEPPER_ROOT;10029;5;10025;28;;;10037;15;10041;21;;;10033.0;0.0
yf_ZW=F_d9;2000;ASH_COATED_OSMIUM;9898;14;9896;26;;;9912;11;9915;22;;;9905.0;0.0
