day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZW=F_d8;0;ASH_COATED_OSMIUM;9952;16;9950;24;;;9976;23;9978;16;;;9964.0;0.0
yf_ZW=F_d8;0;INTARIAN_PEPPER_ROOT;11509;21;11507;14;;;11520;18;11522;20;;;11514.5;0.0
yf_ZW=F_d8;100;ASH_COATED_OSMIUM;9962;18;9960;14;;;9968;21;9970;20;;;9965.0;0.0
yf_ZW=F_d8;100;INTARIAN_PEPPER_ROOT;11500;20;11498;20;;;11531;16;11534;20;;;11515.5;0.0
yf_ZW=F_d8;200;ASH_COATED_OSMIUM;9962;12;9959;23;;;9968;19;9971;15;;;9965.0;0.0
yf_ZW=F_d8;200;INTARIAN_PEPPER_ROOT;11511;10;11509;13;;;11522;5;11524;18;;;11516.5;0.0
yf_ZW=F_d8;300;ASH_COATED_OSMIUM;9962;19;9959;31;;;9968;12;9970;17;;;9965.0;0.0
yf_ZW=F_d8;300;INTARIAN_PEPPER_ROOT;11513;11;11510;18;;;11521;13;11525;30;;;11517.0;0.0
yf_ZW=F_d8;400;ASH_COATED_OSMIUM;9958;21;9956;17;;;9970;18;9974;28;;;9964.0;0.0
yf_ZW=F_d8;400;INTARIAN_PEPPER_ROOT;11512;16;11510;23;;;11524;8;11528;16;;;11518.0;0.0
yf_ZW=F_d8;500;ASH_COATED_OSMIUM;9962;9;9960;22;;;9968;25;9972;17;;;9965.0;0.0
yf_ZW=F_d8;500;INTARIAN_PEPPER_ROOT;11507;19;11504;13;;;11530;8;11534;14;;;11518.5;0.0
yf_ZW=F_d8;600;ASH_COATED_OSMIUM;9962;16;9960;20;;;9968;14;9972;17;;;9965.0;0.0
yf_ZW=F_d8;600;INTARIAN_PEPPER_ROOT;11516;12;11512;17;;;11522;13;11524;25;;;11519.0;0.0
yf_ZW=F_d8;700;ASH_COATED_OSMIUM;9962;15;9959;28;;;9968;13;9972;20;;;9965.0;0.0
yf_ZW=F_d8;700;INTARIAN_PEPPER_ROOT;11517;23;11513;29;;;11523;13;11527;27;;;11520.0;0.0
yf_ZW=F_d8;800;ASH_COATED_OSMIUM;9961;14;9959;14;;;9967;19;9970;20;;;9964.0;0.0
yf_ZW=F_d8;800;INTARIAN_PEPPER_ROOT;11518;18;11515;22;;;11524;18;11527;25;;;11521.0;0.0
yf_ZW=F_d8;900;ASH_COATED_OSMIUM;9962;21;9958;14;;;9968;11;9971;18;;;9965.0;0.0
yf_ZW=F_d8;900;INTARIAN_PEPPER_ROOT;11516;17;11513;17;;;11528;12;11530;24;;;11522.0;0.0
yf_ZW=F_d8;1000;ASH_COATED_OSMIUM;9961;15;9957;19;;;9967;20;9970;30;;;9964.0;0.0
yf_ZW=F_d8;1000;INTARIAN_PEPPER_ROOT;11519;18;11516;21;;;11525;17;11527;12;;;11522.0;0.0
yf_ZW=F_d8;1100;ASH_COATED_OSMIUM;9962;5;9959;13;;;9968;13;9971;20;;;9965.0;0.0
yf_ZW=F_d8;1100;INTARIAN_PEPPER_ROOT;11512;18;11510;21;;;11535;23;11538;15;;;11523.5;0.0
yf_ZW=F_d8;1200;ASH_COATED_OSMIUM;9962;15;9959;20;;;9968;22;9972;27;;;9965.0;0.0
yf_ZW=F_d8;1200;INTARIAN_PEPPER_ROOT;11522;17;11518;18;;;11528;17;11532;8;;;11525.0;0.0
yf_ZW=F_d8;1300;ASH_COATED_OSMIUM;9961;19;9957;19;;;9967;22;9970;21;;;9964.0;0.0
yf_ZW=F_d8;1300;INTARIAN_PEPPER_ROOT;11523;18;11521;18;;;11529;15;11531;17;;;11526.0;0.0
yf_ZW=F_d8;1400;ASH_COATED_OSMIUM;9962;11;9960;19;;;9968;13;9970;21;;;9965.0;0.0
yf_ZW=F_d8;1400;INTARIAN_PEPPER_ROOT;11522;12;11519;25;;;11530;18;11534;17;;;11526.0;0.0
yf_ZW=F_d8;1500;ASH_COATED_OSMIUM;9962;16;9958;27;;;9968;14;9971;14;;;9965.0;0.0
yf_ZW=F_d8;1500;INTARIAN_PEPPER_ROOT;11522;12;11519;21;;;11532;12;11536;21;;;11527.0;0.0
yf_ZW=F_d8;1600;ASH_COATED_OSMIUM;9957;7;9955;20;;;9974;10;9976;28;;;9965.5;0.0
yf_ZW=F_d8;1600;INTARIAN_PEPPER_ROOT;11525;11;11521;23;;;11531;5;11535;21;;;11528.0;0.0
yf_ZW=F_d8;1700;ASH_COATED_OSMIUM;9962;8;9959;28;;;9969;10;9971;23;;;9965.5;0.0
yf_ZW=F_d8;1700;INTARIAN_PEPPER_ROOT;11526;24;11524;25;;;11532;11;11534;21;;;11529.0;0.0
yf_ZW=F_d8;1800;ASH_COATED_OSMIUM;9962;25;9958;30;;;9968;16;9972;19;;;9965.0;0.0
yf_ZW=F_d8;1800;INTARIAN_PEPPER_ROOT;11526;21;11522;9;;;11533;19;11535;26;;;11529.5;0.0
yf_ZW=F_d8;1900;ASH_COATED_OSMIUM;9962;21;9958;21;;;9968;14;9970;23;;;9965.0;0.0
yf_ZW=F_d8;1900;INTARIAN_PEPPER_ROOT;11528;16;11524;20;;;11534;7;11538;18;;;11531.0;0.0
yf_ZW=F_d8;2000;ASH_COATED_OSMIUM;9962;19;9959;20;;;9968;22;9970;20;;;9965.0;0.0
yf_ZW=F_d8;2000;INTARIAN_PEPPER_ROOT;11527;10;11523;25;;;11536;12;11539;26;;;11531.5;0.0
