day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZW=F_d11;0;ASH_COATED_OSMIUM;9911;12;9908;17;;;9923;16;9925;18;;;9917.0;0.0
yf_ZW=F_d11;0;INTARIAN_PEPPER_ROOT;11496;22;11492;10;;;11502;12;11504;19;;;11499.0;0.0
yf_ZW=F_d11;100;ASH_COATED_OSMIUM;9896;15;9894;20;;;9937;11;9941;17;;;9916.5;0.0
yf_ZW=F_d11;100;INTARIAN_PEPPER_ROOT;11496;8;11494;19;;;11502;10;11506;13;;;11499.0;0.0
yf_ZW=F_d11;200;ASH_COATED_OSMIUM;9913;20;9909;24;;;9919;15;9921;25;;;9916.0;0.0
yf_ZW=F_d11;200;INTARIAN_PEPPER_ROOT;11479;18;11475;27;;;11519;17;11521;26;;;11499.0;0.0
yf_ZW=F_d11;300;ASH_COATED_OSMIUM;9909;12;9906;21;;;9924;9;9927;15;;;9916.5;0.0
yf_ZW=F_d11;300;INTARIAN_PEPPER_ROOT;11494;15;11490;14;;;11504;14;11506;23;;;11499.0;0.0
yf_ZW=F_d11;400;ASH_COATED_OSMIUM;9911;5;9907;21;;;9923;16;9925;16;;;9917.0;0.0
yf_ZW=F_d11;400;INTARIAN_PEPPER_ROOT;11488;21;11484;16;;;11511;26;11513;13;;;11499.5;0.0
yf_ZW=F_d11;500;ASH_COATED_OSMIUM;9908;10;9905;18;;;9925;20;9928;8;;;9916.5;0.0
yf_ZW=F_d11;500;INTARIAN_PEPPER_ROOT;11498;14;11494;17;;;11504;12;11506;18;;;11501.0;0.0
yf_ZW=F_d11;600;ASH_COATED_OSMIUM;9914;14;9911;13;;;9920;13;9924;21;;;9917.0;0.0
yf_ZW=F_d11;600;INTARIAN_PEPPER_ROOT;11488;13;11484;16;;;11512;20;11514;14;;;11500.0;0.0
yf_ZW=F_d11;700;ASH_COATED_OSMIUM;9913;23;9910;30;;;9919;10;9921;16;;;9916.0;0.0
yf_ZW=F_d11;700;INTARIAN_PEPPER_ROOT;11496;14;11494;22;;;11505;22;11509;20;;;11500.5;0.0
yf_ZW=F_d11;800;ASH_COATED_OSMIUM;9914;11;9911;20;;;9920;14;9922;14;;;9917.0;0.0
yf_ZW=F_d11;800;INTARIAN_PEPPER_ROOT;11491;24;11487;22;;;11512;18;11516;23;;;11501.5;0.0
yf_ZW=F_d11;900;ASH_COATED_OSMIUM;9907;12;9904;12;;;9925;9;9928;19;;;9916.0;0.0
yf_ZW=F_d11;900;INTARIAN_PEPPER_ROOT;11498;16;11494;20;;;11504;16;11508;22;;;11501.0;0.0
