day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
yf_ZW=F_d2;0;ASH_COATED_OSMIUM;9923;27;9920;15;;;9942;11;9946;27;;;9932.5;0.0
yf_ZW=F_d2;0;INTARIAN_PEPPER_ROOT;11020;16;11017;21;;;11026;17;11029;11;;;11023.0;0.0
yf_ZW=F_d2;100;ASH_COATED_OSMIUM;9925;28;9921;20;;;9940;15;9943;18;;;9932.5;0.0
yf_ZW=F_d2;100;INTARIAN_PEPPER_ROOT;11019;22;11015;20;;;11025;19;11028;28;;;11022.0;0.0
yf_ZW=F_d2;200;ASH_COATED_OSMIUM;9921;23;9919;16;;;9945;5;9947;21;;;9933.0;0.0
yf_ZW=F_d2;200;INTARIAN_PEPPER_ROOT;11017;16;11013;23;;;11025;12;11028;29;;;11021.0;0.0
yf_ZW=F_d2;300;ASH_COATED_OSMIUM;9927;15;9923;20;;;9937;7;9940;26;;;9932.0;0.0
yf_ZW=F_d2;300;INTARIAN_PEPPER_ROOT;11017;15;11014;21;;;11023;20;11026;22;;;11020.0;0.0
yf_ZW=F_d2;400;ASH_COATED_OSMIUM;9930;16;9928;21;;;9936;6;9938;21;;;9933.0;0.0
yf_ZW=F_d2;400;INTARIAN_PEPPER_ROOT;11016;16;11013;27;;;11022;25;11026;14;;;11019.0;0.0
yf_ZW=F_d2;500;ASH_COATED_OSMIUM;9930;25;9926;17;;;9936;15;9940;29;;;9933.0;0.0
yf_ZW=F_d2;500;INTARIAN_PEPPER_ROOT;11015;15;11012;15;;;11021;5;11024;12;;;11018.0;0.0
yf_ZW=F_d2;600;ASH_COATED_OSMIUM;9930;10;9928;23;;;9936;20;9940;21;;;9933.0;0.0
yf_ZW=F_d2;600;INTARIAN_PEPPER_ROOT;11015;5;11011;18;;;11021;21;11025;28;;;11018.0;0.0
yf_ZW=F_d2;700;ASH_COATED_OSMIUM;9930;15;9926;22;;;9936;9;9938;14;;;9933.0;0.0
yf_ZW=F_d2;700;INTARIAN_PEPPER_ROOT;11014;13;11011;17;;;11020;13;11024;19;;;11017.0;0.0
yf_ZW=F_d2;800;ASH_COATED_OSMIUM;9928;18;9924;17;;;9937;6;9939;20;;;9932.5;0.0
yf_ZW=F_d2;800;INTARIAN_PEPPER_ROOT;11013;9;11010;22;;;11019;13;11022;21;;;11016.0;0.0
yf_ZW=F_d2;900;ASH_COATED_OSMIUM;9930;15;9928;16;;;9938;12;9942;21;;;9934.0;0.0
yf_ZW=F_d2;900;INTARIAN_PEPPER_ROOT;11009;14;11006;22;;;11021;22;11024;20;;;11015.0;0.0
yf_ZW=F_d2;1000;ASH_COATED_OSMIUM;9930;16;9927;22;;;9936;15;9938;16;;;9933.0;0.0
yf_ZW=F_d2;1000;INTARIAN_PEPPER_ROOT;11011;23;11009;23;;;11017;12;11021;10;;;11014.0;0.0
yf_ZW=F_d2;1100;ASH_COATED_OSMIUM;9930;16;9926;19;;;9936;19;9939;17;;;9933.0;0.0
yf_ZW=F_d2;1100;INTARIAN_PEPPER_ROOT;11006;12;11002;20;;;11021;11;11023;25;;;11013.5;0.0
yf_ZW=F_d2;1200;ASH_COATED_OSMIUM;9927;5;9925;19;;;9940;12;9944;24;;;9933.5;0.0
yf_ZW=F_d2;1200;INTARIAN_PEPPER_ROOT;11009;24;11005;19;;;11015;23;11018;18;;;11012.0;0.0
yf_ZW=F_d2;1300;ASH_COATED_OSMIUM;9929;15;9926;24;;;9938;11;9941;16;;;9933.5;0.0
yf_ZW=F_d2;1300;INTARIAN_PEPPER_ROOT;11009;14;11006;23;;;11015;7;11019;18;;;11012.0;0.0
yf_ZW=F_d2;1400;ASH_COATED_OSMIUM;9930;16;9926;17;;;9936;20;9938;18;;;9933.0;0.0
yf_ZW=F_d2;1400;INTARIAN_PEPPER_ROOT;11005;17;11003;12;;;11018;10;11020;15;;;11011.5;0.0
yf_ZW=F_d2;1500;ASH_COATED_OSMIUM;9928;13;9925;14;;;9937;13;9941;16;;;9932.5;0.0
yf_ZW=F_d2;1500;INTARIAN_PEPPER_ROOT;11007;13;11005;20;;;11013;16;11015;24;;;11010.0;0.0
yf_ZW=F_d2;1600;ASH_COATED_OSMIUM;9925;5;9923;15;;;9943;14;9946;20;;;9934.0;0.0
yf_ZW=F_d2;1600;INTARIAN_PEPPER_ROOT;11006;16;11002;16;;;11012;11;11016;23;;;11009.0;0.0
yf_ZW=F_d2;1700;ASH_COATED_OSMIUM;9930;21;9928;8;;;9937;11;9939;17;;;9933.5;0.0
yf_ZW=F_d2;1700;INTARIAN_PEPPER_ROOT;11006;11;11004;23;;;11012;18;11014;22;;;11009.0;0.0
yf_ZW=F_d2;1800;ASH_COATED_OSMIUM;9930;14;9927;12;;;9936;10;9938;18;;;9933.0;0.0
yf_ZW=F_d2;1800;INTARIAN_PEPPER_ROOT;11005;27;11001;18;;;11011;14;11015;17;;;11008.0;0.0
yf_ZW=F_d2;1900;ASH_COATED_OSMIUM;9929;15;9926;28;;;9938;11;9941;16;;;9933.5;0.0
yf_ZW=F_d2;1900;INTARIAN_PEPPER_ROOT;11004;16;11002;15;;;11010;24;11014;19;;;11007.0;0.0
yf_ZW=F_d2;2000;ASH_COATED_OSMIUM;9925;13;9922;26;;;9941;18;9944;11;;;9933.0;0.0
yf_ZW=F_d2;2000;INTARIAN_PEPPER_ROOT;11003;7;11001;27;;;11009;17;11011;21;;;11006.0;0.0
yf_ZW=F_d2;2100;ASH_COATED_OSMIUM;9930;11;9927;20;;;9936;16;9940;27;;;9933.0;0.0
yf_ZW=F_d2;2100;INTARIAN_PEPPER_ROOT;10996;8;10993;21;;;11014;16;11018;11;;;11005.0;0.0
yf_ZW=F_d2;2200;ASH_COATED_OSMIUM;9920;14;9916;26;;;9947;7;9951;16;;;9933.5;0.0
yf_ZW=F_d2;2200;INTARIAN_PEPPER_ROOT;11002;14;10999;19;;;11008;15;11011;18;;;11005.0;0.0
yf_ZW=F_d2;2300;ASH_COATED_OSMIUM;9931;26;9928;15;;;9937;12;9941;17;;;9934.0;0.0
yf_ZW=F_d2;2300;INTARIAN_PEPPER_ROOT;10978;19;10976;21;;;11029;12;11033;14;;;11003.5;0.0
yf_ZW=F_d2;2400;ASH_COATED_OSMIUM;9931;17;9928;25;;;9937;15;9940;15;;;9934.0;0.0
yf_ZW=F_d2;2400;INTARIAN_PEPPER_ROOT;10998;17;10995;26;;;11007;15;11010;14;;;11002.5;0.0
yf_ZW=F_d2;2500;ASH_COATED_OSMIUM;9931;8;9929;19;;;9937;21;9941;14;;;9934.0;0.0
yf_ZW=F_d2;2500;INTARIAN_PEPPER_ROOT;10998;8;10996;13;;;11004;12;11007;15;;;11001.0;0.0
yf_ZW=F_d2;2600;ASH_COATED_OSMIUM;9922;14;9920;12;;;9946;13;9948;16;;;9934.0;0.0
