day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
v_recovery_normal_s2;0;INTARIAN_PEPPER_ROOT;12498;10;12495;16;;;12500;14;12504;22;;;12499.0;0.0
v_recovery_normal_s2;0;ASH_COATED_OSMIUM;9986;8;9984;13;;;10014;23;10017;23;;;10000.0;0.0
v_recovery_normal_s2;100;INTARIAN_PEPPER_ROOT;12496;13;12492;17;;;12500;5;12504;14;;;12498.0;0.0
v_recovery_normal_s2;100;ASH_COATED_OSMIUM;9993;20;9991;22;;;10001;8;10004;23;;;9997.0;0.0
v_recovery_normal_s2;200;INTARIAN_PEPPER_ROOT;12465;13;12461;19;;;12521;15;12524;27;;;12493.0;0.0
v_recovery_normal_s2;200;ASH_COATED_OSMIUM;9983;14;9981;16;;;10009;13;10012;23;;;9996.0;0.0
v_recovery_normal_s2;300;INTARIAN_PEPPER_ROOT;12495;5;12492;18;;;12497;16;12499;15;;;12496.0;0.0
v_recovery_normal_s2;300;ASH_COATED_OSMIUM;9987;5;9985;14;;;10003;7;10005;19;;;9995.0;0.0
v_recovery_normal_s2;400;INTARIAN_PEPPER_ROOT;12488;14;12485;18;;;12494;13;12496;18;;;12491.0;0.0
v_recovery_normal_s2;400;ASH_COATED_OSMIUM;9987;17;9983;18;;;10001;17;10005;19;;;9994.0;0.0
v_recovery_normal_s2;500;INTARIAN_PEPPER_ROOT;12473;12;12471;21;;;12505;13;12509;29;;;12489.0;0.0
v_recovery_normal_s2;500;ASH_COATED_OSMIUM;9977;14;9975;19;;;10001;24;10005;24;;;9989.0;0.0
v_recovery_normal_s2;600;INTARIAN_PEPPER_ROOT;12489;9;12487;22;;;12491;23;12494;22;;;12490.0;0.0
v_recovery_normal_s2;600;ASH_COATED_OSMIUM;9978;5;9974;21;;;10004;14;10006;23;;;9991.0;0.0
v_recovery_normal_s2;700;INTARIAN_PEPPER_ROOT;12480;6;12478;13;;;12492;6;12496;21;;;12486.0;0.0
v_recovery_normal_s2;700;ASH_COATED_OSMIUM;9966;17;9962;15;;;10010;17;10013;18;;;9988.0;0.0
v_recovery_normal_s2;800;INTARIAN_PEPPER_ROOT;12457;13;12455;20;;;12511;14;12514;23;;;12484.0;0.0
v_recovery_normal_s2;800;ASH_COATED_OSMIUM;9988;17;9986;17;;;9992;7;9995;14;;;9990.0;0.0
v_recovery_normal_s2;900;INTARIAN_PEPPER_ROOT;12473;16;12469;26;;;12491;15;12494;21;;;12482.0;0.0
v_recovery_normal_s2;900;ASH_COATED_OSMIUM;9974;17;9971;16;;;9998;21;10001;17;;;9986.0;0.0
v_recovery_normal_s2;1000;INTARIAN_PEPPER_ROOT;12475;16;12471;18;;;12489;20;12492;27;;;12482.0;0.0
v_recovery_normal_s2;1000;ASH_COATED_OSMIUM;9970;20;9967;15;;;9996;14;9998;13;;;9983.0;0.0
v_recovery_normal_s2;1100;INTARIAN_PEPPER_ROOT;12483;9;12480;18;;;12489;18;12492;26;;;12486.0;0.0
v_recovery_normal_s2;1100;ASH_COATED_OSMIUM;9964;22;9961;21;;;10004;15;10007;11;;;9984.0;0.0
v_recovery_normal_s2;1200;INTARIAN_PEPPER_ROOT;12481;12;12478;28;;;12491;13;12493;20;;;12486.0;0.0
v_recovery_normal_s2;1200;ASH_COATED_OSMIUM;9980;21;9978;23;;;9988;17;9990;17;;;9984.0;0.0
v_recovery_normal_s2;1300;INTARIAN_PEPPER_ROOT;12482;9;12478;23;;;12484;10;12487;20;;;12483.0;0.0
v_recovery_normal_s2;1300;ASH_COATED_OSMIUM;9984;22;9981;25;;;9986;13;9990;22;;;9985.0;0.0
v_recovery_normal_s2;1400;INTARIAN_PEPPER_ROOT;12477;14;12473;17;;;12489;12;12493;28;;;12483.0;0.0
v_recovery_normal_s2;1400;ASH_COATED_OSMIUM;9985;9;9983;8;;;9989;13;9991;13;;;9987.0;0.0
v_recovery_normal_s2;1500;INTARIAN_PEPPER_ROOT;12480;17;12476;25;;;12482;17;12485;18;;;12481.0;0.0
v_recovery_normal_s2;1500;ASH_COATED_OSMIUM;9982;17;9980;21;;;9984;11;9987;26;;;9983.0;0.0
v_recovery_normal_s2;1600;INTARIAN_PEPPER_ROOT;12470;17;12467;20;;;12492;8;12494;24;;;12481.0;0.0
v_recovery_normal_s2;1600;ASH_COATED_OSMIUM;9983;8;9980;22;;;9985;14;9987;25;;;9984.0;0.0
v_recovery_normal_s2;1700;INTARIAN_PEPPER_ROOT;12453;20;12449;14;;;12511;21;12513;15;;;12482.0;0.0
v_recovery_normal_s2;1700;ASH_COATED_OSMIUM;9981;9;9977;15;;;9991;12;9995;20;;;9986.0;0.0
v_recovery_normal_s2;1800;INTARIAN_PEPPER_ROOT;12472;25;12469;12;;;12490;22;12494;13;;;12481.0;0.0
v_recovery_normal_s2;1800;ASH_COATED_OSMIUM;9975;11;9971;14;;;9997;18;10000;21;;;9986.0;0.0
v_recovery_normal_s2;1900;INTARIAN_PEPPER_ROOT;12479;11;12475;15;;;12481;16;12483;20;;;12480.0;0.0
v_recovery_normal_s2;1900;ASH_COATED_OSMIUM;9977;13;9974;17;;;9997;18;9999;17;;;9987.0;0.0
v_recovery_normal_s2;2000;INTARIAN_PEPPER_ROOT;12474;15;12470;19;;;12480;19;12483;24;;;12477.0;0.0
v_recovery_normal_s2;2000;ASH_COATED_OSMIUM;9986;10;9982;26;;;9988;16;9992;13;;;9987.0;0.0
v_recovery_normal_s2;2100;INTARIAN_PEPPER_ROOT;12475;14;12473;26;;;12477;17;12480;20;;;12476.0;0.0
v_recovery_normal_s2;2100;ASH_COATED_OSMIUM;9975;21;9973;19;;;10005;13;10009;25;;;9990.0;0.0
v_recovery_normal_s2;2200;INTARIAN_PEPPER_ROOT;12466;17;12462;26;;;12486;11;12489;21;;;12476.0;0.0
v_recovery_normal_s2;2200;ASH_COATED_OSMIUM;9986;5;9982;21;;;9988;5;9990;16;;;9987.0;0.0
v_recovery_normal_s2;2300;INTARIAN_PEPPER_ROOT;12471;20;12469;25;;;12477;22;12479;18;;;12474.0;0.0
v_recovery_normal_s2;2300;ASH_COATED_OSMIUM;9983;9;9980;15;;;9985;18;9987;16;;;9984.0;0.0
v_recovery_normal_s2;2400;INTARIAN_PEPPER_ROOT;12471;10;12467;18;;;12473;21;12475;10;;;12472.0;0.0
v_recovery_normal_s2;2400;ASH_COATED_OSMIUM;9988;5;9985;26;;;9998;15;10000;15;;;9993.0;0.0
v_recovery_normal_s2;2500;INTARIAN_PEPPER_ROOT;12470;15;12467;20;;;12472;23;12476;24;;;12471.0;0.0
v_recovery_normal_s2;2500;ASH_COATED_OSMIUM;9953;10;9949;23;;;10025;16;10029;19;;;9989.0;0.0
v_recovery_normal_s2;2600;INTARIAN_PEPPER_ROOT;12468;16;12464;9;;;12470;13;12473;20;;;12469.0;0.0
v_recovery_normal_s2;2600;ASH_COATED_OSMIUM;9985;16;9981;15;;;9995;6;9999;19;;;9990.0;0.0
v_recovery_normal_s2;2700;INTARIAN_PEPPER_ROOT;12462;17;12459;15;;;12472;18;12474;18;;;12467.0;0.0
v_recovery_normal_s2;2700;ASH_COATED_OSMIUM;9985;19;9982;25;;;10005;17;10007;21;;;9995.0;0.0
v_recovery_normal_s2;2800;INTARIAN_PEPPER_ROOT;12462;13;12458;24;;;12464;22;12467;19;;;12463.0;0.0
v_recovery_normal_s2;2800;ASH_COATED_OSMIUM;9992;12;9989;21;;;9994;13;9998;23;;;9993.0;0.0
v_recovery_normal_s2;2900;INTARIAN_PEPPER_ROOT;12455;26;12451;35;;;12469;9;12473;18;;;12462.0;0.0
v_recovery_normal_s2;2900;ASH_COATED_OSMIUM;9986;22;9982;25;;;10002;8;10005;14;;;9994.0;0.0
v_recovery_normal_s2;3000;INTARIAN_PEPPER_ROOT;12456;21;12454;21;;;12466;18;12469;11;;;12461.0;0.0
v_recovery_normal_s2;3000;ASH_COATED_OSMIUM;9972;12;9968;18;;;10018;5;10020;19;;;9995.0;0.0
v_recovery_normal_s2;3100;INTARIAN_PEPPER_ROOT;12462;12;12459;12;;;12468;16;12470;26;;;12465.0;0.0
v_recovery_normal_s2;3100;ASH_COATED_OSMIUM;9973;17;9969;22;;;10019;14;10023;8;;;9996.0;0.0
v_recovery_normal_s2;3200;INTARIAN_PEPPER_ROOT;12454;5;12452;23;;;12466;11;12468;22;;;12460.0;0.0
v_recovery_normal_s2;3200;ASH_COATED_OSMIUM;9995;18;9991;15;;;9999;11;10001;22;;;9997.0;0.0
v_recovery_normal_s2;3300;INTARIAN_PEPPER_ROOT;12457;9;12453;21;;;12461;10;12464;20;;;12459.0;0.0
v_recovery_normal_s2;3300;ASH_COATED_OSMIUM;10003;6;10000;21;;;10005;16;10007;21;;;10004.0;0.0
v_recovery_normal_s2;3400;INTARIAN_PEPPER_ROOT;12457;5;12455;17;;;12461;21;12463;21;;;12459.0;0.0
v_recovery_normal_s2;3400;ASH_COATED_OSMIUM;9979;11;9977;19;;;10019;7;10022;24;;;9999.0;0.0
