day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
spike_crash_volatile_s0;0;INTARIAN_PEPPER_ROOT;11000;15;10997;17;;;11008;20;11012;22;;;11004.0;0.0
spike_crash_volatile_s0;0;ASH_COATED_OSMIUM;9998;17;9994;19;;;10000;11;10004;15;;;9999.0;0.0
spike_crash_volatile_s0;100;INTARIAN_PEPPER_ROOT;10994;20;10990;15;;;11016;20;11018;18;;;11005.0;0.0
spike_crash_volatile_s0;100;ASH_COATED_OSMIUM;9998;8;9996;23;;;10000;16;10003;17;;;9999.0;0.0
spike_crash_volatile_s0;200;INTARIAN_PEPPER_ROOT;11002;8;10999;13;;;11016;23;11020;31;;;11009.0;0.0
spike_crash_volatile_s0;200;ASH_COATED_OSMIUM;9993;15;9989;23;;;10001;5;10005;17;;;9997.0;0.0
spike_crash_volatile_s0;300;INTARIAN_PEPPER_ROOT;11015;17;11013;27;;;11017;14;11020;19;;;11016.0;0.0
spike_crash_volatile_s0;300;ASH_COATED_OSMIUM;9984;16;9982;22;;;10020;11;10024;28;;;10002.0;0.0
spike_crash_volatile_s0;400;INTARIAN_PEPPER_ROOT;11019;22;11015;25;;;11023;14;11026;22;;;11021.0;0.0
spike_crash_volatile_s0;400;ASH_COATED_OSMIUM;9988;19;9984;27;;;10016;7;10019;26;;;10002.0;0.0
spike_crash_volatile_s0;500;INTARIAN_PEPPER_ROOT;11020;18;11016;22;;;11022;21;11024;18;;;11021.0;0.0
spike_crash_volatile_s0;500;ASH_COATED_OSMIUM;9995;18;9992;20;;;10009;18;10011;24;;;10002.0;0.0
spike_crash_volatile_s0;600;INTARIAN_PEPPER_ROOT;11009;21;11005;21;;;11039;27;11042;13;;;11024.0;0.0
spike_crash_volatile_s0;600;ASH_COATED_OSMIUM;9989;9;9985;14;;;10007;8;10009;20;;;9998.0;0.0
spike_crash_volatile_s0;700;INTARIAN_PEPPER_ROOT;11021;8;11019;13;;;11027;22;11031;19;;;11024.0;0.0
spike_crash_volatile_s0;700;ASH_COATED_OSMIUM;9998;19;9994;23;;;10006;13;10009;18;;;10002.0;0.0
spike_crash_volatile_s0;800;INTARIAN_PEPPER_ROOT;11019;21;11016;26;;;11031;14;11034;12;;;11025.0;0.0
