day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
sideways_normal_s0;0;INTARIAN_PEPPER_ROOT;11497;15;11494;17;;;11505;20;11509;22;;;11501.0;0.0
sideways_normal_s0;0;ASH_COATED_OSMIUM;9998;17;9994;19;;;10000;11;10004;15;;;9999.0;0.0
sideways_normal_s0;100;INTARIAN_PEPPER_ROOT;11494;20;11490;15;;;11516;20;11518;18;;;11505.0;0.0
sideways_normal_s0;100;ASH_COATED_OSMIUM;9998;8;9996;23;;;10000;16;10003;17;;;9999.0;0.0
sideways_normal_s0;200;INTARIAN_PEPPER_ROOT;11503;8;11500;13;;;11517;23;11521;31;;;11510.0;0.0
sideways_normal_s0;200;ASH_COATED_OSMIUM;9993;15;9989;23;;;10001;5;10005;17;;;9997.0;0.0
sideways_normal_s0;300;INTARIAN_PEPPER_ROOT;11514;17;11512;27;;;11516;14;11519;19;;;11515.0;0.0
sideways_normal_s0;300;ASH_COATED_OSMIUM;9984;16;9982;22;;;10020;11;10024;28;;;10002.0;0.0
sideways_normal_s0;400;INTARIAN_PEPPER_ROOT;11519;22;11515;25;;;11523;14;11526;22;;;11521.0;0.0
sideways_normal_s0;400;ASH_COATED_OSMIUM;9988;19;9984;27;;;10016;7;10019;26;;;10002.0;0.0
sideways_normal_s0;500;INTARIAN_PEPPER_ROOT;11523;18;11519;22;;;11525;21;11527;18;;;11524.0;0.0
sideways_normal_s0;500;ASH_COATED_OSMIUM;9995;18;9992;20;;;10009;18;10011;24;;;10002.0;0.0
sideways_normal_s0;600;INTARIAN_PEPPER_ROOT;11513;21;11509;21;;;11543;27;11546;13;;;11528.0;0.0
sideways_normal_s0;600;ASH_COATED_OSMIUM;9989;9;9985;14;;;10007;8;10009;20;;;9998.0;0.0
sideways_normal_s0;700;INTARIAN_PEPPER_ROOT;11528;8;11526;13;;;11534;22;11538;19;;;11531.0;0.0
sideways_normal_s0;700;ASH_COATED_OSMIUM;9998;19;9994;23;;;10006;13;10009;18;;;10002.0;0.0
sideways_normal_s0;800;INTARIAN_PEPPER_ROOT;11529;21;11526;26;;;11541;14;11544;12;;;11535.0;0.0
sideways_normal_s0;800;ASH_COATED_OSMIUM;10001;9;9997;28;;;10009;11;10011;16;;;10005.0;0.0
sideways_normal_s0;900;INTARIAN_PEPPER_ROOT;11537;17;11533;19;;;11539;5;11542;14;;;11538.0;0.0
sideways_normal_s0;900;ASH_COATED_OSMIUM;10003;12;9999;16;;;10005;14;10009;20;;;10004.0;0.0
sideways_normal_s0;1000;INTARIAN_PEPPER_ROOT;11539;17;11537;21;;;11547;19;11550;23;;;11543.0;0.0
sideways_normal_s0;1000;ASH_COATED_OSMIUM;9995;11;9993;23;;;10009;5;10011;12;;;10002.0;0.0
sideways_normal_s0;1100;INTARIAN_PEPPER_ROOT;11546;23;11542;18;;;11548;12;11551;15;;;11547.0;0.0
sideways_normal_s0;1100;ASH_COATED_OSMIUM;9995;10;9991;19;;;10007;11;10010;20;;;10001.0;0.0
sideways_normal_s0;1200;INTARIAN_PEPPER_ROOT;11551;11;11549;22;;;11553;9;11557;23;;;11552.0;0.0
sideways_normal_s0;1200;ASH_COATED_OSMIUM;9987;17;9985;19;;;10005;18;10009;15;;;9996.0;0.0
sideways_normal_s0;1300;INTARIAN_PEPPER_ROOT;11531;5;11528;18;;;11579;19;11583;15;;;11555.0;0.0
sideways_normal_s0;1300;ASH_COATED_OSMIUM;9999;8;9995;16;;;10003;15;10005;25;;;10001.0;0.0
sideways_normal_s0;1400;INTARIAN_PEPPER_ROOT;11550;12;11547;26;;;11568;6;11571;26;;;11559.0;0.0
sideways_normal_s0;1400;ASH_COATED_OSMIUM;9998;11;9996;29;;;10004;10;10006;16;;;10001.0;0.0
sideways_normal_s0;1500;INTARIAN_PEPPER_ROOT;11551;11;11547;25;;;11575;9;11577;25;;;11563.0;0.0
sideways_normal_s0;1500;ASH_COATED_OSMIUM;9983;13;9980;28;;;10019;17;10022;28;;;10001.0;0.0
sideways_normal_s0;1600;INTARIAN_PEPPER_ROOT;11563;15;11559;20;;;11573;8;11575;25;;;11568.0;0.0
sideways_normal_s0;1600;ASH_COATED_OSMIUM;9993;11;9989;21;;;10017;10;10021;14;;;10005.0;0.0
sideways_normal_s0;1700;INTARIAN_PEPPER_ROOT;11570;11;11568;20;;;11572;5;11575;26;;;11571.0;0.0
sideways_normal_s0;1700;ASH_COATED_OSMIUM;10001;8;9998;21;;;10003;15;10006;19;;;10002.0;0.0
sideways_normal_s0;1800;INTARIAN_PEPPER_ROOT;11575;17;11572;29;;;11577;23;11580;16;;;11576.0;0.0
sideways_normal_s0;1800;ASH_COATED_OSMIUM;10000;16;9996;20;;;10002;13;10005;9;;;10001.0;0.0
sideways_normal_s0;1900;INTARIAN_PEPPER_ROOT;11575;25;11573;18;;;11581;5;11584;14;;;11578.0;0.0
sideways_normal_s0;1900;ASH_COATED_OSMIUM;9976;9;9974;23;;;10026;14;10029;25;;;10001.0;0.0
sideways_normal_s0;2000;INTARIAN_PEPPER_ROOT;11564;11;11562;26;;;11594;17;11597;21;;;11579.0;0.0
sideways_normal_s0;2000;ASH_COATED_OSMIUM;10001;13;9998;12;;;10007;12;10011;15;;;10004.0;0.0
sideways_normal_s0;2100;INTARIAN_PEPPER_ROOT;11576;13;11573;20;;;11590;15;11593;16;;;11583.0;0.0
sideways_normal_s0;2100;ASH_COATED_OSMIUM;9995;16;9991;19;;;10021;7;10023;16;;;10008.0;0.0
sideways_normal_s0;2200;INTARIAN_PEPPER_ROOT;11586;17;11582;23;;;11588;11;11590;20;;;11587.0;0.0
sideways_normal_s0;2200;ASH_COATED_OSMIUM;10006;11;10002;26;;;10016;7;10020;22;;;10011.0;0.0
sideways_normal_s0;2300;INTARIAN_PEPPER_ROOT;11567;13;11563;18;;;11613;15;11617;19;;;11590.0;0.0
sideways_normal_s0;2300;ASH_COATED_OSMIUM;10004;8;10001;20;;;10020;20;10024;14;;;10012.0;0.0
sideways_normal_s0;2400;INTARIAN_PEPPER_ROOT;11580;18;11576;23;;;11612;15;11615;24;;;11596.0;0.0
sideways_normal_s0;2400;ASH_COATED_OSMIUM;9998;11;9994;20;;;10030;14;10034;20;;;10014.0;0.0
sideways_normal_s0;2500;INTARIAN_PEPPER_ROOT;11589;16;11587;17;;;11609;14;11613;21;;;11599.0;0.0
sideways_normal_s0;2500;ASH_COATED_OSMIUM;9993;17;9990;13;;;10015;5;10018;19;;;10004.0;0.0
sideways_normal_s0;2600;INTARIAN_PEPPER_ROOT;11601;15;11597;16;;;11603;17;11607;17;;;11602.0;0.0
sideways_normal_s0;2600;ASH_COATED_OSMIUM;9993;17;9991;12;;;10013;16;10016;15;;;10003.0;0.0
sideways_normal_s0;2700;INTARIAN_PEPPER_ROOT;11597;9;11594;22;;;11613;14;11615;17;;;11605.0;0.0
sideways_normal_s0;2700;ASH_COATED_OSMIUM;10000;12;9998;19;;;10002;15;10004;17;;;10001.0;0.0
sideways_normal_s0;2800;INTARIAN_PEPPER_ROOT;11604;13;11600;25;;;11616;18;11620;27;;;11610.0;0.0
sideways_normal_s0;2800;ASH_COATED_OSMIUM;9999;6;9996;24;;;10009;13;10012;18;;;10004.0;0.0
sideways_normal_s0;2900;INTARIAN_PEPPER_ROOT;11594;7;11590;22;;;11636;12;11639;27;;;11615.0;0.0
sideways_normal_s0;2900;ASH_COATED_OSMIUM;10001;10;9999;15;;;10003;14;10007;24;;;10002.0;0.0
sideways_normal_s0;3000;INTARIAN_PEPPER_ROOT;11614;12;11612;17;;;11624;13;11627;20;;;11619.0;0.0
sideways_normal_s0;3000;ASH_COATED_OSMIUM;10007;13;10003;15;;;10009;20;10013;22;;;10008.0;0.0
sideways_normal_s0;3100;INTARIAN_PEPPER_ROOT;11620;17;11618;17;;;11624;9;11626;22;;;11622.0;0.0
sideways_normal_s0;3100;ASH_COATED_OSMIUM;9998;5;9995;21;;;10016;8;10019;20;;;10007.0;0.0
sideways_normal_s0;3200;INTARIAN_PEPPER_ROOT;11608;15;11606;13;;;11644;11;11646;8;;;11626.0;0.0
sideways_normal_s0;3200;ASH_COATED_OSMIUM;9999;8;9996;18;;;10009;13;10013;23;;;10004.0;0.0
sideways_normal_s0;3300;INTARIAN_PEPPER_ROOT;11591;11;11588;22;;;11663;10;11665;24;;;11627.0;0.0
